id,pali,selected_pali_word,class_source,extra,class_example,english_translation
40898,paṭisaṃvedeti,paṭisaṃvedeti,DN22.18,,sukhaṃ ca kāyena <b>paṭisaṃvedeti</b>,He experiences pleasure by means of the body.
40946,paṭisevati 2,paṭisevāmi,MN2.4,,parikkhāraṃ <b>paṭisevāmi</b>,I make use of the requisite.
75647,pītisukha 2,pītisukhena,MN39 (simpl),,so kāyaṃ vivekajena <b>pītisukhena</b> paripūreti,He completely fills up the body with joy and happiness produced by seclusion.
46484,pucchati,pucchasi,SN41.3,,"gahapati, <b>pucchasi</b> — ... diṭṭhiyo loke uppajjanti","You ask, householder: “...views arise in the world”"
46448,puggala,puggalaṃ,MN30 (simpl),yes,"brāhmaṇa, <b>puggalaṃ</b> vadāmi.","O brahmin, I speak (about) a person."
46750,punabbhava,punabbhavāya,SN35.248 (simpl),,puthujjano <b>punabbhavāya</b> ceteti,A common person intends for rebirth.
46680,puthujjana,puthujjano,SN35.248 (simpl),,<b>puthujjano</b> punabbhavāya ceteti,A common person intends for rebirth.
46624,putta 1,putto,MN27 (simpl),,dhammaṃ suṇāti <b>putto</b>,The son listens to the Dhamma.
54947,rājā,rājā,DN19.7 (simpl),,<b>rājā</b> jotipālaṃ māṇavaṃ āmantayati,"The king addresses the young gentleman (brahmin), Protector of the Light (Jotipāla)."
54685,rasa 1,rasaṃ,DHP354,,sabba<b>rasaṃ</b> dhammaraso jināti,The flavour of the Dhamma surpasses all other flavours.
58941,sabbarasa,sabbarasaṃ,DHP354,,<b>sabbarasaṃ</b> dhammaraso jināti,The flavour of the Dhamma surpasses all other flavours.
59032,sabbe,sabbe,DHP130,,<b>sabbe</b> tasanti daṇḍassa.,All are fearful of a stick.
62222,sādhu 3,sādhu,SN22.1 (simpl),yes,<b>sādhu</b> āyasmantaṃ sāriputtaṃ paṭibhātu etassa bhāsitassa attho,It would be good if the meaning of this statement may become evident to Venerable Sāriputta. (so that he could explain it to us); Fig: It would be good if Ven. Sāriputta would explain the meaning of this statement.
62227,sādhukaṃ,sādhukaṃ,MN36,,"taṃ suṇāhi, <b>sādhukaṃ</b> manasi karohi, bhāsissāmi","Listen to that, pay attention, I will speak."
59296,samatha 1.1,,MN48,,labhāmi paccattaṃ <b>samathaṃ</b>,I obtain serenity individually.
60601,sambodha,sambodhāya,SN56.11 (simpl),,paṭipadā upasamāya <b>sambodhāya</b> nibbānāya saṃvattati,"The path of practice is conducive for calmness, full awakening [and] total emancipation."
61886,saṃvara 1,saṃvarena,MN107 (simpl),,pātimokkhe <b>saṃvarena</b> viharāhi,Dwell with restraint according to the disciplinary code!
61869,saṃvattati,saṃvattati,SN56.11 (simpl),,paṭipadā upasamāya sambodhāya nibbānāya <b>saṃvattati</b>,"The path of practice is conducive for calmness, full awakening [and] total emancipation."
61001,saraṇa 1.1,saraṇaṃ,MN4,,ahaṃ bhavantaṃ gotamaṃ <b>saraṇaṃ</b> gacchāmi,I go for refuge to the master Gotama
62518,sāriputta,sāriputtassa,MN43,,āyasmato <b>sāriputtassa</b> bhāsitaṃ evaṃ ājānāma,We understand the statement of venerable Sāriputta thus.
63456,sukha 2,sukhaṃ,DN22.18,,<b>sukhaṃ</b> ca kāyena paṭisaṃvedeti,He experiences pleasure by means of the body.
63756,suṇāti 1,suṇāhi,MN36,,"taṃ <b>suṇāhi</b>, sādhukaṃ manasi karohi, bhāsissāmi","Listen to that, pay attention, I will speak."
30135,tasati 1.1,tasanti,DHP130,,sabbe <b>tasanti</b> daṇḍassa.,All are fearful of a stick.
29586,tattha 1,,MN64,,so <b>tattha</b> ṭhito āsavānaṃ khayaṃ pāpuṇāti.,"Remaining there, he reaches the destruction of the defilements. ",c3
29089,ṭhita 3,ṭhito,MN64,,so tattha <b>ṭhito</b> āsavānaṃ khayaṃ pāpuṇāti.,"Remaining there, he reaches the destruction of the defilements."
30488,tiṭṭhati 3,tiṭṭhanti,SNP22,,devā manussā ca sitā <b>tiṭṭhanti</b>,Deities and human beings remain attached.
15144,uddesa 1,uddesaṃ,MN133 (simpl),,"dhārehi, bhikkhu, <b>uddesaṃ</b> ca vibhaṅgaṃ ca","Remember, monk, the summary and the analysis."
16108,upasama 1,upasamāya,SN56.11 (simpl),,paṭipadā <b>upasamāya</b> sambodhāya nibbānāya saṃvattati,"The path of practice is conducive for calmness, full awakening [and] total emancipation."
16535,uppajjati 1,uppajjanti,SN41.3,,"gahapati, pucchasi — ... diṭṭhiyo loke <b>uppajjanti</b>","You ask, householder: “...views arise in the world”"
66122,vadati 1,vadāmi,MN30 (simpl),yes,"brāhmaṇa, puggalaṃ <b>vadāmi</b>.","O brahmin, I speak (about) a person."
68557,vibhaṅga 1,vibhaṅgaṃ,MN133 (simpl),,"dhārehi, bhikkhu, uddesaṃ ca <b>vibhaṅgaṃ</b> ca","Remember, monk, the summary and the analysis."
69661,viharati 1,viharāhi,MN107 (simpl),,pātimokkhe saṃvarena <b>viharāhi</b>,Dwell with restraint according to the disciplinary code!
69606,vivekaja,vivekajena,MN39 (simpl),,so kāyaṃ <b>vivekajena</b> pītisukhena paripūreti,He completely fills up the body with joy and happiness produced by seclusion.
12812,āsava 1.2,āsavānaṃ,"MN64	 ",,so tattha ṭhito <b>āsavānaṃ</b> khayaṃ pāpuṇāti.,"Remaining there, he reaches the destruction of the defilements."
23520,khaya,khayasmiṃ,DHP187,,so tattha ṭhito āsavānaṃ <b>khayaṃ</b> pāpuṇāti.,"Remaining there, he reaches the destruction of the defilements."
29667,tathāgata,tathāgate,MN 27 ,,<b>tathāgate</b> saddhaṃ paṭilabhati,He obtains faith in the Tathāgata.
28483,jināti 1,,DHP354,,sabbarasaṃ dhammaraso <b>jināti</b>,The flavour of the Dhamma surpasses all other flavours.
58771,sabba 1,,DHP354,,<b>sabba</b>rasaṃ dhammaraso jināti,The flavour of the Dhamma surpasses all other flavours.
65082,so 1.1,,MN64,,<b>so</b> tattha ṭhito āsavānaṃ khayaṃ pāpuṇāti.,"Remaining there, he reaches the destruction of the defilements."
30431,ti 2,,MN39,,so 'idaṃ dukkhan'<b>ti</b> yathābhūtaṃ pajānāti,He knows clearly “this [is] suffering” as it truly is.
