id,pali,selected_pali_word,class_source,extra,class_example,english_translation
21623,kiccakārī 2,kiccakārī,AN6.103,,"nibbāne ca santadassāvī bhavissāmi, anusayā ca me samugghātaṃ gacchissanti, <b>kiccakārī</b> ca bhavissāmi, satthā ca me pariciṇṇo bhavissati mettāvatāyā'ti.","“I will be one who has seen peacefulness in extinguishment, my underlying tendencies will be(come) exterminated (there will be extermination of my underlying tendencies), I will be one who has done his duty, and my teacher will (have) be(en) served with goodwill.”"
53237,mettāvatā,mettāvatāyā,AN6.103,,"nibbāne ca santadassāvī bhavissāmi, anusayā ca me samugghātaṃ gacchissanti, kiccakārī ca bhavissāmi, satthā ca me pariciṇṇo bhavissati <b>mettāvatāyā</b>'ti.","“I will be one who has seen peacefulness in extinguishment, my underlying tendencies will be(come) exterminated (there will be extermination of my underlying tendencies), I will be one who has done his duty, and my teacher will (have) be(en) served with goodwill.”"
43347,pariciṇṇa 1,pariciṇṇo,AN6.103,,"nibbāne ca santadassāvī bhavissāmi, anusayā ca me samugghātaṃ gacchissanti, kiccakārī ca bhavissāmi, satthā ca me <b>pariciṇṇo</b> bhavissati mettāvatāyā'ti.","“I will be one who has seen peacefulness in extinguishment, my underlying tendencies will be(come) exterminated (there will be extermination of my underlying tendencies), I will be one who has done his duty, and my teacher will (have) be(en) served with goodwill.”"
59916,samugghāta 1,samugghātaṃ,AN6.103,,"nibbāne ca santadassāvī bhavissāmi, anusayā ca me <b>samugghātaṃ</b> gacchissanti, kiccakārī ca bhavissāmi, satthā ca me pariciṇṇo bhavissati mettāvatāyā'ti.","“I will be one who has seen peacefulness in extinguishment, my underlying tendencies will be(come) exterminated (there will be extermination of my underlying tendencies), I will be one who has done his duty, and my teacher will (have) be(en) served with goodwill.”"
59922,samugghātaṃ gacchati,samugghātaṃ gacchissanti,AN6.103,,"nibbāne ca santadassāvī bhavissāmi, anusayā ca me <b>samugghātaṃ gacchissanti</b>, kiccakārī ca bhavissāmi, satthā ca me pariciṇṇo bhavissati mettāvatāyā'ti.","“I will be one who has seen peacefulness in extinguishment, my underlying tendencies will be(come) exterminated (there will be extermination of my underlying tendencies), I will be one who has done his duty, and my teacher will (have) be(en) served with goodwill.”"
58189,santadassāvī,santadassāvī,AN6.103,,"nibbāne ca <b>santadassāvī</b> bhavissāmi, anusayā ca me samugghātaṃ gacchissanti, kiccakārī ca bhavissāmi, satthā ca me pariciṇṇo bhavissati mettāvatāyā'ti.","“I will be one who has seen peacefulness in extinguishment, my underlying tendencies will be(come) exterminated (there will be extermination of my underlying tendencies), I will be one who has done his duty, and my teacher will (have) be(en) served with goodwill.”"
4284,anivesana,anivesano,DHP40,,"kumbh'ūpamaṃ kāyam'imaṃ viditvā, nagar'ūpamaṃ cittam'idaṃ ṭhapetvā. yodhetha māraṃ paññ'āvudhena, jitañ'ca rakkhe <b>anivesano</b> siyā.","Having perceived this body [is fragile] like a clay pot, having set up this mind like a fortress, you should fight against death with the weapon of wisdom; one should protect the conquest and be without attachment."
13139,āvudha 1,,DHP40,,"kumbh'ūpamaṃ kāyam'imaṃ viditvā, nagar'ūpamaṃ cittam'idaṃ ṭhapetvā. yodhetha māraṃ paññ'<b>āvudhena</b>, jitañ'ca rakkhe anivesano siyā.","Having perceived this body [is fragile] like a clay pot, having set up this mind like a fortress, you should fight against death with the weapon of wisdom; one should protect the conquest and be without attachment."
26616,cittamidaṃ,cittam'idaṃ,DHP40,,"kumbh'ūpamaṃ kāyam'imaṃ viditvā, nagar'ūpamaṃ <b>cittam'idaṃ</b> ṭhapetvā. yodhetha māraṃ paññ'āvudhena, jitañ'ca rakkhe anivesano siyā.","Having perceived this body [is fragile] like a clay pot, having set up this mind like a fortress, you should fight against death with the weapon of wisdom; one should protect the conquest and be without attachment."
28459,jita 1,,DHP40,,"kumbh'ūpamaṃ kāyam'imaṃ viditvā, nagar'ūpamaṃ cittam'idaṃ ṭhapetvā. yodhetha māraṃ paññ'āvudhena, <b>jitañ</b>'ca rakkhe anivesano siyā.","Having perceived this body [is fragile] like a clay pot, having set up this mind like a fortress, you should fight against death with the weapon of wisdom; one should protect the conquest and be without attachment."
22487,kumbhūpama,kumbh'ūpamaṃ,DHP40,,"<b>kumbh'ūpamaṃ</b> kāyam'imaṃ viditvā, nagar'ūpamaṃ cittam'idaṃ ṭhapetvā. yodhetha māraṃ paññ'āvudhena, jitañ'ca rakkhe anivesano siyā.","Having perceived this body [is fragile] like a clay pot, having set up this mind like a fortress, you should fight against death with the weapon of wisdom; one should protect the conquest and be without attachment."
73909,nagarūpama,nagar'ūpamaṃ,DHP40,,"kumbh'ūpamaṃ kāyam'imaṃ viditvā, <b>nagar'ūpamaṃ</b> cittam'idaṃ ṭhapetvā. yodhetha māraṃ paññ'āvudhena, jitañ'ca rakkhe anivesano siyā.","Having perceived this body [is fragile] like a clay pot, having set up this mind like a fortress, you should fight against death with the weapon of wisdom; one should protect the conquest and be without attachment."
40119,paññāvudha 1,paññ'āvudhena,DHP40,,"kumbh'ūpamaṃ kāyam'imaṃ viditvā, nagar'ūpamaṃ cittam'idaṃ ṭhapetvā. yodhetha māraṃ <b>paññ'āvudhena</b>, jitañ'ca rakkhe anivesano siyā.","Having perceived this body [is fragile] like a clay pot, having set up this mind like a fortress, you should fight against death with the weapon of wisdom; one should protect the conquest and be without attachment."
29019,ṭhapetvā 3,ṭhapetvā,DHP40,,"kumbh'ūpamaṃ kāyam'imaṃ viditvā, nagar'ūpamaṃ cittam'idaṃ <b>ṭhapetvā</b>. yodhetha māraṃ paññ'āvudhena, jitañ'ca rakkhe anivesano siyā.","Having perceived this body [is fragile] like a clay pot, having set up this mind like a fortress, you should fight against death with the weapon of wisdom; one should protect the conquest and be without attachment."
15921,upama 1,ūpamaṃ,DHP40,,"kumbh'<b>ūpamaṃ</b> kāyam'imaṃ viditvā, nagar'ūpamaṃ cittam'idaṃ ṭhapetvā. yodhetha māraṃ paññ'āvudhena, jitañ'ca rakkhe anivesano siyā.","Having perceived this body [is fragile] like a clay pot, having set up this mind like a fortress, you should fight against death with the weapon of wisdom; one should protect the conquest and be without attachment."
67976,viditvā 2.1,viditvā,DHP40,,"kumbh'ūpamaṃ kāyam'imaṃ <b>viditvā</b>, nagar'ūpamaṃ cittam'idaṃ ṭhapetvā. yodhetha māraṃ paññ'āvudhena, jitañ'ca rakkhe anivesano siyā.","Having perceived this body [is fragile] like a clay pot, having set up this mind like a fortress, you should fight against death with the weapon of wisdom; one should protect the conquest and be without attachment."
54300,yodheti,yodhetha,DHP40,,"kumbh'ūpamaṃ kāyam'imaṃ viditvā, nagar'ūpamaṃ cittam'idaṃ ṭhapetvā. <b>yodhetha</b> māraṃ paññ'āvudhena, jitañ'ca rakkhe anivesano siyā.","Having perceived this body [is fragile] like a clay pot, having set up this mind like a fortress, you should fight against death with the weapon of wisdom; one should protect the conquest and be without attachment."
5540,aneja,anejaṃ,DHP422,,"usabhaṃ pavaraṃ vīraṃ, mahesiṃ vijitāvinaṃ, <b>anejaṃ</b> nhātakaṃ buddhaṃ, tam'ahaṃ brūmi brāhmaṇaṃ.","The great sage, the hero, the distinguished noble being who, unmoved, vanquished; the perfected one, the awakened one – him do I call a brahmin (holy man)."
48512,buddha 2,buddhaṃ,DHP422,,"usabhaṃ pavaraṃ vīraṃ, mahesiṃ vijitāvinaṃ, anejaṃ nhātakaṃ <b>buddhaṃ</b>, tam'ahaṃ brūmi brāhmaṇaṃ.","The great sage, the hero, the distinguished noble being who, unmoved, vanquished; the perfected one, the awakened one – him do I call a brahmin (holy man)."
52091,mahesi,mahesiṃ,DHP422,,"usabhaṃ pavaraṃ vīraṃ, <b>mahesiṃ</b> vijitāvinaṃ, anejaṃ nhātakaṃ buddhaṃ, tam'ahaṃ brūmi brāhmaṇaṃ.","The great sage, the hero, the distinguished noble being who, unmoved, vanquished; the perfected one, the awakened one – him do I call a brahmin (holy man)."
38917,nhātaka 1,nhātakaṃ,DHP422,,"usabhaṃ pavaraṃ vīraṃ, mahesiṃ vijitāvinaṃ, anejaṃ <b>nhātakaṃ</b> buddhaṃ, tam'ahaṃ brūmi brāhmaṇaṃ.","The great sage, the hero, the distinguished noble being who, unmoved, vanquished; the perfected one, the awakened one – him do I call a brahmin (holy man)."
44887,pavara 1,pavaraṃ,DHP422,,"usabhaṃ <b>pavaraṃ</b> vīraṃ, mahesiṃ vijitāvinaṃ, anejaṃ nhātakaṃ buddhaṃ, tam'ahaṃ brūmi brāhmaṇaṃ.","The great sage, the hero, the distinguished noble being who, unmoved, vanquished; the perfected one, the awakened one – him do I call a brahmin (holy man)."
17082,usabha 2,usabhaṃ,DHP422,,"<b>usabhaṃ</b> pavaraṃ vīraṃ, mahesiṃ vijitāvinaṃ, anejaṃ nhātakaṃ buddhaṃ, tam'ahaṃ brūmi brāhmaṇaṃ.","The great sage, the hero, the distinguished noble being who, unmoved, vanquished; the perfected one, the awakened one – him do I call a brahmin (holy man)."
67609,vijitāvī,vijitāvinaṃ,DHP422,,"usabhaṃ pavaraṃ vīraṃ, mahesiṃ <b>vijitāvinaṃ</b>, anejaṃ nhātakaṃ buddhaṃ, tam'ahaṃ brūmi brāhmaṇaṃ.","The great sage, the hero, the distinguished noble being who, unmoved, vanquished; the perfected one, the awakened one – him do I call a brahmin (holy man)."
69905,vīra 2,vīraṃ,DHP422,,"usabhaṃ pavaraṃ <b>vīraṃ</b>, mahesiṃ vijitāvinaṃ, anejaṃ nhātakaṃ buddhaṃ, tam'ahaṃ brūmi brāhmaṇaṃ.","The great sage, the hero, the distinguished noble being who, unmoved, vanquished; the perfected one, the awakened one – him do I call a brahmin (holy man)."
3512,anaññāta,,ITI62,,"tīṇ'imāni, bhikkhave, indriyāni. katamāni tīṇi? <b>anaññāta</b>ññassāmī't'indriyaṃ, aññ'indriyaṃ, aññātāv'indriyaṃ","Monks, [there are] these three mental faculties. Which three? The faculty (that senses) “I will know the unknown,” the faculty of final knowledge, the faculty of one who has understood."
3513,anaññātaññassāmītindriya,anaññātaññassāmī't'indriyaṃ,ITI62,,"tīṇ'imāni, bhikkhave, indriyāni. katamāni tīṇi? <b>anaññātaññassāmī't'indriyaṃ</b>, aññ'indriyaṃ, aññātāv'indriyaṃ","Monks, [there are] these three mental faculties. Which three? The faculty (that senses) “I will know the unknown,” the faculty of final knowledge, the faculty of one who has understood."
1601,aññā 1,,ITI62,,"tīṇ'imāni, bhikkhave, indriyāni. katamāni tīṇi? an<b>aññā</b>taññassāmī't'indriyaṃ, <b>aññ</b>'indriyaṃ, <b>aññā</b>tāv'indriyaṃ","Monks, [there are] these three mental faculties. Which three? The faculty (that senses) “I will know the unknown,” the faculty of final knowledge, the faculty of one who has understood."
1630,aññātāvī 2.1,,ITI62,,"tīṇ'imāni, bhikkhave, indriyāni. katamāni tīṇi? anaññātaññassāmī't'indriyaṃ, aññ'indriyaṃ, <b>aññātāv</b>'indriyaṃ","Monks, [there are] these three mental faculties. Which three? The faculty (that senses) “I will know the unknown,” the faculty of final knowledge, the faculty of one who has understood."
1628,aññātāvindriya,aññātāv'indriyaṃ,ITI62,,"tīṇ'imāni, bhikkhave, indriyāni. katamāni tīṇi? anaññātaññassāmī't'indriyaṃ, aññ'indriyaṃ, <b>aññātāv'indriyaṃ</b>","Monks, [there are] these three mental faculties. Which three? The faculty (that senses) “I will know the unknown,” the faculty of final knowledge, the faculty of one who has understood."
1656,aññindriya,aññ'indriyaṃ,ITI62,,"tīṇ'imāni, bhikkhave, indriyāni. katamāni tīṇi? anaññātaññassāmī't'indriyaṃ, <b>aññ'indriyaṃ</b>, aññātāv'indriyaṃ","Monks, [there are] these three mental faculties. Which three? The faculty (that senses) “I will know the unknown,” the faculty of final knowledge, the faculty of one who has understood."
28852,ñassati 1,ñassāmī,ITI62,,"tīṇ'imāni, bhikkhave, indriyāni. katamāni tīṇi? anaññātañ<b>ñassāmī</b>'t'indriyaṃ, aññ'indriyaṃ, aññātāv'indriyaṃ","Monks, [there are] these three mental faculties. Which three? The faculty (that senses) “I will know the unknown,” the faculty of final knowledge, the faculty of one who has understood."
30917,tīṇimāni,tīṇ'imāni,ITI62,,"<b>tīṇ'imāni</b>, bhikkhave, indriyāni. katamāni tīṇi? anaññātaññassāmī't'indriyaṃ, aññ'indriyaṃ, aññātāv'indriyaṃ","Monks, [there are] these three mental faculties. Which three? The faculty (that senses) “I will know the unknown,” the faculty of final knowledge, the faculty of one who has understood."
13252,āhāraṃ āhāreti,āhāraṃ āhāreyyāsi,MN107,,paṭisankhā yoniso <b>āhāraṃ āhāreyyāsi</b> n'eva davāya na madāya na maṇḍanāya na vibhūsanāya yāvadeva imassa kāyassa ṭhitiyā yāpanāya vihiṃs'ūparatiyā brahmacariy'ānuggahāya iti purāṇañ'ca vedanaṃ paṭihaṅkhāmi navañ'ca vedanaṃ na uppādessāmi yātrā ca no bhavissati anavajjatā ca phāsu vihāro cā'ti,"Reflecting deeply: you should not eat food for fun, nor for intoxication, nor for embellishment, nor for beautification. Only for as much the continuance of this body and for nourishment of this body, and for avoiding harm to this body, and for supporting the spiritual life. Thus I will destroy the old feelings (of hunger) and not cause a new feeling (of fullness) to arise. And we will have a support, blamelessness and comfortable existence."
13259,āhāreti,āhāreyyāsi,MN107,,paṭisankhā yoniso āhāraṃ <b>āhāreyyāsi</b> n'eva davāya na madāya na maṇḍanāya na vibhūsanāya yāvadeva imassa kāyassa ṭhitiyā yāpanāya vihiṃs'ūparatiyā brahmacariy'ānuggahāya iti purāṇañ'ca vedanaṃ paṭihaṅkhāmi navañ'ca vedanaṃ na uppādessāmi yātrā ca no bhavissati anavajjatā ca phāsu vihāro cā'ti,"Reflecting deeply: you should not eat food for fun, nor for intoxication, nor for embellishment, nor for beautification. Only for as much the continuance of this body and for nourishment of this body, and for avoiding harm to this body, and for supporting the spiritual life. Thus I will destroy the old feelings (of hunger) and not cause a new feeling (of fullness) to arise. And we will have a support, blamelessness and comfortable existence."
3851,anavajjatā,anavajjatā,MN107,,paṭisankhā yoniso āhāraṃ āhāreyyāsi n'eva davāya na madāya na maṇḍanāya na vibhūsanāya yāvadeva imassa kāyassa ṭhitiyā yāpanāya vihiṃs'ūparatiyā brahmacariy'ānuggahāya iti purāṇañ'ca vedanaṃ paṭihaṅkhāmi navañ'ca vedanaṃ na uppādessāmi yātrā ca no bhavissati <b>anavajjatā</b> ca phāsu vihāro cā'ti,"Reflecting deeply: you should not eat food for fun, nor for intoxication, nor for embellishment, nor for beautification. Only for as much the continuance of this body and for nourishment of this body, and for avoiding harm to this body, and for supporting the spiritual life. Thus I will destroy the old feelings (of hunger) and not cause a new feeling (of fullness) to arise. And we will have a support, blamelessness and comfortable existence."
48931,brahmacariyānuggaha,brahmacariy'ānuggahāya,MN107,,paṭisankhā yoniso āhāraṃ āhāreyyāsi n'eva davāya na madāya na maṇḍanāya na vibhūsanāya yāvadeva imassa kāyassa ṭhitiyā yāpanāya vihiṃs'ūparatiyā <b>brahmacariy'ānuggahāya</b> iti purāṇañ'ca vedanaṃ paṭihaṅkhāmi navañ'ca vedanaṃ na uppādessāmi yātrā ca no bhavissati anavajjatā ca phāsu vihāro cā'ti,"Reflecting deeply: you should not eat food for fun, nor for intoxication, nor for embellishment, nor for beautification. Only for as much the continuance of this body and for nourishment of this body, and for avoiding harm to this body, and for supporting the spiritual life. Thus I will destroy the old feelings (of hunger) and not cause a new feeling (of fullness) to arise. And we will have a support, blamelessness and comfortable existence."
41090,paṭihaṅkhāmi,paṭihaṅkhāmi,MN107,,paṭisankhā yoniso āhāraṃ āhāreyyāsi n'eva davāya na madāya na maṇḍanāya na vibhūsanāya yāvadeva imassa kāyassa ṭhitiyā yāpanāya vihiṃs'ūparatiyā brahmacariy'ānuggahāya iti purāṇañ'ca vedanaṃ <b>paṭihaṅkhāmi</b> navañ'ca vedanaṃ na uppādessāmi yātrā ca no bhavissati anavajjatā ca phāsu vihāro cā'ti,"Reflecting deeply: you should not eat food for fun, nor for intoxication, nor for embellishment, nor for beautification. Only for as much the continuance of this body and for nourishment of this body, and for avoiding harm to this body, and for supporting the spiritual life. Thus I will destroy the old feelings (of hunger) and not cause a new feeling (of fullness) to arise. And we will have a support, blamelessness and comfortable existence."
40804,paṭisaṅkhā 1,paṭisankhā,MN107,,<b>paṭisankhā</b> yoniso āhāraṃ āhāreyyāsi n'eva davāya na madāya na maṇḍanāya na vibhūsanāya yāvadeva imassa kāyassa ṭhitiyā yāpanāya vihiṃs'ūparatiyā brahmacariy'ānuggahāya iti purāṇañ'ca vedanaṃ paṭihaṅkhāmi navañ'ca vedanaṃ na uppādessāmi yātrā ca no bhavissati anavajjatā ca phāsu vihāro cā'ti,"Reflecting deeply: you should not eat food for fun, nor for intoxication, nor for embellishment, nor for beautification. Only for as much the continuance of this body and for nourishment of this body, and for avoiding harm to this body, and for supporting the spiritual life. Thus I will destroy the old feelings (of hunger) and not cause a new feeling (of fullness) to arise. And we will have a support, blamelessness and comfortable existence."
78104,purāṇa 1,,MN107,,paṭisankhā yoniso āhāraṃ āhāreyyāsi n'eva davāya na madāya na maṇḍanāya na vibhūsanāya yāvadeva imassa kāyassa ṭhitiyā yāpanāya vihiṃs'ūparatiyā brahmacariy'ānuggahāya iti <b>purāṇañ</b>'ca vedanaṃ paṭihaṅkhāmi navañ'ca vedanaṃ na uppādessāmi yātrā ca no bhavissati anavajjatā ca phāsu vihāro cā'ti,"Reflecting deeply: you should not eat food for fun, nor for intoxication, nor for embellishment, nor for beautification. Only for as much the continuance of this body and for nourishment of this body, and for avoiding harm to this body, and for supporting the spiritual life. Thus I will destroy the old feelings (of hunger) and not cause a new feeling (of fullness) to arise. And we will have a support, blamelessness and comfortable existence."
16677,uppādeti,uppādessāmi,MN107,,paṭisankhā yoniso āhāraṃ āhāreyyāsi n'eva davāya na madāya na maṇḍanāya na vibhūsanāya yāvadeva imassa kāyassa ṭhitiyā yāpanāya vihiṃs'ūparatiyā brahmacariy'ānuggahāya iti purāṇañ'ca vedanaṃ paṭihaṅkhāmi navañ'ca vedanaṃ na <b>uppādessāmi</b> yātrā ca no bhavissati anavajjatā ca phāsu vihāro cā'ti,"Reflecting deeply: you should not eat food for fun, nor for intoxication, nor for embellishment, nor for beautification. Only for as much the continuance of this body and for nourishment of this body, and for avoiding harm to this body, and for supporting the spiritual life. Thus I will destroy the old feelings (of hunger) and not cause a new feeling (of fullness) to arise. And we will have a support, blamelessness and comfortable existence."
69741,vihiṃsūparatiyā,vihiṃs'ūparatiyā,MN107,,paṭisankhā yoniso āhāraṃ āhāreyyāsi n'eva davāya na madāya na maṇḍanāya na vibhūsanāya yāvadeva imassa kāyassa ṭhitiyā yāpanāya <b>vihiṃs'ūparatiyā</b> brahmacariy'ānuggahāya iti purāṇañ'ca vedanaṃ paṭihaṅkhāmi navañ'ca vedanaṃ na uppādessāmi yātrā ca no bhavissati anavajjatā ca phāsu vihāro cā'ti,"Reflecting deeply: you should not eat food for fun, nor for intoxication, nor for embellishment, nor for beautification. Only for as much the continuance of this body and for nourishment of this body, and for avoiding harm to this body, and for supporting the spiritual life. Thus I will destroy the old feelings (of hunger) and not cause a new feeling (of fullness) to arise. And we will have a support, blamelessness and comfortable existence."
53979,yāpana,yāpanāya,MN107,,paṭisankhā yoniso āhāraṃ āhāreyyāsi n'eva davāya na madāya na maṇḍanāya na vibhūsanāya yāvadeva imassa kāyassa ṭhitiyā <b>yāpanāya</b> vihiṃs'ūparatiyā brahmacariy'ānuggahāya iti purāṇañ'ca vedanaṃ paṭihaṅkhāmi navañ'ca vedanaṃ na uppādessāmi yātrā ca no bhavissati anavajjatā ca phāsu vihāro cā'ti,"Reflecting deeply: you should not eat food for fun, nor for intoxication, nor for embellishment, nor for beautification. Only for as much the continuance of this body and for nourishment of this body, and for avoiding harm to this body, and for supporting the spiritual life. Thus I will destroy the old feelings (of hunger) and not cause a new feeling (of fullness) to arise. And we will have a support, blamelessness and comfortable existence."
