id,pali,selected_pali_word,class_source,extra,class_example,english_translation
40558,paṭipanna 1,paṭipannānaṃ,DN9.7,,"oḷārikassa'pi kho ahaṃ, poṭṭhapāda, attapaṭilābhassa pahānāya dhammaṃ desemi, yathā<b>paṭipannānaṃ</b> vo saṃkilesikā dhammā pahīyissanti, vodāniyā dhammā abhivaḍḍhissanti","But I teach, Poṭṭhapāda, the doctrine for the giving up of the acquisition of the gross self, for those who practice accordingly, surely the defiling mental states will be abandoned and mental states to be purified will increase more and more."
47414,poṭṭhapāda 1,poṭṭhapāda,DN9.7,,"oḷārikassa'pi kho ahaṃ, <b>poṭṭhapāda</b>, attapaṭilābhassa pahānāya dhammaṃ desemi, yathāpaṭipannānaṃ vo saṃkilesikā dhammā pahīyissanti, vodāniyā dhammā abhivaḍḍhissanti","But I teach, Poṭṭhapāda, the doctrine for the giving up of the acquisition of the gross self, for those who practice accordingly, surely the defiling mental states will be abandoned and mental states to be purified will increase more and more."
70566,vo 3.1,vo,DN9.7,,"oḷārikassa'pi kho ahaṃ, poṭṭhapāda, attapaṭilābhassa pahānāya dhammaṃ desemi, yathāpaṭipannānaṃ <b>vo</b> saṃkilesikā dhammā pahīyissanti, vodāniyā dhammā abhivaḍḍhissanti","But I teach, Poṭṭhapāda, the doctrine for the giving up of the acquisition of the gross self, for those who practice accordingly, surely the defiling mental states will be abandoned and mental states to be purified will increase more and more."
70603,vodāniya,vodāniyā,DN9.7,,"oḷārikassa'pi kho ahaṃ, poṭṭhapāda, attapaṭilābhassa pahānāya dhammaṃ desemi, yathāpaṭipannānaṃ vo saṃkilesikā dhammā pahīyissanti, <b>vodāniyā</b> dhammā abhivaḍḍhissanti","But I teach, Poṭṭhapāda, the doctrine for the giving up of the acquisition of the gross self, for those who practice accordingly, surely the defiling mental states will be abandoned and mental states to be purified will increase more and more."
53626,yathāpaṭipanna,yathāpaṭipannānaṃ,DN9.7,,"oḷārikassa'pi kho ahaṃ, poṭṭhapāda, attapaṭilābhassa pahānāya dhammaṃ desemi, <b>yathāpaṭipannānaṃ</b> vo saṃkilesikā dhammā pahīyissanti, vodāniyā dhammā abhivaḍḍhissanti","But I teach, Poṭṭhapāda, the doctrine for the giving up of the acquisition of the gross self, for those who practice accordingly, surely the defiling mental states will be abandoned and mental states to be purified will increase more and more."
1252,ajjeva,ajj'eva,MN131,,"<b>ajj'eva</b> kiccam'ātappaṃ, ko jaññā maraṇaṃ suve",Effort should be made this very day; who could know [if] death [is] tomorrow?
21616,kicca 1,kiccam,MN131,,"ajj'eva <b>kiccam</b>'ātappaṃ, ko jaññā maraṇaṃ suve",Effort should be made this very day; who could know [if] death [is] tomorrow?
21624,kiccamātappaṃ,kiccam'ātappaṃ,MN131,,"ajj'eva <b>kiccam'ātappaṃ</b>, ko jaññā maraṇaṃ suve",Effort should be made this very day; who could know [if] death [is] tomorrow?
10153,avakkāra,,MN31,,"idha, bhante, amhākaṃ yo paṭhamaṃ gāmato piṇḍāya paṭikkamati so āsanāni paññapeti, pānīyaṃ paribhojanīyaṃ upaṭṭhāpeti, <b>avakkāra</b>pātiṃ upaṭṭhāpeti","In this regard, Venerable Sir, whichever of us returns first from the village for the purpose of collecting alms food prepares the seats, sets out the drinking water, and water for rinsing, [and] sets out the bowl for leftovers."
10154,avakkārapāti,avakkārapātiṃ,MN31,,"idha, bhante, amhākaṃ yo paṭhamaṃ gāmato piṇḍāya paṭikkamati so āsanāni paññapeti, pānīyaṃ paribhojanīyaṃ upaṭṭhāpeti, <b>avakkārapātiṃ</b> upaṭṭhāpeti","In this regard, Venerable Sir, whichever of us returns first from the village for the purpose of collecting alms food prepares the seats, sets out the drinking water, and water for rinsing, [and] sets out the bowl for leftovers."
45423,pāti 1.1,,MN31,,"idha, bhante, amhākaṃ yo paṭhamaṃ gāmato piṇḍāya paṭikkamati so āsanāni paññapeti, pānīyaṃ paribhojanīyaṃ upaṭṭhāpeti, avakkāra<b>pātiṃ</b> upaṭṭhāpeti","In this regard, Venerable Sir, whichever of us returns first from the village for the purpose of collecting alms food prepares the seats, sets out the drinking water, and water for rinsing, [and] sets out the bowl for leftovers."
24775,gāmato,gāmato,MN31,,"idha, bhante, amhākaṃ yo paṭhamaṃ <b>gāmato</b> piṇḍāya paṭikkamati so āsanāni paññapeti, pānīyaṃ paribhojanīyaṃ upaṭṭhāpeti, avakkārapātiṃ upaṭṭhāpeti","In this regard, Venerable Sir, whichever of us returns first from the village for the purpose of collecting alms food prepares the seats, sets out the drinking water, and water for rinsing, [and] sets out the bowl for leftovers."
45560,pānīya 1,pānīyaṃ,MN31,,"idha, bhante, amhākaṃ yo paṭhamaṃ gāmato piṇḍāya paṭikkamati so āsanāni paññapeti, <b>pānīyaṃ</b> paribhojanīyaṃ upaṭṭhāpeti, avakkārapātiṃ upaṭṭhāpeti","In this regard, Venerable Sir, whichever of us returns first from the village for the purpose of collecting alms food prepares the seats, sets out the drinking water, and water for rinsing, [and] sets out the bowl for leftovers."
39986,paññapeti 3,paññapeti,MN31,,"idha, bhante, amhākaṃ yo paṭhamaṃ gāmato piṇḍāya paṭikkamati so āsanāni <b>paññapeti</b>, pānīyaṃ paribhojanīyaṃ upaṭṭhāpeti, avakkārapātiṃ upaṭṭhāpeti","In this regard, Venerable Sir, whichever of us returns first from the village for the purpose of collecting alms food prepares the seats, sets out the drinking water, and water for rinsing, [and] sets out the bowl for leftovers."
43853,paribhojanīya,paribhojanīyaṃ,MN31,,"idha, bhante, amhākaṃ yo paṭhamaṃ gāmato piṇḍāya paṭikkamati so āsanāni paññapeti, pānīyaṃ <b>paribhojanīyaṃ</b> upaṭṭhāpeti, avakkārapātiṃ upaṭṭhāpeti","In this regard, Venerable Sir, whichever of us returns first from the village for the purpose of collecting alms food prepares the seats, sets out the drinking water, and water for rinsing, [and] sets out the bowl for leftovers."
41468,paṭhamaṃ 1,paṭhamaṃ,MN31,,"idha, bhante, amhākaṃ yo <b>paṭhamaṃ</b> gāmato piṇḍāya paṭikkamati so āsanāni paññapeti, pānīyaṃ paribhojanīyaṃ upaṭṭhāpeti, avakkārapātiṃ upaṭṭhāpeti","In this regard, Venerable Sir, whichever of us returns first from the village for the purpose of collecting alms food prepares the seats, sets out the drinking water, and water for rinsing, [and] sets out the bowl for leftovers."
40244,paṭikkamati 1,paṭikkamati,MN31,,"idha, bhante, amhākaṃ yo paṭhamaṃ gāmato piṇḍāya <b>paṭikkamati</b> so āsanāni paññapeti, pānīyaṃ paribhojanīyaṃ upaṭṭhāpeti, avakkārapātiṃ upaṭṭhāpeti","In this regard, Venerable Sir, whichever of us returns first from the village for the purpose of collecting alms food prepares the seats, sets out the drinking water, and water for rinsing, [and] sets out the bowl for leftovers."
15559,upaṭṭhāpeti 1,upaṭṭhāpeti,MN31,,"idha, bhante, amhākaṃ yo paṭhamaṃ gāmato piṇḍāya paṭikkamati so āsanāni paññapeti, pānīyaṃ paribhojanīyaṃ <b>upaṭṭhāpeti</b>, avakkārapātiṃ upaṭṭhāpeti","In this regard, Venerable Sir, whichever of us returns first from the village for the purpose of collecting alms food prepares the seats, sets out the drinking water, and water for rinsing, [and] sets out the bowl for leftovers."
77756,yo so,yo,MN31,,"idha, bhante, amhākaṃ <b>yo</b> paṭhamaṃ gāmato piṇḍāya paṭikkamati <b>so</b> āsanāni paññapeti, pānīyaṃ paribhojanīyaṃ upaṭṭhāpeti, avakkārapātiṃ upaṭṭhāpeti","In this regard, Venerable Sir, whichever of us returns first from the village for the purpose of collecting alms food prepares the seats, sets out the drinking water, and water for rinsing, [and] sets out the bowl for leftovers."
65999,vattati 4,,MN35,,"taṃ kiṃ maññasi, aggivessana, <b>vatteyya</b> rañño khattiyassa muddh'āvasittassa sakasmiṃ vijite vaso, ghātetāyaṃ vā ghātetuṃ, jāpetāyaṃ vā jāpetuṃ, pabbājetāyaṃ vā pabbājetuṃ?","What do you think, Aggivessana, would a noble, head-anointed king have a power in his own realm, to execute one worthy to be executed, or fine one worthy to be fined, or banish one worthy to be banished?"
691,aggivessana,aggivessana,MN35,,"taṃ kiṃ maññasi, <b>aggivessana</b>, vatteyya rañño khattiyassa muddh'āvasittassa sakasmiṃ vijite vaso, ghātetāyaṃ vā ghātetuṃ, jāpetāyaṃ vā jāpetuṃ, pabbājetāyaṃ vā pabbājetuṃ?","What do you think, Aggivessana, would a noble, head-anointed king have a power in his own realm, to execute one worthy to be executed, or fine one worthy to be fined, or banish one worthy to be banished?"
25586,ghātetāya,ghātetāyaṃ,MN35,,"taṃ kiṃ maññasi, aggivessana, vatteyya rañño khattiyassa muddh'āvasittassa sakasmiṃ vijite vaso, <b>ghātetāyaṃ</b> vā ghātetuṃ, jāpetāyaṃ vā jāpetuṃ, pabbājetāyaṃ vā pabbājetuṃ?","What do you think, Aggivessana, would a noble, head-anointed king have a power in his own realm, to execute one worthy to be executed, or fine one worthy to be fined, or banish one worthy to be banished?"
25589,ghātetuṃ,ghātetuṃ,MN35,,"taṃ kiṃ maññasi, aggivessana, vatteyya rañño khattiyassa muddh'āvasittassa sakasmiṃ vijite vaso, ghātetāyaṃ vā <b>ghātetuṃ</b>, jāpetāyaṃ vā jāpetuṃ, pabbājetāyaṃ vā pabbājetuṃ?","What do you think, Aggivessana, would a noble, head-anointed king have a power in his own realm, to execute one worthy to be executed, or fine one worthy to be fined, or banish one worthy to be banished?"
28346,jāpetāya,jāpetāyaṃ,MN35,,"taṃ kiṃ maññasi, aggivessana, vatteyya rañño khattiyassa muddh'āvasittassa sakasmiṃ vijite vaso, ghātetāyaṃ vā ghātetuṃ, <b>jāpetāyaṃ</b> vā jāpetuṃ, pabbājetāyaṃ vā pabbājetuṃ?","What do you think, Aggivessana, would a noble, head-anointed king have a power in his own realm, to execute one worthy to be executed, or fine one worthy to be fined, or banish one worthy to be banished?"
28348,jāpetuṃ,jāpetuṃ,MN35,,"taṃ kiṃ maññasi, aggivessana, vatteyya rañño khattiyassa muddh'āvasittassa sakasmiṃ vijite vaso, ghātetāyaṃ vā ghātetuṃ, <b>jāpetāyaṃ</b> vā <b>jāpetuṃ</b>, pabbājetāyaṃ vā pabbājetuṃ?","What do you think, Aggivessana, would a noble, head-anointed king have a power in his own realm, to execute one worthy to be executed, or fine one worthy to be fined, or banish one worthy to be banished?"
10392,avasitta,,MN35,,"taṃ kiṃ maññasi, aggivessana, vatteyya rañño khattiyassa muddh'<b>āvasittassa</b> sakasmiṃ vijite vaso, ghātetāyaṃ vā ghātetuṃ, jāpetāyaṃ vā jāpetuṃ, pabbājetāyaṃ vā pabbājetuṃ?","What do you think, Aggivessana, would a noble, head-anointed king have a power in his own realm, to execute one worthy to be executed, or fine one worthy to be fined, or banish one worthy to be banished?"
53016,muddhāvasitta,muddh'āvasittassa,MN35,,"taṃ kiṃ maññasi, aggivessana, vatteyya rañño khattiyassa <b>muddh'āvasittassa</b> sakasmiṃ vijite vaso, ghātetāyaṃ vā ghātetuṃ, jāpetāyaṃ vā jāpetuṃ, pabbājetāyaṃ vā pabbājetuṃ?","What do you think, Aggivessana, would a noble, head-anointed king have a power in his own realm, to execute one worthy to be executed, or fine one worthy to be fined, or banish one worthy to be banished?"
42543,pabbājetāya,pabbājetāya,MN35,,"taṃ kiṃ maññasi, aggivessana, vatteyya rañño khattiyassa muddh'āvasittassa sakasmiṃ vijite vaso, ghātetāyaṃ vā ghātetuṃ, jāpetāyaṃ vā jāpetuṃ, <b>pabbājetāyaṃ</b> vā pabbājetuṃ?","What do you think, Aggivessana, would a noble, head-anointed king have a power in his own realm, to execute one worthy to be executed, or fine one worthy to be fined, or banish one worthy to be banished?"
42546,pabbājetuṃ,pabbājetuṃ,MN35,,"taṃ kiṃ maññasi, aggivessana, vatteyya rañño khattiyassa muddh'āvasittassa sakasmiṃ vijite vaso, ghātetāyaṃ vā ghātetuṃ, jāpetāyaṃ vā jāpetuṃ, <b>pabbājetāyaṃ</b> vā <b>pabbājetuṃ</b>?","What do you think, Aggivessana, would a noble, head-anointed king have a power in his own realm, to execute one worthy to be executed, or fine one worthy to be fined, or banish one worthy to be banished?"
67603,vijita 1,vijite,MN35,,"taṃ kiṃ maññasi, aggivessana, vatteyya rañño khattiyassa muddh'āvasittassa sakasmiṃ <b>vijite</b> vaso, ghātetāyaṃ vā ghātetuṃ, jāpetāyaṃ vā jāpetuṃ, pabbājetāyaṃ vā pabbājetuṃ?","What do you think, Aggivessana, would a noble, head-anointed king have a power in his own realm, to execute one worthy to be executed, or fine one worthy to be fined, or banish one worthy to be banished?"
7504,abhaviṃsu,abhaviṃsu,MN43,yes,"te ca h'āvuso, āyusaṅkhārā <b>abhaviṃsu</b> te vedaniyā dhammā, na'y'idaṃ saññāvedayitanirodhaṃ samāpannassa bhikkhuno vuṭṭhānaṃ paññāyetha.","And if, friend, life forces were things that could be felt, [then] for a monk [who had] entered into the cessation of perception and feeling, emerging (from it) would not be evident."
12300,āyusaṅkhāra 1,āyusaṅkhārā,MN43,yes,"te ca h'āvuso, <b>āyusaṅkhārā</b> abhaviṃsu te vedaniyā dhammā, na'y'idaṃ saññāvedayitanirodhaṃ samāpannassa bhikkhuno vuṭṭhānaṃ paññāyetha.","And if, friend, life forces were things that could be felt, [then] for a monk [who had] entered into the cessation of perception and feeling, emerging (from it) would not be evident."
71211,hāvuso,h'āvuso,MN43,yes,"te ca h'<b>āvuso</b>, āyusaṅkhārā abhaviṃsu te vedaniyā dhammā, na'y'idaṃ saññāvedayitanirodhaṃ samāpannassa bhikkhuno vuṭṭhānaṃ paññāyetha.","And if, friend, life forces were things that could be felt, [then] for a monk [who had] entered into the cessation of perception and feeling, emerging (from it) would not be evident."
59760,samāpanna 1,samāpannassa,MN43,yes,"te ca h'āvuso, āyusaṅkhārā abhaviṃsu te vedaniyā dhammā, na'y'idaṃ saññāvedayitanirodhaṃ <b>samāpannassa</b> bhikkhuno vuṭṭhānaṃ paññāyetha.","And if, friend, life forces were things that could be felt, [then] for a monk [who had] entered into the cessation of perception and feeling, emerging (from it) would not be evident."
57459,saññāvedayita,,MN43,yes,"te ca h'āvuso, āyusaṅkhārā abhaviṃsu te vedaniyā dhammā, na'y'idaṃ <b>saññāvedayita</b>nirodhaṃ samāpannassa bhikkhuno vuṭṭhānaṃ paññāyetha.","And if, friend, life forces were things that could be felt, [then] for a monk [who had] entered into the cessation of perception and feeling, emerging (from it) would not be evident."
57460,saññāvedayitanirodha,saññāvedayitanirodhaṃ,MN43,yes,"te ca h'āvuso, āyusaṅkhārā abhaviṃsu te vedaniyā dhammā, na'y'idaṃ <b>saññāvedayitanirodhaṃ</b> samāpannassa bhikkhuno vuṭṭhānaṃ paññāyetha.","And if, friend, life forces were things that could be felt, [then] for a monk [who had] entered into the cessation of perception and feeling, emerging (from it) would not be evident."
70289,vedaniya,vedaniyā,MN43,yes,"te ca h'āvuso, āyusaṅkhārā abhaviṃsu te <b>vedaniyā</b> dhammā, na'y'idaṃ saññāvedayitanirodhaṃ samāpannassa bhikkhuno vuṭṭhānaṃ paññāyetha.","And if, friend, life forces were things that could be felt, [then] for a monk [who had] entered into the cessation of perception and feeling, emerging (from it) would not be evident."
70307,vedayita,,MN43,yes,"te ca h'āvuso, āyusaṅkhārā abhaviṃsu te vedaniyā dhammā, na'y'idaṃ saññā<b>vedayita</b>nirodhaṃ samāpannassa bhikkhuno vuṭṭhānaṃ paññāyetha.","And if, friend, life forces were things that could be felt, [then] for a monk [who had] entered into the cessation of perception and feeling, emerging (from it) would not be evident."
69990,vuṭṭhāna 1,vuṭṭhānaṃ,MN43,yes,"te ca h'āvuso, āyusaṅkhārā abhaviṃsu te vedaniyā dhammā, na'y'idaṃ saññāvedayitanirodhaṃ samāpannassa bhikkhuno <b>vuṭṭhānaṃ</b> paññāyetha.","And if, friend, life forces were things that could be felt, [then] for a monk [who had] entered into the cessation of perception and feeling, emerging (from it) would not be evident."
4111,aniketasārī,aniketasārī,SN22.3,,"okaṃ pahāya <b>aniketasārī</b>, gāme akubbaṃ muni santhavāni, kāmehi ritto apurakkharāno, kathaṃ na viggayha janena kayirā'ti.","“Leaving behind home, the sage is wandering homeless, not making close associations in the village, free from sense pleasures, not preferring, he would not engage in quarrelling talk with people. (lit. not quarrelling, he would engage in talk with people.”"
6713,apurakkharāna,apurakkharāno,SN22.3,,"okaṃ pahāya aniketasārī, gāme akubbaṃ muni santhavāni, kāmehi ritto <b>apurakkharāno</b>, kathaṃ na viggayha janena kayirā'ti.","“Leaving behind home, the sage is wandering homeless, not making close associations in the village, free from sense pleasures, not preferring, he would not engage in quarrelling talk with people. (lit. not quarrelling, he would engage in talk with people.”"
55033,ritta 2,ritto,SN22.3,,"okaṃ pahāya aniketasārī, gāme akubbaṃ muni santhavāni, kāmehi <b>ritto</b> apurakkharāno, kathaṃ na viggayha janena kayirā'ti.","“Leaving behind home, the sage is wandering homeless, not making close associations in the village, free from sense pleasures, not preferring, he would not engage in quarrelling talk with people. (lit. not quarrelling, he would engage in talk with people.”"
62541,sārī 1.1,sārī,SN22.3,,"okaṃ pahāya aniketa<b>sārī</b>, gāme akubbaṃ muni santhavāni, kāmehi ritto apurakkharāno, kathaṃ na viggayha janena kayirā'ti.","“Leaving behind home, the sage is wandering homeless, not making close associations in the village, free from sense pleasures, not preferring, he would not engage in quarrelling talk with people. (lit. not quarrelling, he would engage in talk with people.”"
67374,viggayha,viggayha,SN22.3,,"okaṃ pahāya aniketasārī, gāme akubbaṃ muni santhavāni, kāmehi ritto apurakkharāno, kathaṃ na <b>viggayha</b> janena kayirā'ti.","“Leaving behind home, the sage is wandering homeless, not making close associations in the village, free from sense pleasures, not preferring, he would not engage in quarrelling talk with people. (lit. not quarrelling, he would engage in talk with people.”"
9565,asamphuṭṭha,asamphuṭṭhā,SN35.95,yes,"ye te kāyaviññeyyā phoṭṭhabbā <b>asamphuṭṭhā</b> <b>asamphuṭṭha</b>pubbā, na ca phusasi, na ca te hoti phuseyyan'ti?","[Do you have any lust, desire, or affection] for those tangible objects  known by the body, that [you have] not felt, never felt before, that you do not feel and could be felt by you?"
9566,asamphuṭṭhapubba,asamphuṭṭhapubbā,SN35.95,yes,"ye te kāyaviññeyyā phoṭṭhabbā asamphuṭṭhā <b>asamphuṭṭhapubbā</b>, na ca phusasi, na ca te hoti phuseyyan'ti?","[Do you have any lust, desire, or affection] for those tangible objects  known by the body, that [you have] not felt, never felt before, that you do not feel and could be felt by you?"
21252,kāyaviññeyya,kāyaviññeyyā,SN35.95,yes,"ye te <b>kāyaviññeyyā</b> phoṭṭhabbā asamphuṭṭhā asamphuṭṭhapubbā, na ca phusasi, na ca te hoti phuseyyan'ti?","[Do you have any lust, desire, or affection] for those tangible objects  known by the body, that [you have] not felt, never felt before, that you do not feel and could be felt by you?"
47825,phoṭṭhabba 1,phoṭṭhabbā,SN35.95,yes,"ye te kāyaviññeyyā <b>phoṭṭhabbā</b> asamphuṭṭhā asamphuṭṭhapubbā, na ca phusasi, na ca te hoti phuseyyan'ti?","[Do you have any lust, desire, or affection] for those tangible objects  known by the body, that [you have] not felt, never felt before, that you do not feel and could be felt by you?"
47788,phuseyya,phuseyyan,SN35.95,yes,"ye te kāyaviññeyyā phoṭṭhabbā asamphuṭṭhā asamphuṭṭhapubbā, na ca phusasi, na ca te hoti <b>phuseyyan</b>'ti?","[Do you have any lust, desire, or affection] for those tangible objects  known by the body, that [you have] not felt, never felt before, that you do not feel and could be felt by you?"
60927,sammodanīya,sammodanīyaṃ,SN46.53,,<b>sammodanīyaṃ</b> kathaṃ sāraṇīyaṃ vītisāretvā ekam'antaṃ nisīdiṃsu,"Having conducted a polite, friendly conversion, they sat down to one side."
60928,sammodanīyaṃ kathaṃ sāraṇīyaṃ vītisāretvā,sammodanīyaṃ kathaṃ sāraṇīyaṃ vītisāretvā,SN46.53,,<b>sammodanīyaṃ kathaṃ sāraṇīyaṃ vītisāretvā</b> ekam'antaṃ nisīdiṃsu,"Having conducted a polite, friendly conversion, they sat down to one side."
69855,vītisāretvā,vītisāretvā,SN46.53,,sammodanīyaṃ kathaṃ sāraṇīyaṃ <b>vītisāretvā</b> ekam'antaṃ nisīdiṃsu,"Having conducted a polite, friendly conversion, they sat down to one side."
9549,asampakampiya,asampakampiyo,SNP13,,"yath'indakhīlo pathaviṃ sito siyā, catubbhi vātehi <b>asampakampiyo</b>.","Like Inda's column [that] would be planted [firmly] in the earth, unshakeable by the four winds, similar to that, I say [is] a virtuous man who perfectly understands the noble truths."
26001,catubbhi,catubbhi,SNP13,,"yath'indakhīlo pathaviṃ sito siyā, <b>catubbhi</b> vātehi asampakampiyo. tath'ūpamaṃ sappurisaṃ vadāmi, yo ariyasaccāni avecca passati.","Like Inda's column [that] would be planted [firmly] in the earth, unshakeable by the four winds, similar to that, I say [is] a virtuous man who perfectly understands the noble truths."
13724,indakhīla 1,indakhīlo,SNP13,,"yath'<b>indakhīlo</b> pathaviṃ sito siyā, catubbhi vātehi asampakampiyo. tath'ūpamaṃ sappurisaṃ vadāmi, yo ariyasaccāni avecca passati.","Like Inda's column [that] would be planted [firmly] in the earth, unshakeable by the four winds, similar to that, I say [is] a virtuous man who perfectly understands the noble truths."
62866,sita 2.1,sito,SNP13,,"yath'indakhīlo pathaviṃ <b>sito</b> siyā, catubbhi vātehi asampakampiyo.","Like Inda's column [that] would be planted [firmly] in the earth, unshakeable by the four winds, similar to that, I say [is] a virtuous man who perfectly understands the noble truths."
57662,satī 1.2,,SNP4,yes,"gāth'ābhigītaṃ me abhojaneyyaṃ, sampassataṃ brāhmaṇa n'esa dhammo, gāth'ābhigītaṃ panudanti buddhā, dhamme <b>satī</b> brāhmaṇa vutti'r'esā.","[Food] chanted over with verses is not fit for me to eat; this is not the principle of those who are seeing, Brahmin. The Awakened Ones reject [things] chanted over with verses; [that] being [their] principle, Brahmin, this is [their] way of life."
60385,sampassanta,,SNP4,yes,"gāth'ābhigītaṃ me abhojaneyyaṃ, <b>sampassataṃ</b> brāhmaṇa n'esa dhammo, gāth'ābhigītaṃ panudanti buddhā, dhamme satī brāhmaṇa vutti'r'esā.","[Food] chanted over with verses is not fit for me to eat; this is not the principle of those who are seeing, Brahmin. The Awakened Ones reject [things] chanted over with verses; [that] being [their] principle, Brahmin, this is [their] way of life."
7598,abhigīta,abhigītaṃ,SNP4,yes,"gāth'<b>ābhigītaṃ</b> me abhojaneyyaṃ, sampassataṃ brāhmaṇa n'esa dhammo, gāth'ābhigītaṃ panudanti buddhā, dhamme satī brāhmaṇa vutti'r'esā.","[Food] chanted over with verses is not fit for me to eat; this is not the principle of those who are seeing, Brahmin. The Awakened Ones reject [things] chanted over with verses; [that] being [their] principle, Brahmin, this is [their] way of life."
8425,abhojaneyya,abhojaneyyaṃ,SNP4,yes,"gāth'ābhigītaṃ me <b>abhojaneyyaṃ</b>, sampassataṃ brāhmaṇa n'esa dhammo, gāth'ābhigītaṃ panudanti buddhā, dhamme satī brāhmaṇa vutti'r'esā.","[Food] chanted over with verses is not fit for me to eat; this is not the principle of those who are seeing, Brahmin. The Awakened Ones reject [things] chanted over with verses; [that] being [their] principle, Brahmin, this is [their] way of life."
24733,gāthābhigīta,gāth'ābhigītaṃ,SNP4,yes,"gāth'ābhigītaṃ me abhojaneyyaṃ, sampassataṃ brāhmaṇa n'esa dhammo, <b>gāth'ābhigītaṃ</b> panudanti buddhā, dhamme satī brāhmaṇa vutti'r'esā.","[Food] chanted over with verses is not fit for me to eat; this is not the principle of those who are seeing, Brahmin. The Awakened Ones reject [things] chanted over with verses; [that] being [their] principle, Brahmin, this is [their] way of life."
38802,nesa,n'esa,SNP4,yes,"gāth'ābhigītaṃ me abhojaneyyaṃ, sampassataṃ brāhmaṇa <b>n'esa</b> dhammo, gāth'ābhigītaṃ panudanti buddhā, dhamme satī brāhmaṇa vutti'r'esā.","[Food] chanted over with verses is not fit for me to eat; this is not the principle of those who are seeing, Brahmin. The Awakened Ones reject [things] chanted over with verses; [that] being [their] principle, Brahmin, this is [their] way of life."
42322,panudati,panudanti,SNP4,yes,"gāth'ābhigītaṃ me abhojaneyyaṃ, sampassataṃ brāhmaṇa n'esa dhammo, gāth'ābhigītaṃ <b>panudanti</b> buddhā, dhamme satī brāhmaṇa vutti'r'esā.","[Food] chanted over with verses is not fit for me to eat; this is not the principle of those who are seeing, Brahmin. The Awakened Ones reject [things] chanted over with verses; [that] being [their] principle, Brahmin, this is [their] way of life."
