id,pali,selected_pali_word,class_source,extra,class_example,english_translation
29345,taṇhā arati ragā,taṇhaṃ aratiṃ ragañ'ca,SNP47,,"disvāna <b>taṇhaṃ aratiṃ ragañ'ca</b>, n'āhosi chando api methunasmiṃ. kim'ev'idaṃ mutta-karīsa-puṇṇaṃ, pādā'pi naṃ samphusituṃ na icche.","Having seen craving, non-delight, and desire (the three daughters of Death), there was not any desire for sexual intercourse. What about this [thing] full of urine and excrement? I would not wish even to touch it with [my] foot."
29348,taṇhā 3,taṇhaṃ,SNP47,,"disvāna <b>taṇhaṃ</b> aratiṃ ragañ'ca,","Having seen craving, non-delight, and desire (the three daughters of Death),"
8882,arati 2,aratiṃ,SNP47,,"disvāna taṇhaṃ <b>aratiṃ</b> ragañ'ca,","Having seen craving, non-delight, and desire (the three daughters of Death),"
54383,ragā,,SNP47,,"disvāna taṇhaṃ aratiṃ <b>ragañ</b>'ca,","Having seen craving, non-delight, and desire (the three daughters of Death),"
36620,nāhosi,n'āhosi,SNP47,,"disvāna taṇhaṃ aratiṃ ragañ'ca, <b>n'āhosi</b> chando api methunasmiṃ.","Having seen craving, non-delight, and desire (the three daughters of Death), there was not any desire for sexual intercourse."
53256,methuna 2,methunasmiṃ,SNP47,,"disvāna taṇhaṃ aratiṃ ragañ'ca, n'āhosi chando api <b>methunasmiṃ</b>. kim'ev'idaṃ mutta-karīsa-puṇṇaṃ, pādā'pi naṃ samphusituṃ na icche.","Having seen craving, non-delight, and desire (the three daughters of Death), there was not any desire for sexual intercourse. What about this [thing] full of urine and excrement? I would not wish even to touch it with [my] foot."
21791,kimevidaṃ 2,,SNP47,,"disvāna taṇhaṃ aratiṃ ragañ'ca, n'āhosi chando api methunasmiṃ. <b>kim'ev'idaṃ</b> mutta-karīsa-puṇṇaṃ, pādā'pi naṃ samphusituṃ na icche.","Having seen craving, non-delight, and desire (the three daughters of Death), there was not any desire for sexual intercourse. What about this [thing] full of urine and excrement? I would not wish even to touch it with [my] foot."
4848,anupucchamāna,anupucchamāno,SNP47,,"diṭṭhañ'ca nissāya <b>anupucchamāno</b>, (māgaṇḍiyāti bhagavā)","“Asking [questions] depending on view, (Magaṇḍiya,” [said] the Blessed One)"
59908,samuggahīta 1,samuggahītesu,SNP47,,"diṭṭhañ'ca nissāya anupucchamāno, (māgaṇḍiyāti bhagavā) <b>samuggahītesu</b> pamoham'āgā. ito ca n'āddakkhi aṇum'pi saññaṃ, tasmā tuvaṃ momuhato dahāsi.","“Asking [questions] depending on view, (Magaṇḍiya,” [said] the Blessed One) you have come to bewilderment regarding what [things] have been accepted, but because of this you did not see (lit: he did not see) even a minuscule notion therefore, you consider [it] as completely confused."
13517,ito 4,,SNP47,,"diṭṭhañ'ca nissāya anupucchamāno, (māgaṇḍiyāti bhagavā) samuggahītesu pamoham'āgā. <b>ito</b> ca n'āddakkhi aṇum'pi saññaṃ, tasmā tuvaṃ momuhato dahāsi.","“Asking [questions] depending on view, (Magaṇḍiya,” [said] the Blessed One) you have come to bewilderment regarding what [things] have been accepted, but because of this you did not see (lit: he did not see) even a minuscule notion therefore, you consider [it] as completely confused."
11228,āgā 1,,SNP47,,"diṭṭhañ'ca nissāya anupucchamāno, (māgaṇḍiyāti bhagavā) samuggahītesu pamoham'<b>āgā</b>. ito ca n'āddakkhi aṇum'pi saññaṃ, tasmā tuvaṃ momuhato dahāsi.","“Asking [questions] depending on view, (Magaṇḍiya,” [said] the Blessed One), you have come to bewilderment regarding what [things] have been accepted, but because of this you did not see (lit: he did not see) even a minuscule notion, therefore, you consider [it] as completely confused."
15865,upapatti 1,,SNP47,,"diṭṭhigataṃ sīlavataṃ nu jīvitaṃ, bhav'<b>ūpapattiñ</b>'ca vadesi kīdisaṃ.","[What kind of] misconception, ethics, observance, lifestyle, and re-arising into existence do you proclaim?"
39576,pacceti 2,,SNP47,,diṭṭhiyā eke <b>paccenti</b> suddhiṃ.,some assume purity by means of view.”
54515,ratana 1.4,ratanaṃ,SNP47,,"etādisaṃ ce <b>ratanaṃ</b> na icchasi, nāriṃ nar'indehi bahūhi patthitaṃ. diṭṭhigataṃ sīlavataṃ nu jīvitaṃ, bhav'ūpapattiñ'ca vadesi kīdisaṃ.","If you do not want a jewel such as this, a woman desired by many rulers of men. [What kind of] misconception, ethics, observance, lifestyle, and re-arising into existence do you proclaim?"
35860,narinda,nar'indehi,SNP47,,"etādisaṃ ce ratanaṃ na icchasi, nāriṃ <b>nar'indehi</b> bahūhi patthitaṃ. diṭṭhigataṃ sīlavataṃ nu jīvitaṃ, bhav'ūpapattiñ'ca vadesi kīdisaṃ.","If you do not want a jewel such as this, a woman desired by many rulers of men. [What kind of] misconception, ethics, observance, lifestyle, and re-arising into existence do you proclaim?"
13718,inda 1,,SNP47,,"etādisaṃ ce ratanaṃ na icchasi, nāriṃ nar'<b>indehi</b> bahūhi patthitaṃ. diṭṭhigataṃ sīlavataṃ nu jīvitaṃ, bhav'ūpapattiñ'ca vadesi kīdisaṃ.","If you do not want a jewel such as this, a woman desired by many rulers of men. [What kind of] misconception, ethics, observance, lifestyle, and re-arising into existence do you proclaim?"
41973,patthita 1,patthitaṃ,SNP47,,"etādisaṃ ce ratanaṃ na icchasi, nāriṃ nar'indehi bahūhi <b>patthitaṃ</b>. diṭṭhigataṃ sīlavataṃ nu jīvitaṃ, bhav'ūpapattiñ'ca vadesi kīdisaṃ.","If you do not want a jewel such as this, a woman desired by many rulers of men. [What kind of] misconception, ethics, observance, lifestyle, and re-arising into existence do you proclaim?"
49631,bhavūpapatti,,SNP47,,"etādisaṃ ce ratanaṃ na icchasi, nāriṃ nar'indehi bahūhi patthitaṃ. diṭṭhigataṃ sīlavataṃ nu jīvitaṃ, <b>bhav'ūpapattiñ</b>'ca vadesi kīdisaṃ.","If you do not want a jewel such as this, a woman desired by many rulers of men. [What kind of] misconception, ethics, observance, lifestyle, and re-arising into existence do you proclaim?"
22032,kīdisa,kīdisaṃ,SNP47,,"etādisaṃ ce ratanaṃ na icchasi, nāriṃ nar'indehi bahūhi patthitaṃ. diṭṭhigataṃ sīlavataṃ nu jīvitaṃ, bhav'ūpapattiñ'ca vadesi <b>kīdisaṃ</b>.","If you do not want a jewel such as this, a woman desired by many rulers of men. [What kind of] misconception, ethics, observance, lifestyle, and re-arising into existence do you proclaim?"
38262,nissajja,nissajja,SNP47,,"ete ca <b>nissajja</b> anuggahāya, santo anissāya bhavaṃ na jappe.","and relinquishing these, without taking [them] up, at peace [and] not depending, one should not yearn for existence."
4269,anissāya,anissāya,SNP47,,"ete ca nissajja anuggahāya, santo <b>anissāya</b> bhavaṃ na jappe.","and relinquishing these, without taking [them] up, at peace [and] not depending, one should not yearn for existence."
27948,jappati,jappe,SNP47,,"ete ca nissajja anuggahāya, santo anissāya bhavaṃ na <b>jappe</b>.","and relinquishing these, without taking [them] up, at peace [and] not depending, one should not yearn for existence."
27959,jappe,jappe,SNP47,,"ete ca nissajja anuggahāya, santo anissāya bhavaṃ na <b>jappe</b>.","and relinquishing these, without taking [them] up, at peace [and] not depending, one should not yearn for existence."
53029,munī,munī,SNP47,,"evaṃ <b>munī</b> santivādo agiddho, kāme ca loke ca anūpalitto.","so the sage/hermit professing peace, without greed, is not sullied by sensual pleasures and the world."
58258,santi 1.1,santi,SNP47,,"evaṃ munī <b>santi</b>vādo agiddho, kāme ca loke ca anūpalitto.","so the sage/hermit professing peace, without greed, is not sullied by sensual pleasures and the world."
58284,santivāda,santivādo,SNP47,,"evaṃ munī <b>santivādo</b> agiddho, kāme ca loke ca anūpalitto.","so the sage/hermit professing peace, without greed, is not sullied by sensual pleasures and the world."
66781,vāda 6,,SNP47,,"evaṃ munī santi<b>vādo </b>agiddho,","so the sage/hermit professing peace, without greed,"
546,agiddha,agiddho,SNP47,,"evaṃ munī santivādo <b>agiddho</b>, kāme ca loke ca anūpalitto.","so the sage/hermit professing peace, without greed, is not sullied by sensual pleasures and the world."
66123,vadati 2,vadāmī,SNP47,,"idaṃ <b>vadāmī</b>'ti na tassa hoti, (māgaṇḍiyā'ti bhagavā)","“Māgaṇḍiya,” said the Blessed One, “it does not occur to one, [the thought], ‘I proclaim this'.  (lit: there is not to one)"
35000,dhammesu niccheyya samuggahītaṃ,dhammesu niccheyya samuggahītaṃ,SNP47,,"idaṃ vadāmī'ti na tassa hoti, (māgaṇḍiyā'ti bhagavā) <b>dhammesu niccheyya samuggahītaṃ</b>. passañ'ca diṭṭhīsu anuggahāya, ajjhatta-santiṃ pacinaṃ adassaṃ.","“Māgaṇḍiya,” said the Blessed One, “it does not occur to one, [the thought], ‘I proclaim this'.  (lit: there is not to one) Discriminating among teachings and [evaluating] what has been taken up, (N.B. this sentence should precede the previous one) but seeing, [and] not taking up in regard to views, discerning, I saw inner peace."
36208,nāddakkhi,n'āddakkhi,SNP47,,"ito ca <b>n'āddakkhi</b> aṇum'pi saññaṃ, tasmā tuvaṃ momuhato dahāsi.","but because of this you did not see (lit: he did not see) even a minuscule notion therefore, you consider [it] as completely confused."
32196,dahāti,dahāsi,SNP47,,"ito ca n'āddakkhi aṇum'pi saññaṃ, tasmā tuvaṃ momuhato <b>dahāsi</b>.","but because of this you did not see (lit: he did not see) even a minuscule notion therefore, you consider [it] as completely confused."
19474,kaṇḍaka 1,kaṇḍakaṃ,SNP47,,"jalambujaṃ <b>kaṇḍakaṃ</b> vārijaṃ yathā,","Like the water-born, thorny-stemmed lotus,"
66925,vārija 2,vārijaṃ,SNP47,,"jalambujaṃ kaṇḍakaṃ <b>vārijaṃ</b> yathā, jalena paṅkena c'anūpalittaṃ.","Like the water-born, thorny-stemmed lotus, and unsullied by water and mud,"
28065,jala,jalena,SNP47,,"jalambujaṃ kaṇḍakaṃ vārijaṃ yathā, <b>jalena</b> paṅkena c'anūpalittaṃ.","Like the water-born, thorny-stemmed lotus, and unsullied by water and mud,"
39234,paṅka 1,paṅkena,SNP47,,"jalambujaṃ kaṇḍakaṃ vārijaṃ yathā, jalena <b>paṅkena</b> c'anūpalittaṃ.","Like the water-born, thorny-stemmed lotus, and unsullied by water and mud,"
5488,anūpalitta,anūpalittaṃ,SNP47,,"jalambujaṃ kaṇḍakaṃ vārijaṃ yathā, jalena paṅkena c'<b>anūpalittaṃ</b>. evaṃ munī santivādo agiddho, kāme ca loke ca anūpalitto.","Like the water-born, thorny-stemmed lotus, and unsullied by water and mud, so the sage/hermit professing peace, without greed, is not sullied by sensual pleasures and the world."
52918,mutta 1.1,mutta,SNP47,,"kim'ev'idaṃ <b>mutta</b>-karīsa-puṇṇaṃ, pādā'pi naṃ samphusituṃ na icche.",What about this [thing] full of urine and excrement? I would not wish even to touch it with [my] foot.
20521,karīsa 1,karīsa,SNP47,,"kim'ev'idaṃ mutta-<b>karīsa</b>-puṇṇaṃ, pādā'pi naṃ samphusituṃ na icche.",What about this [thing] full of urine and excrement? I would not wish even to touch it with [my] foot.
46591,puṇṇa 1,puṇṇaṃ,SNP47,,"kim'ev'idaṃ mutta-karīsa-<b>puṇṇaṃ</b>,",What about this [thing] full of urine and excrement?
60540,samphusituṃ,samphusituṃ,SNP47,,"kim'ev'idaṃ mutta-karīsa-puṇṇaṃ, pādā'pi naṃ <b>samphusituṃ</b> na icche.",What about this [thing] full of urine and excrement? I would not wish even to touch it with [my] foot.
13395,icche,icche,SNP47,,"kim'ev'idaṃ mutta-karīsa-puṇṇaṃ, pādā'pi naṃ samphusituṃ na <b>icche</b>.",What about this [thing] full of urine and excrement? I would not wish even to touch it with [my] foot.
53363,momuha,momuham,SNP47,,"maññām'ahaṃ <b>momuham</b>'eva dhammaṃ, diṭṭhiyā eke paccenti suddhiṃ.",I am imagining [this] teaching [is] just completely confused; some assume purity by means of view.”
70229,veda 3,,SNP47,,"na <b>veda</b>gū diṭṭhiyā na mutiyā, sa mānam'eti na hi tammayo so.","He who has perfect knowledge [does] not by view, nor by thought go to conceit, he is not made-of-that (or, he does not identify with [that])."
70233,vedagū,vedagū,SNP47,,"na <b>vedagū</b> diṭṭhiyā na mutiyā, sa mānam'eti na hi tammayo so.","He who has perfect knowledge [does] not by view, nor by thought go to conceit, he is not made-of-that (or, he does not identify with [that])."
63810,suti 1,,SNP47,,"na diṭṭhiyā na <b>sutiyā</b> na ñāṇena, (māgaṇḍiyā'ti bhagavā)","“Not by view, nor by learning, nor by knowledge, (Māgaṇḍiya,” [said] the Blessed One),"
63180,sīlabbata,,SNP47,,"na diṭṭhiyā na sutiyā na ñāṇena, (māgaṇḍiyā'ti bhagavā) <b>sīlabbaten</b>'āpi na suddhim'āha.","“Not by view, nor by learning, nor by knowledge, (Māgaṇḍiya,” [said] the Blessed One), also not by virtue and practice, do I speak of purity."
2887,adiṭṭhi,adiṭṭhiyā,SNP47,,"na diṭṭhiyā na sutiyā na ñāṇena, (māgaṇḍiyā'ti bhagavā) sīlabbaten'āpi na suddhim'āha. <b>adiṭṭhiyā</b> assutiyā añāṇā, asīlatā abbatā no'pi tena. ete ca nissajja anuggahāya, santo anissāya bhavaṃ na jappe.","“Not by view, nor by learning, nor by knowledge, (Māgaṇḍiya,” [said] the Blessed One), also not by virtue and practice, do I speak of purity. [also not] without view, not without learning, not without knowledge nor even without that moral conduct and religious observance. and relinquishing these, without taking [them] up, at peace [and] not depending, one should not yearn for existence."
10110,assuti,assutiyā,SNP47,,"na diṭṭhiyā na sutiyā na ñāṇena, (māgaṇḍiyā'ti bhagavā) sīlabbaten'āpi na suddhim'āha. adiṭṭhiyā <b>assutiyā</b> añāṇā, asīlatā abbatā no'pi tena. ete ca nissajja anuggahāya, santo anissāya bhavaṃ na jappe.","“Not by view, nor by learning, nor by knowledge, (Māgaṇḍiya,” [said] the Blessed One), also not by virtue and practice, do I speak of purity. [also not] without view, not without learning, not without knowledge nor even without that moral conduct and religious observance. and relinquishing these, without taking [them] up, at peace [and] not depending, one should not yearn for existence."
9772,asīlatā,asīlatā,SNP47,,"na diṭṭhiyā na sutiyā na ñāṇena, (māgaṇḍiyā'ti bhagavā) sīlabbaten'āpi na suddhim'āha. adiṭṭhiyā assutiyā añāṇā, <b>asīlatā</b> abbatā no'pi tena. ete ca nissajja anuggahāya, santo anissāya bhavaṃ na jappe.","“Not by view, nor by learning, nor by knowledge, (Māgaṇḍiya,” [said] the Blessed One), also not by virtue and practice, do I speak of purity. [also not] without view, not without learning, not without knowledge nor even without that moral conduct and religious observance. and relinquishing these, without taking [them] up, at peace [and] not depending, one should not yearn for existence."
25157,gū 2,,SNP47,,"na veda<b>gū</b> diṭṭhiyā na mutiyā, sa mānam'eti na hi tammayo so.","He who has perfect knowledge [does] not by view, nor by thought go to conceit, he is not made-of-that (or, he does not identify with [that])."
52913,muti,mutiyā,SNP47,,"na vedagū diṭṭhiyā na <b>mutiyā</b>, sa mānam'eti na hi tammayo so.","He who has perfect knowledge [does] not by view, nor by thought go to conceit, he is not made-of-that (or, he does not identify with [that])."
17915,eti 2,,SNP47,,"na vedagū diṭṭhiyā na mutiyā, sa mānam'<b>eti</b> na hi tammayo so. na kammunā no'pi sutena neyyo, anūpanīto sa nivesanesu.","He who has perfect knowledge [does] not by view, nor by thought, go to conceit, he is not made-of-that (or, he does not identify with [that]). Not by action nor by learning could he be led astray (or misguided), he is not led into any adhering (of views) [lit. abode]"
30058,tammaya,tammayo,SNP47,,"na vedagū diṭṭhiyā na mutiyā, sa mānam'eti na hi <b>tammayo</b> so.","He who has perfect knowledge [does] not by view, nor by thought go to conceit, he is not made-of-that (or, he does not identify with [that])."
38787,neyya 1.1,neyyo,SNP47,,"na vedagū diṭṭhiyā na mutiyā, sa mānam'eti na hi tammayo so. na kammunā no'pi sutena <b>neyyo</b>, anūpanīto sa nivesanesu.","He who has perfect knowledge [does] not by view, nor by thought go to conceit, he is not made-of-that (or, he does not identify with [that]). not by action nor by learning could he be led astray (or misguided), he is not led into any adhering (of views) [lit. abode]"
5483,anūpanīta,anūpanīto,SNP47,,"na vedagū diṭṭhiyā na mutiyā, sa mānam'eti na hi tammayo so. na kammunā no'pi sutena neyyo, <b>anūpanīto</b> sa nivesanesu.","He who has perfect knowledge [does] not by view, nor by thought go to conceit, he is not made-of-that (or, he does not identify with [that]). not by action nor by learning could he be led astray (or misguided), he is not led into any adhering (of views) [lit. abode]"
38485,nivesana 1,nivesanesu,SNP47,,"na vedagū diṭṭhiyā na mutiyā, sa mānam'eti na hi tammayo so. na kammunā no'pi sutena neyyo, anūpanīto sa <b>nivesanesu</b>.","He who has perfect knowledge [does] not by view, nor by thought go to conceit, he is not made-of-that (or, he does not identify with [that]). not by action nor by learning could he be led astray (or misguided), he is not led into any adhering (of views) [lit. abode]"
4413,anuggahāya,anuggahāya,SNP47,,"passañ'ca diṭṭhīsu <b>anuggahāya</b>, ajjhatta-santiṃ pacinaṃ adassaṃ.","but seeing, [and] not taking up in regard to views, discerning, I saw inner peace."
1259,ajjhatta,,SNP47,,"passañ'ca diṭṭhīsu anuggahāya, <b>ajjhatta</b>-santiṃ pacinaṃ adassaṃ.","but seeing, [and] not taking up in regard to views, discerning, I saw inner peace."
2865,adassi,adassaṃ,SNP47,,"passañ'ca diṭṭhīsu anuggahāya, ajjhatta-santiṃ pacinaṃ <b>adassaṃ</b>.","but seeing, [and] not taking up in regard to views, discerning, I saw inner peace."
66778,vāda 3,,SNP47,,sa kena <b>vādaṃ</b> paṭisaṃyujeyya.,with whom would he engage in debate?
66145,vadeti 1,vadeyya,SNP47,,"saccan'ti so brāhmaṇo kiṃ <b>vadeyya</b>, musā'ti vā so vivadetha kena.","Why would/How could that brahmin say, “[it] is true,” or with whom would he dispute, “[it is] false”?"
53050,musā 3,musā,SNP47,,"saccan'ti so brāhmaṇo kiṃ vadeyya, <b>musā</b>'ti vā so vivadetha kena.","Why would/How could that brahmin say, “[it] is true,” or with whom would he dispute, “[it is] false”?"
40885,paṭisaṃyujeyya,paṭisaṃyujeyya,SNP47,,"saccan'ti so brāhmaṇo kiṃ vadeyya, musā'ti vā so vivadetha kena. yasmiṃ samaṃ visamaṃ vā'pi n'atthi, sa kena vādaṃ <b>paṭisaṃyujeyya</b>.","Why would/How could that brahmin say, “[it] is true,” or with whom would he dispute, “[it is] false”? [One] in whom there is not [an idea of] equality or inequality, with whom would he engage in debate?"
69350,visesī,visesī,SNP47,,"samo <b>visesī</b> uda vā nihīno, ","equal, superior, or inferior –"
38522,nihīna 1,nihīno,SNP47,,"samo visesī uda vā <b>nihīno</b>, yo maññatī so vivadetha tena. tīsu vidhāsu avikampamāno, samo visesī'ti na tassa hoti.","equal, superior, or inferior – one who thinks (himself) [in those terms] might quarrel because of that. Not shaking in the three discriminations, “equal [and] superior” do not occur to him (lit: there is not for him)."
77091,maññatī,maññatī,SNP47,,"samo visesī uda vā nihīno, yo <b>maññatī</b> so vivadetha tena.","equal, superior, or inferior – one who thinks (himself) [in those terms] might quarrel because of that."
69150,visama 2,visamaṃ,SNP47,,"saccan'ti so brāhmaṇo kiṃ vadeyya, musā'ti vā so vivadetha kena. yasmiṃ samaṃ <b>visamaṃ</b> vā'pi n'atthi, sa kena vādaṃ paṭisaṃyujeyya.","Why would/How could that brahmin say, “[it] is true,” or with whom would he dispute, “[it is] false”? [One] in whom there is not [an idea of] equality or inequality, with whom would he engage in debate?"
71484,hoti 2,hoti,SNP47,,samo visesī'ti na tassa <b>hoti</b>.,equal [and] superior” do not occur to him (lit: there is not for him).
42771,pamoha,pamoham,SNP47,,samuggahītesu <b>pamoham</b>'āgā.,"you have come to bewilderment regarding what [things] have been accepted,"
68836,viratta,virattassa,SNP47,,"saññā-<b>virattassa</b> na santi ganthā, paññā-vimuttassa na santi mohā.","there are no knots for him who is detached from perception, There are no delusions for him who is liberated through wisdom."
24269,gantha 1,ganthā,SNP47,,"saññā-virattassa na santi <b>ganthā</b>, paññā-vimuttassa na santi mohā.","there are no knots for him who is detached from perception, There are no delusions for him who is liberated through wisdom."
40107,paññāvimutta,paññā-vimuttassa,SNP47,,"saññā-virattassa na santi ganthā, <b>paññā-vimuttassa</b> na santi mohā.","there are no knots for him who is detached from perception, There are no delusions for him who is liberated through wisdom."
57394,saññā 2,saññā,SNP47,,"saññā-virattassa na santi ganthā, paññā-vimuttassa na santi mohā. <b>saññañ</b>'ca diṭṭhiñ'ca ye aggahesuṃ, te ghaṭṭayantā vicaranti loke'ti.","there are no knots for him who is detached from perception, There are no delusions for him who is liberated through wisdom. [But] those who have grabbed hold of/taken up perception(s) and view(s) they wander about in the world clashing [with others/each other].”"
634,aggahesi 2,,SNP47,,"saññā-virattassa na santi ganthā, paññā-vimuttassa na santi mohā. saññañ'ca diṭṭhiñ'ca ye <b>aggahesuṃ</b>, te ghaṭṭayantā vicaranti loke'ti.","There are no knots for him who is detached from perception, There are no delusions for him who is liberated through wisdom. [But] those who have grabbed hold of/taken up perception(s) and view(s) they wander about in the world clashing [with others/each other].”"
25482,ghaṭṭayanta,ghaṭṭayantā,SNP47,,"saññā-virattassa na santi ganthā, paññā-vimuttassa na santi mohā. saññañ'ca diṭṭhiñ'ca ye aggahesuṃ, te <b>ghaṭṭayantā</b> vicaranti loke'ti.","there are no knots for him who is detached from perception, There are no delusions for him who is liberated through wisdom. [But] those who have grabbed hold of/taken up perception(s) and view(s) they wander about in the world clashing [with others/each other].”"
53364,momuhato,momuhato,SNP47,,tasmā tuvaṃ <b>momuhato</b> dahāsi.,"therefore, you consider [it] as completely confused."
31341,to 2,,SNP47,,tasmā tuvaṃ momuha<b>to</b> dahāsi,"therefore, you consider [it] as completely confused."
49093,brūsi,brūsi,SNP47,,te ve munī <b>brūsi</b> anuggahāya.,"“indeed, not grasping them, Sage say, "
68030,vidhā 1,vidhāsu,SNP47,,"tīsu <b>vidhāsu</b> avikampamāno, samo visesī'ti na tassa hoti.","Not shaking in the three discriminations, “equal [and] superior” do not occur to him (lit: there is not for him)."
10465,avikampamāna 1,avikampamāno,SNP47,,"tīsu vidhāsu <b>avikampamāno</b>, samo visesī'ti na tassa hoti.","Not shaking in the three discriminations, “equal [and] superior” do not occur to him (lit: there is not for him)."
38990,pakappita,pakappitāni,SNP47,,"vinicchayā yāni <b>pakappitāni</b>, (iti māgaṇḍiyo),","“The evaluations, whatever things have been fashioned,” ([said] Māgaṇḍiya),"
53798,yametamatthaṃ,yam'etam'atthaṃ,SNP47,,"vinicchayā yāni pakappitāni, (iti māgaṇḍiyo), te ve munī brūsi anuggahāya. ajjhatta-santī'ti <b>yam'etam'atthaṃ</b>, kathaṃ nu dhīrehi paveditaṃ taṃ.","“The evaluations, whatever things have been fashioned,” ([said] Māgaṇḍiya), “indeed, not grasping them, Sage say, “inner peace”, whatever this means how [is] it made known by the wise?”"
2600,attha 1.4,,SNP47,,"vinicchayā yāni pakappitāni, (iti māgaṇḍiyo), te ve munī brūsi anuggahāya. ajjhatta-santī'ti yam'etam'<b>atthaṃ</b>, kathaṃ nu dhīrehi paveditaṃ taṃ.","“The evaluations, whatever things have been fashioned,” ([said] Māgaṇḍiya), “indeed, not grasping them, Sage say, “inner peace”, whatever this means, how [is] it made known by the wise?”"
69595,vivitta 1,vivitto,SNP47,,"yehi <b>vivitto</b> vicareyya loke,","He should move about, aloof from whatever things [there are] in the world,"
67418,vicarati,vicareyya,SNP47,,"yehi vivitto <b>vicareyya</b> loke, na tāni uggayha vadeyya nāgo.","He should move about, aloof from whatever things [there are] in the world, taking them up, the noble man should not speak."
14178,uggayha 1,uggayha,SNP47,,"yehi vivitto vicareyya loke, na tāni <b>uggayha</b> vadeyya nāgo.","He should move about, aloof from whatever things [there are] in the world, taking them up, the noble man should not speak."
36028,nāga 4,nāgo,SNP47,,"yehi vivitto vicareyya loke, na tāni uggayha vadeyya <b>nāgo</b>. jalambujaṃ kaṇḍakaṃ vārijaṃ yathā, jalena paṅkena c'anūpalittaṃ. evaṃ munī santivādo agiddho, kāme ca loke ca anūpalitto.","He should move about, aloof from whatever things [there are] in the world, taking them up, the noble man should not speak. Like the water-born, thorny-stemmed lotus, and unsullied by water and mud, so the sage/hermit professing peace, without greed, is not sullied by sensual pleasures and the world."
28084,jalambujaṃ,jalambujaṃ,SNP47,,"yehi vivitto vicareyya loke, na tāni uggayha vadeyya nāgo. <b>jalambujaṃ</b> kaṇḍakaṃ vārijaṃ yathā, jalena paṅkena c'anūpalittaṃ. evaṃ munī santivādo agiddho, kāme ca loke ca anūpalitto.","He should move about, aloof from whatever things [there are] in the world, taking them up, the noble man should not speak. Like the water-born, thorny-stemmed lotus, and unsullied by water and mud, so the sage/hermit professing peace, without greed, is not sullied by sensual pleasures and the world."
8668,ambu,,SNP47,,"yehi vivitto vicareyya loke, na tāni uggayha vadeyya nāgo. jal<b>ambu</b>jaṃ kaṇḍakaṃ vārijaṃ yathā, jalena paṅkena c'anūpalittaṃ. evaṃ munī santivādo agiddho, kāme ca loke ca anūpalitto.","He should move about, aloof from whatever things [there are] in the world, taking them up, the noble man should not speak. Like the water-born, thorny-stemmed lotus, and unsullied by water and mud, so the sage/hermit professing peace, without greed, is not sullied by sensual pleasures and the world."
8672,ambuja 1,,SNP47,,"yehi vivitto vicareyya loke, na tāni uggayha vadeyya nāgo. jal<b>ambujaṃ</b> kaṇḍakaṃ vārijaṃ yathā, jalena paṅkena c'anūpalittaṃ. evaṃ munī santivādo agiddho, kāme ca loke ca anūpalitto.","He should move about, aloof from whatever things [there are] in the world, taking them up, the noble man should not speak. Like the water-born, thorny-stemmed lotus, and unsullied by water and mud, so the sage/hermit professing peace, without greed, is not sullied by sensual pleasures and the world."
69536,vivadati,vivadetha,SNP47,,yo maññatī so <b>vivadetha</b> tena.,one who thinks (himself) [in those terms] might quarrel because of that.
