id,pali,selected_pali_word,class_source,extra,class_example,english_translation
39159,pakkhiya 1,,AN6.17,yes,"indriyesu guttadvārā bhavissāma, bhojane mattaññuno, jāgariyaṃ anuyuttā, vipassakā kusalānaṃ dhammānaṃ, pubbaratt'āpararattaṃ bodhi<b>pakkhiyānaṃ</b> dhammānaṃ, bhāvanā'nuyogam'anuyuttā viharissāmā'ti.","“We will be guarded regarding the sense faculties, knowing the correct measure in regard to food, devoted to wakefulness, [and] having clear insight of wholesome qualities, we will dwell devoting ourselves to mental cultivation, developing day and night the aids leading to enlightenment.”"
49801,bhāvanānuyoga,,AN6.17,yes,"indriyesu guttadvārā bhavissāma, bhojane mattaññuno, jāgariyaṃ anuyuttā, vipassakā kusalānaṃ dhammānaṃ, pubbaratt'āpararattaṃ bodhipakkhiyānaṃ dhammānaṃ, <b>bhāvanā'nuyogam</b>'anuyuttā viharissāmā'ti.","“We will be guarded regarding the sense faculties, knowing the correct measure in regard to food, devoted to wakefulness, [and] having clear insight of wholesome qualities, we will dwell devoting ourselves to mental cultivation, developing day and night the aids leading to enlightenment.”"
49802,bhāvanānuyogamanuyutta,bhāvanā'nuyogam'anuyuttā,AN6.17,yes,"indriyesu guttadvārā bhavissāma, bhojane mattaññuno, jāgariyaṃ anuyuttā, vipassakā kusalānaṃ dhammānaṃ, pubbaratt'āpararattaṃ bodhipakkhiyānaṃ dhammānaṃ, <b>bhāvanā'nuyogam'anuyuttā</b> viharissāmā'ti.","“We will be guarded regarding the sense faculties, knowing the correct measure in regard to food, devoted to wakefulness, [and] having clear insight of wholesome qualities, we will dwell devoting ourselves to mental cultivation, developing day and night the aids leading to enlightenment.”"
5097,anuyoga 1,,AN6.17,yes,"indriyesu guttadvārā bhavissāma, bhojane mattaññuno, jāgariyaṃ anuyuttā, vipassakā kusalānaṃ dhammānaṃ, pubbaratt'āpararattaṃ bodhipakkhiyānaṃ dhammānaṃ, bhāvanā'<b>anuyogam</b>'anuyuttā viharissāmā'ti.","“We will be guarded regarding the sense faculties, knowing the correct measure in regard to food, devoted to wakefulness, [and] having clear insight of wholesome qualities, we will dwell devoting ourselves to mental cultivation, developing day and night the aids leading to enlightenment.”"
52176,mātaraṃ,mātaraṃ,DHP295,yes,"<b>mātaraṃ</b> pitaraṃ hantvā, rājāno dve ca sotthiye, veyagghapañcamaṃ hantvā, anīgho yāti brāhmaṇo.","Having killed mother and father, two learned kings, and a tiger as the fifth, the Brahman wanders untroubled."
46097,pitaraṃ,pitaraṃ,DHP295,yes,"mātaraṃ <b>pitaraṃ</b> hantvā, rājāno dve ca sotthiye, veyagghapañcamaṃ hantvā, anīgho yāti brāhmaṇo.","Having killed mother and father, two learned kings, and a tiger as the fifth, the Brahman wanders untroubled."
70988,hantvā 1,hantvā,DHP295,yes,"mātaraṃ pitaraṃ <b>hantvā</b>, rājāno dve ca sotthiye, veyagghapañcamaṃ hantvā, anīgho yāti brāhmaṇo.","Having killed mother and father, two learned kings, and a tiger as the fifth, the Brahman wanders untroubled."
65279,sotthiya,sotthiye,DHP295,yes,"mātaraṃ pitaraṃ hantvā, rājāno dve ca <b>sotthiye</b>, veyagghapañcamaṃ hantvā, anīgho yāti brāhmaṇo.","Having killed mother and father, two learned kings, and a tiger as the fifth, the Brahman wanders untroubled."
70402,veyaggha,veyaggha,DHP295,yes,"mātaraṃ pitaraṃ hantvā, rājāno dve ca sotthiye, <b>veyaggha</b>pañcamaṃ hantvā, anīgho yāti brāhmaṇo.","Having killed mother and father, two learned kings, and a tiger as the fifth, the Brahman wanders untroubled."
70403,veyagghapañcamaṃ,veyagghapañcamaṃ,DHP295,yes,"mātaraṃ pitaraṃ hantvā, rājāno dve ca sotthiye, <b>veyagghapañcamaṃ</b> hantvā, anīgho yāti brāhmaṇo.","Having killed mother and father, two learned kings, and a tiger as the fifth, the Brahman wanders untroubled."
4292,anīgha 1,anīgho,DHP295,yes,"mātaraṃ pitaraṃ hantvā, rājāno dve ca sotthiye, veyagghapañcamaṃ hantvā, <b>anīgho</b> yāti brāhmaṇo.","Having killed mother and father, two learned kings, and a tiger as the fifth, the Brahman wanders untroubled."
53942,yāti 1,yāti,DHP295,yes,"mātaraṃ pitaraṃ hantvā, rājāno dve ca sotthiye, veyagghapañcamaṃ hantvā, anīgho <b>yāti</b> brāhmaṇo.","Having killed mother and father, two learned kings, and a tiger as the fifth, the Brahman wanders untroubled."
10771,avecca 1,,DN16.11,,"dhamme <b>avecca</b>ppasādena samannāgato hoti, svākkhāto bhagavatā dhammo sandiṭṭhiko akāliko ehipassiko opanayiko paccattaṃ veditabbo viññūhī'ti","He has absolute faith in the teaching, “The teaching is well taught by the Blessed One, it is visible, timeless, inviting one to come and see, applicable, to be personally experienced by the wise.”"
10777,aveccappasāda,aveccappasādena,DN16.11,,"dhamme <b>aveccappasādena</b> samannāgato hoti, svākkhāto bhagavatā dhammo sandiṭṭhiko akāliko ehipassiko opanayiko paccattaṃ veditabbo viññūhī'ti","He has absolute faith in the teaching, “The teaching is well taught by the Blessed One, it is visible, timeless, inviting one to come and see, applicable, to be personally experienced by the wise.”"
44647,pasāda 1,pasādena,DN16.11,,"dhamme aveccap<b>pasādena</b> samannāgato hoti, svākkhāto bhagavatā dhammo sandiṭṭhiko akāliko ehipassiko opanayiko paccattaṃ veditabbo viññūhī'ti","He has absolute faith in the teaching, “The teaching is well taught by the Blessed One, it is visible, timeless, inviting one to come and see, applicable, to be personally experienced by the wise.”"
22677,kusāvatī,kusāvatiyā,DN2.4,,"<b>kusāvatiyā</b>, ānanda, rājadhāniyā catunnaṃ vaṇṇānaṃ dvārāni ahesuṃ. ekaṃ dvāraṃ sovaṇṇamayaṃ, ekaṃ rūpiyamayaṃ, ekaṃ veḷuriyamayaṃ, ekaṃ phalikamayaṃ.","Ānanda, in Kusāvatī the royal capital, there were four gates of four colours, one made of gold, another of silver, another of cat's eye and another of crystals."
54901,rājadhānī,rājadhāniyā,DN2.4,,"kusāvatiyā, ānanda, <b>rājadhāniyā</b> catunnaṃ vaṇṇānaṃ dvārāni ahesuṃ. ekaṃ dvāraṃ sovaṇṇamayaṃ, ekaṃ rūpiyamayaṃ, ekaṃ veḷuriyamayaṃ, ekaṃ phalikamayaṃ.","Ānanda, in Kusāvatī the royal capital, there were four gates of four colours, one made of gold, another of silver, another of cat's eye and another of crystals."
35086,dhānī,,DN2.4,,"kusāvatiyā, ānanda, rāja<b>dhāniyā</b> catunnaṃ vaṇṇānaṃ dvārāni ahesuṃ. ekaṃ dvāraṃ sovaṇṇamayaṃ, ekaṃ rūpiyamayaṃ, ekaṃ veḷuriyamayaṃ, ekaṃ phalikamayaṃ.","Ānanda, in Kusāvatī the royal capital, there were four gates of four colours, one made of gold, another of silver, another of cat's eye and another of crystals."
65895,vaṇṇa 1.02,vaṇṇānaṃ,DN2.4,,"kusāvatiyā, ānanda, rājadhāniyā catunnaṃ <b>vaṇṇānaṃ</b> dvārāni ahesuṃ. ekaṃ dvāraṃ sovaṇṇamayaṃ, ekaṃ rūpiyamayaṃ, ekaṃ veḷuriyamayaṃ, ekaṃ phalikamayaṃ.","Ānanda, in Kusāvatī the royal capital, there were four gates of four colours, one made of gold, another of silver, another of cat's eye and another of crystals."
65423,sovaṇṇamaya,sovaṇṇamayaṃ,DN2.4,,"kusāvatiyā, ānanda, rājadhāniyā catunnaṃ vaṇṇānaṃ dvārāni ahesuṃ. ekaṃ dvāraṃ <b>sovaṇṇamayaṃ</b>, ekaṃ rūpiyamayaṃ, ekaṃ veḷuriyamayaṃ, ekaṃ phalikamayaṃ.","Ānanda, in Kusāvatī the royal capital, there were four gates of four colours, one made of gold, another of silver, another of cat's eye and another of crystals."
55320,rūpiyamaya,rūpiyamayaṃ,DN2.4,,"kusāvatiyā, ānanda, rājadhāniyā catunnaṃ vaṇṇānaṃ dvārāni ahesuṃ. ekaṃ dvāraṃ sovaṇṇamayaṃ, ekaṃ <b>rūpiyamayaṃ</b>, ekaṃ veḷuriyamayaṃ, ekaṃ phalikamayaṃ.","Ānanda, in Kusāvatī the royal capital, there were four gates of four colours, one made of gold, another of silver, another of cat's eye and another of crystals."
70552,veḷuriyamaya,veḷuriyamaya,DN2.4,,"kusāvatiyā, ānanda, rājadhāniyā catunnaṃ vaṇṇānaṃ dvārāni ahesuṃ. ekaṃ dvāraṃ sovaṇṇamayaṃ, ekaṃ rūpiyamayaṃ, ekaṃ <b>veḷuriyamayaṃ</b>, ekaṃ phalikamayaṃ.","Ānanda, in Kusāvatī the royal capital, there were four gates of four colours, one made of gold, another of silver, another of cat's eye and another of crystals."
47634,phalikamaya,phalikamayaṃ,DN2.4,,"kusāvatiyā, ānanda, rājadhāniyā catunnaṃ vaṇṇānaṃ dvārāni ahesuṃ. ekaṃ dvāraṃ sovaṇṇamayaṃ, ekaṃ rūpiyamayaṃ, ekaṃ veḷuriyamayaṃ, ekaṃ <b>phalikamayaṃ</b>.","Ānanda, in Kusāvatī the royal capital, there were four gates of four colours, one made of gold, another of silver, another of cat's eye and another of crystals."
10949,aho vata re,aho vata re,DN3.13,yes,"<b>aho vata re</b> amhākaṃ paṇḍitaka, <b>aho vata re</b> amhākaṃ bahussutaka, <b>aho vata re</b> amhākaṃ tevijjaka","(Sarcastically) Oh, our wise man! Oh, our great scholar! Oh, our master of the three vedas!"
10951,aho 2.1,aho,DN3.13,yes,"<b>aho</b> vata re amhākaṃ paṇḍitaka, <b>aho</b> vata re amhākaṃ bahussutaka, <b>aho</b> vata re amhākaṃ tevijjaka","(Sarcastically) Oh, our wise man! Oh, our great scholar! Oh, our master of the three vedas!"
55344,re,re,DN3.13,yes,"aho vata <b>re</b> amhākaṃ paṇḍitaka, aho vata <b>re</b> amhākaṃ bahussutaka, aho vata <b>re</b> amhākaṃ tevijjaka","(Sarcastically) Oh, our wise man! Oh, our great scholar! Oh, our master of the three vedas!"
41609,paṇḍitaka,paṇḍitaka,DN3.13,yes,"aho vata re amhākaṃ <b>paṇḍitaka</b>, aho vata re amhākaṃ bahussutaka, aho vata re amhākaṃ tevijjaka","(Sarcastically) Oh, our wise man! Oh, our great scholar! Oh, our master of the three vedas!"
48210,bahussutaka,bahussutaka,DN3.13,yes,"aho vata re amhākaṃ paṇḍitaka, aho vata re amhākaṃ <b>bahussutaka</b>, aho vata re amhākaṃ tevijjaka","(Sarcastically) Oh, our wise man! Oh, our great scholar! Oh, our master of the three vedas!"
31325,tevijjaka,tevijjaka,DN3.13,yes,"aho vata re amhākaṃ paṇḍitaka, aho vata re amhākaṃ bahussutaka, aho vata re amhākaṃ <b>tevijjaka</b>","(Sarcastically) Oh, our wise man! Oh, our great scholar! Oh, our master of the three vedas!"
18849,orasa 1,orasā,ITI100,,"tassa me tumhe puttā <b>orasā</b> mukhato jātā dhammajā dhammanimmitā dhammadāyādā, no āmisadāyādā.","You all are my legitimate sons, born from my mouth, born from the Dhamma, created by the Dhamma, inheritors of the Dhamma, not inheritor of worldly things."
34699,dhammaja,dhammajā,ITI100,,"tassa me tumhe puttā orasā mukhato jātā <b>dhammajā</b> dhammanimmitā dhammadāyādā, no āmisadāyādā.","You all are my legitimate sons, born from my mouth, born from the Dhamma, created by the Dhamma, inheritors of the Dhamma, not inheritor of worldly things."
34766,dhammanimmita,dhammanimmitā,ITI100,,"tassa me tumhe puttā orasā mukhato jātā dhammajā <b>dhammanimmitā</b> dhammadāyādā, no āmisadāyādā.","You all are my legitimate sons, born from my mouth, born from the Dhamma, created by the Dhamma, inheritors of the Dhamma, not inheritor of worldly things."
34728,dhammadāyāda,dhammadāyādā,ITI100,,"tassa me tumhe puttā orasā mukhato jātā dhammajā dhammanimmitā <b>dhammadāyādā</b>, no āmisadāyādā.","You all are my legitimate sons, born from my mouth, born from the Dhamma, created by the Dhamma, inheritors of the Dhamma, not inheritor of worldly things."
12131,āmisadāyāda,āmisadāyādā,ITI100,,"tassa me tumhe puttā orasā mukhato jātā dhammajā dhammanimmitā dhammadāyādā, no <b>āmisadāyādā</b>.","You all are my legitimate sons, born from my mouth, born from the Dhamma, created by the Dhamma, inheritors of the Dhamma, not inheritor of worldly things."
59844,samita 1.1,,MN39,,<b>samit</b>'āssa honti pāpakā akusalā dhammā saṃkilesikā ponobbhavikā sadarā dukkhavipākā āyatiṃ jātijarāmaraṇiyā,"His evil unwholesome mental states are settled, (mental states which are) defiling, leading to rebirth, troublesome, having painful consequences and leading to birth, old age and death."
61559,saṃkilesika,saṃkilesikā,MN39,,samit'āssa honti pāpakā akusalā dhammā <b>saṃkilesikā</b> ponobbhavikā sadarā dukkhavipākā āyatiṃ jātijarāmaraṇiyā,"His evil unwholesome mental states are settled, (mental states which are) defiling, leading to rebirth, troublesome, having painful consequences and leading to birth, old age and death."
47463,ponobbhavika,ponobbhavikā,MN39,,samit'āssa honti pāpakā akusalā dhammā saṃkilesikā <b>ponobbhavikā</b> sadarā dukkhavipākā āyatiṃ jātijarāmaraṇiyā,"His evil unwholesome mental states are settled, (mental states which are) defiling, leading to rebirth, troublesome, having painful consequences and leading to birth, old age and death."
57942,sadara,sadarā,MN39,,samit'āssa honti pāpakā akusalā dhammā saṃkilesikā ponobbhavikā <b>sadarā</b> dukkhavipākā āyatiṃ jātijarāmaraṇiyā,"His evil unwholesome mental states are settled, (mental states which are) defiling, leading to rebirth, troublesome, having painful consequences and leading to birth, old age and death."
32976,dukkhavipāka,dukkhavipākā,MN39,,samit'āssa honti pāpakā akusalā dhammā saṃkilesikā ponobbhavikā sadarā <b>dukkhavipākā</b> āyatiṃ jātijarāmaraṇiyā,"His evil unwholesome mental states are settled, (mental states which are) defiling, leading to rebirth, troublesome, having painful consequences and leading to birth, old age and death."
28223,jātijarā,,MN39,,samit'āssa honti pāpakā akusalā dhammā saṃkilesikā ponobbhavikā sadarā dukkhavipākā āyatiṃ <b>jātijarā</b>maraṇiyā,"His evil unwholesome mental states are settled, (mental states which are) defiling, leading to rebirth, troublesome, having painful consequences and leading to birth, old age and death."
28231,jātijarāmaraṇiya,jātijarāmaraṇiyā,MN39,,samit'āssa honti pāpakā akusalā dhammā saṃkilesikā ponobbhavikā sadarā dukkhavipākā āyatiṃ <b>jātijarāmaraṇiyā</b>,"His evil unwholesome mental states are settled, (mental states which are) defiling, leading to rebirth, troublesome, having painful consequences and leading to birth, old age and death."
45657,pāpimant 3,pāpima,MN50,yes,"bhūtapubb'āhaṃ, <b>pāpima</b>, dūsī nāma māro ahosiṃ, tassa me kāḷī nāma bhaginī. tassā tvaṃ putto. so me tvaṃ bhāgineyyo ahosi.","Formerly, evil one, I was Mara (Death), by the name of dūsī (corrupter), [and] I had a sister by the name of kāḷī. You [were] her son, you were my nephew."
33930,dūsī 2,dūsī,MN50,yes,"bhūtapubb'āhaṃ, pāpima, <b>dūsī</b> nāma māro ahosiṃ, tassa me kāḷī nāma bhaginī. tassā tvaṃ putto. so me tvaṃ bhāgineyyo ahosi.","Formerly, evil one, I was Mara (Death), by the name of dūsī (corrupter), [and] I had a sister by the name of kāḷī. You [were] her son, you were my nephew."
21584,kāḷī 3,kāḷī,MN50,yes,"bhūtapubb'āhaṃ, pāpima, dūsī nāma māro ahosiṃ, tassa me <b>kāḷī</b> nāma bhaginī. tassā tvaṃ putto. so me tvaṃ bhāgineyyo ahosi.","Formerly, evil one, I was Mara (Death), by the name of dūsī (corrupter), [and] I had a sister by the name of kāḷī. You [were] her son, you were my nephew."
49156,bhaginī 1,bhaginī,MN50,yes,"bhūtapubb'āhaṃ, pāpima, dūsī nāma māro ahosiṃ, tassa me kāḷī nāma <b>bhaginī</b>. tassā tvaṃ putto. so me tvaṃ bhāgineyyo ahosi.","Formerly, evil one, I was Mara (Death), by the name of dūsī (corrupter), [and] I had a sister by the name of kāḷī. You [were] her son, you were my nephew."
49648,bhāgineyya,bhāgineyyo,MN50,yes,"bhūtapubb'āhaṃ, pāpima, dūsī nāma māro ahosiṃ, tassa me kāḷī nāma bhaginī. tassā tvaṃ putto. so me tvaṃ <b>bhāgineyyo</b> ahosi.","Formerly, evil one, I was Mara (Death), by the name of dūsī (corrupter), [and] I had a sister by the name of kāḷī. You [were] her son, you were my nephew."
47377,pessa 2,pesso,MN51,yes,atha kho <b>pesso</b> ca hatth'ārohaputto kandarako ca paribbājako yena bhagavā ten'upasaṅkamiṃsu,"After that, Pessa, the son of an elephant rider, and Kandaraka, a wandering ascetic, approached the Blessed One."
70939,hatthī 1,,MN51,yes,atha kho pesso ca <b>hatth</b>'ārohaputto kandarako ca paribbājako yena bhagavā ten'upasaṅkamiṃsu,"After that, Pessa, the son of an elephant rider, and Kandaraka, a wandering ascetic, approached the Blessed One."
70874,hatthāroha 1,,MN51,yes,atha kho pesso ca <b>hatth'āroha</b>putto kandarako ca paribbājako yena bhagavā ten'upasaṅkamiṃsu,"After that, Pessa, the son of an elephant rider, and Kandaraka, a wandering ascetic, approached the Blessed One."
70876,hatthārohaputta 1,hatth'ārohaputto,MN51,yes,atha kho pesso ca <b>hatth'ārohaputto</b> kandarako ca paribbājako yena bhagavā ten'upasaṅkamiṃsu,"After that, Pessa, the son of an elephant rider, and Kandaraka, a wandering ascetic, approached the Blessed One."
12585,āroha 1,,MN51,yes,atha kho pesso ca hatth'<b>āroha</b>putto kandarako ca paribbājako yena bhagavā ten'upasaṅkamiṃsu,"After that, Pessa, the son of an elephant rider, and Kandaraka, a wandering ascetic, approached the Blessed One."
19996,kandaraka,kandarako,MN51,yes,atha kho pesso ca hatth'ārohaputto <b>kandarako</b> ca paribbājako yena bhagavā ten'upasaṅkamiṃsu,"After that, Pessa, the son of an elephant rider, and Kandaraka, a wandering ascetic, approached the Blessed One."
38800,nela,nelā,MN51,,yā sā vācā <b>nelā</b> kaṇṇasukhā pemanīyā hadayaṅ'gamā porī bahujanakantā bahujanamanāpā tathārūpiṃ vācaṃ bhāsitā hoti,"He is a speaker of such words as are gentle, pleasing to the ear, and lovable, as go to the heart, are courteous, desired by many and agreeable to many."
19512,kaṇṇa 1,,MN51,,yā sā vācā nelā <b>kaṇṇa</b>sukhā pemanīyā hadayaṅ'gamā porī bahujanakantā bahujanamanāpā tathārūpiṃ vācaṃ bhāsitā hoti,"He is a speaker of such words as are gentle, pleasing to the ear, and lovable, as go to the heart, are courteous, desired by many and agreeable to many."
19544,kaṇṇasukha,kaṇṇasukhā,MN51,,yā sā vācā nelā <b>kaṇṇasukhā</b> pemanīyā hadayaṅ'gamā porī bahujanakantā bahujanamanāpā tathārūpiṃ vācaṃ bhāsitā hoti,"He is a speaker of such words as are gentle, pleasing to the ear, and lovable, as go to the heart, are courteous, desired by many and agreeable to many."
47306,pemanīya,pemanīyā,MN51,,yā sā vācā nelā kaṇṇasukhā <b>pemanīyā</b> hadayaṅ'gamā porī bahujanakantā bahujanamanāpā tathārūpiṃ vācaṃ bhāsitā hoti,"He is a speaker of such words as are gentle, pleasing to the ear, and lovable, as go to the heart, are courteous, desired by many and agreeable to many."
70947,hadaya 1,,MN51,,yā sā vācā nelā kaṇṇasukhā pemanīyā <b>hadayaṅ</b>'gamā porī bahujanakantā bahujanamanāpā tathārūpiṃ vācaṃ bhāsitā hoti,"He is a speaker of such words as are gentle, pleasing to the ear, and lovable, as go to the heart, are courteous, desired by many and agreeable to many."
70952,hadayaṅgama,hadayaṅ'gamā,MN51,,yā sā vācā nelā kaṇṇasukhā pemanīyā <b>hadayaṅ'gamā</b> porī bahujanakantā bahujanamanāpā tathārūpiṃ vācaṃ bhāsitā hoti,"He is a speaker of such words as are gentle, pleasing to the ear, and lovable, as go to the heart, are courteous, desired by many and agreeable to many."
47480,porī,porī,MN51,,yā sā vācā nelā kaṇṇasukhā pemanīyā hadayaṅ'gamā <b>porī</b> bahujanakantā bahujanamanāpā tathārūpiṃ vācaṃ bhāsitā hoti,"He is a speaker of such words as are gentle, pleasing to the ear, and lovable, as go to the heart, are courteous, desired by many and agreeable to many."
48116,bahujanakanta,bahujanakantā,MN51,,yā sā vācā nelā kaṇṇasukhā pemanīyā hadayaṅ'gamā porī <b>bahujanakantā</b> bahujanamanāpā tathārūpiṃ vācaṃ bhāsitā hoti,"He is a speaker of such words as are gentle, pleasing to the ear, and lovable, as go to the heart, are courteous, desired by many and agreeable to many."
51668,mahākassapa,mahākassapo,SN16.10,,"atha kho āyasmā <b>mahākassapo</b> āyasmantaṃ ānandaṃ etad'avoca, kiṃ nu kho, āvuso ānanda, ahaṃ sūcivāṇijako, tvaṃ sūcikāro, udāhu ahaṃ sūcikāro, tvaṃ sūcivāṇijako'ti?","Then the great venerable Kassapa said this to venerable Ananda, “Am I the needle peddler and you are the needle maker? Or am I the needle maker and you are the needle peddler?”"
64688,sūci 1,,SN16.10,,"atha kho āyasmā mahākassapo āyasmantaṃ ānandaṃ etad'avoca, kiṃ nu kho, āvuso ānanda, ahaṃ <b>sūci</b>vāṇijako, tvaṃ <b>sūci</b>kāro, udāhu ahaṃ <b>sūci</b>kāro, tvaṃ <b>sūci</b>vāṇijako'ti?","Then the great venerable Kassapa said this to venerable Ananda, “Am I the needle peddler and you are the needle maker? Or am I the needle maker and you are the needle peddler?”"
64708,sūcivāṇijaka,sūcivāṇijako,SN16.10,,"atha kho āyasmā mahākassapo āyasmantaṃ ānandaṃ etad'avoca, kiṃ nu kho, āvuso ānanda, ahaṃ <b>sūcivāṇijako</b>, tvaṃ sūcikāro, udāhu ahaṃ sūcikāro, tvaṃ <b>sūcivāṇijako</b>'ti?","Then the great venerable Kassapa said this to venerable Ananda, “Am I the needle peddler and you are the needle maker? Or am I the needle maker and you are the needle peddler?”"
66730,vāṇijaka,vāṇijako,SN16.10,,"atha kho āyasmā mahākassapo āyasmantaṃ ānandaṃ etad'avoca, kiṃ nu kho, āvuso ānanda, ahaṃ sūci<b>vāṇijako</b>, tvaṃ sūcikāro, udāhu ahaṃ sūcikāro, tvaṃ sūci<b>vāṇijako</b>'ti?","Then the great venerable Kassapa said this to venerable Ananda, “Am I the needle peddler and you are the needle maker? Or am I the needle maker and you are the needle peddler?”"
