id,pali,pos,meaning
22661,kusalā,masc,masters; 'masters'; experts; 'experts'
23317,khaṇa,masc,moment; instant; point in time; opportunity
23324,khaṇātīta,masc,who has missed the chance; who lost the opportunity
26444,cāpi,sandhi,or even; and even; as well as
26952,cūḷa,adj,lesser; smaller; minor
26976,cūḷapanthaka,masc,name of an arahant monk; great disciple of the Buddha; foremost in creating a mind made body
27162,cedaṃ,sandhi,if this thing
27933,jantu 1,masc,man; person; being
28422,jigucchati 1,pr,detests; is disgusted (by); gets sick (of); loathes; is repulsed (by)
28447,jiṇṇa 1,pp,aged; old; ancient
29642,tatreko,sandhi,there one; in that a case a certain
30026,tamāhu,sandhi,they call that
32220,daḷhamenaṃ,sandhi,firmly this; strongly this; vigorously this
32223,daḷhaṃ,ind,firmly; strongly; vigorously; perseveringly; unwaveringly
32721,dīgha 1,adj,long (in space or time); tall; deep
32752,dīghamāyu,nt,long life; longevity
32880,dukkhakkhandha,masc,heap of suffering; mass of difficulties; mountain of trouble
32936,dukkhamicchati,pr,wants suffering (for); desires discomfort (for)
35176,dhīra 2.2,masc,wise man; sage; intelligent person
35552,natthī,pr,is not; it is not; there is not; there is no
35716,nappaṭiggaṇhāti 2,pr,(of an apology) does not accept
36176,nātimaññati,pr,does not despise; does not scorn; does not look down (on); does not have contempt (for); is not condescending (towards)
36426,nāma 1,ind,certainly; truly; for sure
36619,nāhaṃ,sandhi,I (am) not; I (do) not
36698,nikubbetha,opt,should cheat; should swindle; should defraud
38030,nirākaroti,pr,rejects; spurns; gets rid (of)
40082,paññāyetha,opt,it would be apparent; it would be evident; it could be discerned
40347,paṭighasaññā 2,fem,aversion; dislike; ill-will
41814,patirūpa,adj,suitable (for); proper (for); appropriate (for); befitting (for)
42875,parakkamati 2,pr,tries (to); strives (to); makes effort (to); endeavours (to)
43007,paramuggahīta,adj,grasped as supreme; held to be the highest; taken as best
43743,paribbāja,masc,homeless spiritual seeker; wandering monk
44220,parivaṇṇayi,aor,described; recommended; extolled
44406,paresa,pron,to others; for others
44411,paro paraṃ,idiom,one to another
44740,passati 3,pr,finds; encounters; meets with
45621,pāpamāgamā,sandhi,(may) evil (not) come (to); (may no) harm come (to)
45921,pāva,perf,spoke (about); told (of); boasted (about); revealed
46910,pubbāpariya,adj,successive; continuous; ever increasing; first one then the following
48559,buddhaseṭṭha,masc,supreme Buddha; foremost Buddha
48877,byārosanā,fem,causing anger; infuriating
49393,bhadra 3,nt,good fortune; good luck; blessing
50634,maccurāja,masc,King of Death
53194,metaṃ 2,sandhi,this for me
53723,yad,pron,whichever; whatever; which (object)
54110,yuñjantāyasmanto,sandhi,the venerable must try (to) (get back); the venerable must strive (for)
54202,yesīdha,sandhi,among those here
55595,laddhāna,abs,having got; having obtained
55632,labhate,pr,one oneself gets; one oneself obtains
55641,labhetha,opt,one oneself would get; one oneself would acquire; one oneself should obtain
56271,saka 2,nt,"one's own (property, possessions, etc.)"
56509,sakya 2,adj,of the Sakyan family
56521,sakyamuni,masc,Sakyan sage
57606,sataṃ 2,masc,of virtuous people; of good people; of wise people; of sages
58045,saddhamma 1.1,masc,"good teaching; true doctrine; true nature of things; (comm) the five precepts, ten precepts, four foundations of mindfulness etc."
58057,saddhammamaññāya,ger,understanding the true teaching; comprehending the good doctrine
58278,santipada,nt,state of peace; tranquillity; epithet of Nibbāna
58341,santhava 1,nt,intimacy (with); close association (with)
59049,sabbhi,masc,with the wise; by the virtuous
59050,sabbhireva,sandhi,only with the wise; just with the virtuous
59167,samajjhagā,imperf,got; obtained; experienced
59440,samappita 2,pp,ended up (in); consigned (to); delivered (to); committed (to)
59691,samāna 2.1,prp,being; having; existing
59804,samāsati,pr,associates (with); keeps close company (with)
60324,sampayojesi 1,aor,quarrelled; engaged in conflict
60958,sayameva,sandhi,just by oneself; on one's own accord
62725,sikkhassu,imp,you yourself must train yourself (in); you yourself should practice
62881,sithila 1,adj,loose; lax; slack; (comm) loosely grasped
63225,sīlavata,nt,precepts and practices; ethics and observances; rites and rituals
63664,suci 1,adj,clean; pure
65126,socati,pr,sorrows (over); grieves (about); mourns (over)
66029,vattāro,masc,those who says; those who speak; those who comment
67832,vitakkayati,pr,thinks (about); reflects (on); ponders (over)
67853,vitakkūpasama,masc,calming of thoughts; settling the mind
67901,vitta 1.1,nt,wealth; property; possession
68111,vinassa,imp,disappear!; vanish!; get lost!
68483,vippariṇāma,masc,change; alteration; transformation
68484,vippariṇāmadhamma,adj,changeable in nature; with the characteristic of transformation; liable to alter
69324,viseni,fem,disarming; not opposing; (or) disassociating
69325,visenikatvā,abs,having disarmed; not opposing; at peace; (or) having disassociated; (comm) having destroyed the army of defilements
69658,vihanti,pr,wards off; banishes
71023,harāyati,pr,is ashamed (of); is humiliated (by); is worried (by)
73905,samādhimānantarikaññamāhu,sandhi,they say that stability of mind with immediate results
73906,yadajjhagā,sandhi,which he attained; which he experienced
73907,jīvitamāhu,sandhi,they say life
73908,appevanāmimassa,sandhi,of this it would be good if; his perhaps; of this hopefully
74144,yuñjati 3,pr,gets back; regains
