id,pali,pos,meaning
23487,khamati 2,pr,seems good (to); is acceptable (to); is suitable (for); is pleasing (to)
23654,khārika 1.1,adj,alkaline; caustic
24950,gilāna 1,adj,sick; ill; unwell
25337,gopānasivaṅka,adj,as crooked as a rafter
25338,gopānasī,fem,beam; rafter; wooden framework of a thatch roof
26454,cāyaṃ,sandhi,and this; but this; than this
28448,jiṇṇa 2,pp,worn out; spent; old; decayed
28496,jimheyya,nt,crookedness; dishonesty; subterfuge
30583,tittaka 1,adj,bitter; sharp
30585,tittakagga,adj,predominantly bitter
30982,tuṇhimāsīna,adj,sitting silently; who is quietly seated
30983,tuṇhiṃ,ind,silently; quietly
31592,thenaka,masc,thief; robber; burglar
31762,daṇḍa 2,masc,walking stick; staff
31784,daṇḍaparāyaṇa,adj,leaning on a stick; supported by a staff
31825,datvā 1,abs,having given; having offered; having donated (something to)
32457,diṭṭhapada,adj,who has seen the way; who has seen the state (of Nibbāna)
32778,dīghāyu,adj,living long; long-lived; with a long lifespan
34541,dhana 3,nt,virtue; value; quality
35331,na kudācanaṃ,idiom,never
35486,nacchādesi,aor,(food) did not agree (with); did not please; did not give pleasure (to)
36614,nāvutika,adj,ninety years old
37311,nindati,pr,blames; criticize; find fault
37902,niyāma 1,masc,orderliness; certainty; inevitability; fixed order
40381,paṭicchada,masc,covering; concealing; hiding
40594,paṭipisati,pr,beats against; bruises
40695,paṭibhānaka 2,nt,understanding; intelligence; intuition
41571,paṇītatara,adj,more sublime (than); more refined (than); more delicious (than)
41825,patilīna,pp,withdrawn; retired; secluded; solitary
42050,pada 02,nt,path; track; way
42293,panassa,sandhi,and for him; and his
43134,parāyaṇa 3,adj,supported (by); leaning (on)
44328,pariharanta 1,prp,taking care (of); looking after; nurturing
45026,pavedhamāna 1,prp,shaking; trembling; quivering
45619,pāpamakkhī,adj,who slanderers badly; who badly denigrates other's worth
45824,pārivattaka,masc,exchange; swap; trade
46626,puttaka 1,masc,small son; young son
46646,puttamaṃsa,nt,son's flesh; child's meat
46671,puthu 3,adj,individual; separate; single
46688,puthujjanabhūmi,fem,level of the common man; stage of being a normal person
47362,pesuṇeyya,nt,divisive speech; slander; defamation; denigration; back-biting
47440,potaliya,masc,name of a householder
47466,porāṇa 2,adj,ancient; of old
47996,balamattā,fem,some strength; measure of energy
48135,bahutthika,adj,with numerous females; with many women
48169,bahubhāṇī,adj,who speaks a lot; who talks much
48311,bālya,nt,foolishness; stupidity; childishness; ignorance
48406,bāḷha,pp,very strong; extreme; intense
49692,bhāṇī,adj,speaking; talking; saying
50211,bhūmi 4,fem,plane; level; stage; sphere
50377,bhogga 2.1,adj,bent; crooked; curved
50480,makkhī,adj,who slanders; who denigrates; (comm) who erases the good qualities of another
51072,madhuragga 2,adj,predominantly sweet
52368,māyāvī 1,adj,deceitful; hypocritical; fraudulent
52652,mita 1,pp,measured; balanced; limited
52655,mitabhāṇī,adj,speaking in moderation; who is measured in speech
53071,muhuttampi,sandhi,even for a moment; just for an instant
53827,yasavant,adj,famous; renowned
54115,yuta,pp,engaged (in); devoted (to)
56092,loṇika,adj,salty
57481,sañhita,pp,connected with; concerning; having
57743,sattama 2.1,adj,best; most excellent; highest
58015,saddahati,pr,believes (in); has faith (in); has confidence (in); has conviction (in)
58077,saddhādhana,nt,wealth that is confidence; treasure of faith
58079,saddhānusārī 1,masc,who has attained stream enterer through faith
58129,sanantana,adj,eternal; perpetual; everlasting; ancient
58748,sappurisabhūmi,fem,level of good person; realm of the great man
60719,sammati 1.1,pr,is calmed; is cooled; is appeased
60725,sammatta 2.1,nt,goodness; correctness; rightness; perfection
60727,sammattaniyāma,masc,path with an inevitable destination; fixed correct course; (comm) noble path
62113,sāṭheyya,nt,treachery; fraud; scamming; conning; deviousness
63165,sīladhana,nt,wealth that is ethical behaviour; treasure of conduct
63772,suta 1.4,nt,learning; knowledge
63778,sutadhana,nt,wealth that is learning; treasure of knowledge
64163,suppadhaṃsiya,adj,easily overwhelmed (by); easily overcome (by); easily knocked over (by)
64585,suvatthi 1,fem,well being; prosperity (for)
65548,vaṅka 1,adj,bent; crooked; curved; distorted
65563,vaṅkeyya,nt,fraud; deception; dishonesty
65894,vaṇṇa 1.01,masc,beauty; good looks
66556,vassasatika,adj,one hundred years old
68320,vipanna 1,pp,gone wrong; failed (in)
68322,vipannadiṭṭhi,adj,who has wrong view; with perverted belief
69858,vītivatta 2,pp,passed; left behind; transcended
70836,hatthato,masc,from the hand (of)
