id,pali,selected_pali_word,sutta_number,sutta_name,class_example
48511,buddha 1,buddho,sn12.41,pañcaverabhayasuttaṃ,"idha, gahapati, ariyasāvako <b>buddhe</b> aveccappasādena samannāgato hoti, iti'pi so bhagavā arahaṃ sammāsambuddho vijjācaraṇasampanno sugato lokavidū anuttaro purisadammasārathi satthā devamanussānaṃ <b>buddho</b> bhagavā'ti."
27058,cetasika 1,cetasika,sn12.41,pañcaverabhayasuttaṃ,"yaṃ, gahapati, pāṇ'ātipātī pāṇ'ātipātapaccayā diṭṭhadhammikam'pi bhayaṃ veraṃ pasavati, samparāyikam'pi bhayaṃ veraṃ pasavati, <b>cetasikam</b>'pi dukkhaṃ domanassaṃ paṭisaṃvedayati, pāṇ'ātipātā paṭiviratassa evaṃ taṃ bhayaṃ veraṃ vūpasantaṃ hoti."
13825,imehi 1,imehi,sn12.41,pañcaverabhayasuttaṃ,<b>imehi</b> catūhi sot'āpatti'y'aṅgehi samannāgato hoti.
20867,kaṃsa 3,,sn12.66,sammasasuttaṃ,"so taṃ āpānīya<b>kaṃsaṃ</b> sahasā appaṭisaṅkhā piveyya, nappaṭinissajjeyya."
23880,khetta 1,,sn12.41,pañcaverabhayasuttaṃ,"saṅghe aveccappasādena samannāgato hoti, suppaṭipanno bhagavato sāvakasaṅgho, ujuppaṭipanno bhagavato sāvakasaṅgho, ñāyappaṭipanno bhagavato sāvakasaṅgho, sāmīcippaṭipanno bhagavato sāvakasaṅgho, yadidaṃ cattāri purisayugāni aṭṭha purisapuggalā, esa bhagavato sāvakasaṅgho āhuneyyo pāhuneyyo dakkhiṇeyyo añjalikaraṇīyo anuttaraṃ puñña<b>kkhettaṃ</b> lokassā'ti."
22434,kumbha 1,kumbha,sn12.51,parivīmaṃsanasuttaṃ,"seyyathā'pi, bhikkhave, puriso <b>kumbha</b>kārapākā uṇhaṃ <b>kumbhaṃ</b> uddharitvā same bhūmibhāge paṭisisseyya."
50689,majja 1,,sn12.41,pañcaverabhayasuttaṃ,"yaṃ, gahapati, adinn'ādāyī ... kāmesumicchācārī ... musāvādī ... surāmeraya<b>majja</b>pamādaṭṭhāyī surā-meraya-<b>majja</b>pamādaṭṭhāna-paccayā diṭṭhadhammikam'pi bhayaṃ veraṃ pasavati, samparāyikam'pi bhayaṃ veraṃ pasavati, cetasikam'pi dukkhaṃ domanassaṃ paṭisaṃvedayati, surāmeraya<b>majja</b>pamādaṭṭhānā paṭiviratassa evaṃ taṃ bhayaṃ veraṃ vūpasantaṃ hoti."
52105,maṃsa 1,maṃsa,sn12.22,dutiyadasabalasuttaṃ,"evaṃ svākkhāte kho, bhikkhave, mayā dhamme uttāne vivaṭe pakāsite chinnapilotike alam'eva saddhāpabbajitena kulaputtena vīriyaṃ ārabhituṃ, kāmaṃ taco ca nahāru ca aṭṭhi ca avasissatu, sarīre upasussatu <b>maṃsa</b>lohitaṃ."
53287,meraya,,sn12.41,pañcaverabhayasuttaṃ,"yaṃ, gahapati, adinn'ādāyī ... kāmesumicchācārī ... musāvādī ... surā<b>meraya</b>majjapamādaṭṭhāyī surā-<b>meraya</b>-majja-pamādaṭṭhāna-paccayā diṭṭhadhammikam'pi bhayaṃ veraṃ pasavati, samparāyikam'pi bhayaṃ veraṃ pasavati, cetasikam'pi dukkhaṃ domanassaṃ paṭisaṃvedayati, surā<b>meraya</b>majjapamādaṭṭhānā paṭiviratassa evaṃ taṃ bhayaṃ veraṃ vūpasantaṃ hoti."
37999,niraya,,sn12.41,pañcaverabhayasuttaṃ,"yato kho, gahapati, ariyasāvakassa pañca bhayāni verāni vūpasantāni honti, catūhi ca sot'āpatti'y'aṅgehi samannāgato hoti, ariyo cassa ñāyo paññāya sudiṭṭho hoti suppaṭividdho, so ākaṅkhamāno attanāva attānaṃ byākareyya, khīṇa<b>nirayomhi</b> khīṇatiracchānayoni khīṇapettivisayo khīṇ'āpāyaduggativinipāto, sot'āpanno'ham'asmi avinipātadhammo niyato sambodhiparāyano'ti."
38455,nivisati,,sn12.66,sammasasuttaṃ,"athāparaṃ sammasamāno sammasati antaraṃ sammasaṃ, taṇhā panāyaṃ kattha uppajjamānā uppajjati, kattha nivisamānā <b>nivisatī</b>'ti?"
37876,niyata 2,niyato,sn12.41,pañcaverabhayasuttaṃ,"yato kho, gahapati, ariyasāvakassa pañca bhayāni verāni vūpasantāni honti, catūhi ca sot'āpatti'y'aṅgehi samannāgato hoti, ariyo cassa ñāyo paññāya sudiṭṭho hoti suppaṭividdho, so ākaṅkhamāno attanāva attānaṃ byākareyya, khīṇanirayomhi khīṇatiracchānayoni khīṇapettivisayo khīṇ'āpāyaduggativinipāto, sot'āpanno'ham'asmi avinipātadhammo <b>niyato</b> sambodhiparāyano'ti."
39317,paccattaññ'eva,paccattaññ'eva,sn12.51,parivīmaṃsanasuttaṃ,"anabhisaṅkharonto anabhisañcetayanto na kiñci loke upādiyati, anupādiyaṃ na paritassati, aparitassaṃ <b>paccattaññ'eva</b> parinibbāyati."
39003,pakāra 1,,sn12.51,parivīmaṃsanasuttaṃ,"idha, bhikkhave, bhikkhu parivīmaṃsamāno parivīmaṃsati, yaṃ kho idaṃ anekavidhaṃ nāna<b>ppakāra</b>kaṃ dukkhaṃ loke uppajjati jarāmaraṇaṃ, idaṃ nu kho dukkhaṃ kiṃnidānaṃ kiṃsamudayaṃ kiṃjātikaṃ kiṃpabhavaṃ?"
42304,panāyaṃ,panāyaṃ,sn12.51,parivīmaṃsanasuttaṃ,"athāparaṃ parivīmaṃsamāno parivīmaṃsati, jāti <b>panāyaṃ</b> kiṃnidānā"
44404,pareta 1,,sn12.66,sammasasuttaṃ,atha puriso āgaccheyya ghammābhitatto ghamma<b>pareto</b> kilanto tasito pipāsito. tamenaṃ evaṃ vadeyyuṃ
43463,paritassati,paritassati,sn12.51,parivīmaṃsanasuttaṃ,"anabhisaṅkharonto anabhisañcetayanto na kiñci loke upādiyati, anupādiyaṃ na <b>paritassati</b>, aparitassaṃ paccattaññ'eva parinibbāyati."
44647,pasāda 1,,sn12.41,pañcaverabhayasuttaṃ,"dhamme avecca<b>ppasādena</b> samannāgato hoti, svākkhāto bhagavatā dhammo sandiṭṭhiko akāliko ehipassiko opaneyyiko paccattaṃ veditabbo viññūhīti."
44587,pasattha,,sn12.41,pañcaverabhayasuttaṃ,ariyakantehi sīlehi samannāgato hoti akhaṇḍehi acchiddehi asabalehi akammāsehi bhujissehi viññu<b>ppasatthehi</b> aparāmaṭṭhehi samādhisaṃvattanikehi.
41851,patta 3.1,pattabbaṃ,sn12.22,dutiyadasabalasuttaṃ,"yaṃ taṃ purisathāmena purisavīriyena purisaparakkamena <b>pattabbaṃ</b>, na taṃ apāpuṇitvā vīriyassa saṇṭhānaṃ bhavissatīti."
54723,rasasampanna,rasasampanno,sn12.66,sammasasuttaṃ,"seyyathā'pi, bhikkhave, āpānīyakaṃso vaṇṇasampanno gandhasampanno <b>rasasampanno</b>."
63093,sīta 2,,sn12.51,parivīmaṃsanasuttaṃ,"kāyassa bhedā uddhaṃ jīvitapariyādānā idh'eva sabbavedayitāni anabhinanditāni <b>sītī</b>bhavissanti, sarīrāni avasissantīti pajānāti."
29236,taca 1,taco,sn12.22,dutiyadasabalasuttaṃ,"evaṃ svākkhāte kho, bhikkhave, mayā dhamme uttāne vivaṭe pakāsite chinnapilotike alam'eva saddhāpabbajitena kulaputtena vīriyaṃ ārabhituṃ, kāmaṃ <b>taco</b> ca nahāru ca aṭṭhi ca avasissatu, sarīre upasussatu maṃsalohitaṃ."
29032,ṭhāna 01,ṭhānaṃ,sn12.22,dutiyadasabalasuttaṃ,"dasabalasamannāgato, bhikkhave, tathāgato catūhi ca vesārajjehi samannāgato āsabhaṃ <b>ṭhānaṃ</b> paṭijānāti, parisāsu sīhanādaṃ nadati, brahmacakkaṃ pavatteti, iti rūpaṃ iti rūpassa samudayo iti rūpassa atthaṅgamo, iti vedanā iti vedanāya samudayo iti vedanāya atthaṅgamo, iti saññā iti saññāya samudayo iti saññāya atthaṅgamo, iti saṅkhārā iti saṅkhārānaṃ samudayo iti saṅkhārānaṃ atthaṅgamo, iti viññāṇaṃ iti viññāṇassa samudayo iti viññāṇassa atthaṅgamo."
15683,upadhi,,sn12.66,sammasasuttaṃ,"idaṃ kho dukkhaṃ <b>upadhi</b>nidānaṃ <b>upadhi</b>samudayaṃ <b>upadhi</b>jātikaṃ <b>upadhi</b>pabhavaṃ, <b>upadhismiṃ</b> sati jarāmaraṇaṃ hoti, <b>upadhismiṃ</b> asati jarāmaraṇaṃ na hotīti."
16430,upāsikā,upāsikānaṃ,sn12.65,nagarasuttaṃ,tadabhiññā ācikkhiṃ bhikkhūnaṃ bhikkhunīnaṃ upāsakānaṃ <b>upāsikānaṃ</b>.
68017,vidha 1.1,,sn12.51,parivīmaṃsanasuttaṃ,"idha, bhikkhave, bhikkhu parivīmaṃsamāno parivīmaṃsati, yaṃ kho idaṃ aneka<b>vidhaṃ</b> nānappakārakaṃ dukkhaṃ loke uppajjati jarāmaraṇaṃ, idaṃ nu kho dukkhaṃ kiṃnidānaṃ kiṃsamudayaṃ kiṃjātikaṃ kiṃpabhavaṃ?"
67655,vijjuppāda,vijjuppādā,sn12.51,parivīmaṃsanasuttaṃ,"yato kho, bhikkhave, bhikkhuno avijjā pahīnā hoti vijjā uppannā, so avijjāvirāgā <b>vijjuppādā</b> neva puññābhisaṅkhāraṃ abhisaṅkharoti na apuññābhisaṅkhāraṃ abhisaṅkharoti na āneñjābhisaṅkhāraṃ abhisaṅkharoti."
54308,yoni 3,yoni,sn12.41,pañcaverabhayasuttaṃ,"yato kho, gahapati, ariyasāvakassa pañca bhayāni verāni vūpasantāni honti, catūhi ca sot'āpatti'y'aṅgehi samannāgato hoti, ariyo cassa ñāyo paññāya sudiṭṭho hoti suppaṭividdho, so ākaṅkhamāno attanāva attānaṃ byākareyya, khīṇanirayomhi khīṇatiracchāna<b>yoni</b> khīṇapettivisayo khīṇ'āpāyaduggativinipāto, sot'āpanno'ham'asmi avinipātadhammo niyato sambodhiparāyano'ti."
10273,avatthu,,sn12.55,mahārukkhasuttaṃ,"evañhi so, bhikkhave, mahārukkho ucchinnamūlo assa tāl<b>āvatthu</b>kato anabhāvaṃkato āyatiṃ anuppādadhammo."
10535,avijjāpaccayā,avijjāpaccayā,sn12.1,paṭiccasamuppādasuttaṃ,"<b>avijjāpaccayā</b>, bhikkhave, saṅkhārā, saṅkhārapaccayā viññāṇaṃ, viññāṇapaccayā nāmarūpaṃ, nāmarūpapaccayā saḷāyatanaṃ, saḷāyatanapaccayā phasso, phassapaccayā vedanā, vedanāpaccayā taṇhā, taṇhāpaccayā upādānaṃ, upādānapaccayā bhavo, bhavapaccayā jāti, jātipaccayā jarāmaraṇaṃ soka-parideva-dukkha-domanass'upāyāsā sambhavanti."
22905,kevala 1,,sn12.1,paṭiccasamuppādasuttaṃ,evam'etassa <b>kevalassa</b> dukkhakkhandhassa samudayo hoti.
51128,manasikāra,manasi,sn12.1,paṭiccasamuppādasuttaṃ,"paṭiccasamuppādaṃ vo, bhikkhave, desessāmi, taṃ suṇātha, sādhukaṃ <b>manasi</b> karotha, bhāsissāmī'ti."
36463,nāmarūpapaccayā,nāmarūpapaccayā,sn12.1,paṭiccasamuppādasuttaṃ,"avijjāpaccayā, bhikkhave, saṅkhārā, saṅkhārapaccayā viññāṇaṃ, viññāṇapaccayā nāmarūpaṃ, <b>nāmarūpapaccayā</b> saḷāyatanaṃ, saḷāyatanapaccayā phasso, phassapaccayā vedanā, vedanāpaccayā taṇhā, taṇhāpaccayā upādānaṃ, upādānapaccayā bhavo, bhavapaccayā jāti, jātipaccayā jarāmaraṇaṃ soka-parideva-dukkha-domanass'upāyāsā sambhavanti."
56791,saṅkhārapaccayā,saṅkhārapaccayā,sn12.1,paṭiccasamuppādasuttaṃ,"avijjāpaccayā, bhikkhave, saṅkhārā, <b>saṅkhārapaccayā</b> viññāṇaṃ, viññāṇapaccayā nāmarūpaṃ, nāmarūpapaccayā saḷāyatanaṃ, saḷāyatanapaccayā phasso, phassapaccayā vedanā, vedanāpaccayā taṇhā, taṇhāpaccayā upādānaṃ, upādānapaccayā bhavo, bhavapaccayā jāti, jātipaccayā jarāmaraṇaṃ soka-parideva-dukkha-domanass'upāyāsā sambhavanti."
65101,sokaparidevadukkhadomanassupāyāsā,soka-parideva-dukkha-domanass'upāyāsā,sn12.1,paṭiccasamuppādasuttaṃ,jātipaccayā jarāmaraṇaṃ <b>sokaparidevadukkhadomanass'upāyāsā</b> sambhavanti.
67727,viññāṇapaccayā,viññāṇapaccayā,sn12.1,paṭiccasamuppādasuttaṃ,"avijjāpaccayā, bhikkhave, saṅkhārā, saṅkhārapaccayā viññāṇaṃ, <b>viññāṇapaccayā</b> nāmarūpaṃ, nāmarūpapaccayā saḷāyatanaṃ, saḷāyatanapaccayā phasso, phassapaccayā vedanā, vedanāpaccayā taṇhā, taṇhāpaccayā upādānaṃ, upādānapaccayā bhavo, bhavapaccayā jāti, jātipaccayā jarāmaraṇaṃ soka-parideva-dukkha-domanass'upāyāsā sambhavanti."
70562,vo 1.4,vo,sn12.1,paṭiccasamuppādasuttaṃ,"paṭiccasamuppādaṃ <b>vo</b>, bhikkhave, desessāmi, taṃ suṇātha, sādhukaṃ manasi karotha, bhāsissāmī'ti."
10921,ahu 1.1,ahu,sn12.10,gotamasuttaṃ,"tassa mayhaṃ, bhikkhave, yoniso manasikārā <b>ahu</b> paññāya abhisamayo, jātiyā kho sati jarāmaraṇaṃ hoti, jātipaccayā jarāmaraṇan'ti."
25671,cakka 1,cakkhuṃ,sn12.10,gotamasuttaṃ,"samudayo, samudayo'ti kho me, bhikkhave, pubbe ananussutesu dhammesu <b>cakkhuṃ</b> udapādi, ñāṇaṃ udapādi, paññā udapādi, vijjā udapādi, āloko udapādi."
26350,cavati 2,cavati,sn12.10,gotamasuttaṃ,"pubb'eva me, bhikkhave, sambodhā anabhisambuddhassa bodhisattass'eva sato etadahosi, kicchaṃ vat'āyaṃ loko āpanno jāyati ca jīyati ca mīyati ca <b>cavati</b> ca upapajjati ca."
28043,jarāmaraṇanirodha,jarāmaraṇanirodho,sn12.10,gotamasuttaṃ,"tassa mayhaṃ, bhikkhave, yoniso manasikārā ahu paññāya abhisamayo, jātiyā kho asati jarāmaraṇaṃ na hoti, jātinirodhā <b>jarāmaraṇanirodho</b>'ti."
28352,jāyati 1,jāyati,sn12.10,gotamasuttaṃ,"pubb'eva me, bhikkhave, sambodhā anabhisambuddhassa bodhisattass'eva sato etadahosi, kicchaṃ vat'āyaṃ loko āpanno <b>jāyati</b> ca jīyati ca mīyati ca cavati ca upapajjati ca."
28547,jīyati 1.2,jīyati,sn12.10,gotamasuttaṃ,"pubb'eva me, bhikkhave, sambodhā anabhisambuddhassa bodhisattass'eva sato etadahosi, kicchaṃ vat'āyaṃ loko āpanno jāyati ca <b>jīyati</b> ca mīyati ca cavati ca upapajjati ca."
21632,kiccha 2,kicchaṃ,sn12.10,gotamasuttaṃ,"pubb'eva me, bhikkhave, sambodhā anabhisambuddhassa bodhisattass'eva sato etadahosi, <b>kicchaṃ</b> vat'āyaṃ loko āpanno jāyati ca jīyati ca mīyati ca cavati ca upapajjati ca."
22318,kudā,kudā,sn12.10,gotamasuttaṃ,<b>kudā</b>ssu nāma imassa dukkhassa nissaraṇaṃ paññāyissati jarāmaraṇassā'ti?
22324,kudāssu,kudāssu,sn12.10,gotamasuttaṃ,<b>kudāssu</b> nāma imassa dukkhassa nissaraṇaṃ paññāyissati jarāmaraṇassā'ti?
52747,mīyati,mīyati,sn12.10,gotamasuttaṃ,"pubb'eva me, bhikkhave, sambodhā anabhisambuddhassa bodhisattass'eva sato etadahosi, kicchaṃ vat'āyaṃ loko āpanno jāyati ca jīyati ca <b>mīyati</b> ca cavati ca upapajjati ca."
57673,sato,sato,sn12.10,gotamasuttaṃ,"pubb'eva me, bhikkhave, sambodhā anabhisambuddhassa bodhisattass'eva <b>sato</b> etadahosi, kicchaṃ vat'āyaṃ loko āpanno jāyati ca jīyati ca mīyati ca cavati ca upapajjati ca."
15855,upapajjati 1,upapajjati,sn12.10,gotamasuttaṃ,"pubb'eva me, bhikkhave, sambodhā anabhisambuddhassa bodhisattass'eva sato etadahosi, kicchaṃ vat'āyaṃ loko āpanno jāyati ca jīyati ca mīyati ca cavati ca <b>upapajjati</b> ca."
26516,cāhaṃ 1,c'āhaṃ,sn12.12,moḷiyaphaggunasuttaṃ,"āhāretī'ti c'āhaṃ vadeyyaṃ, tatr'assa kallo pañho, ko nu kho, bhante, āhāretī'ti? evaṃ <b>c'āhaṃ</b> na vadāmi."
51280,manosañcetanā,manosañcetanā,sn12.12,moḷiyaphaggunasuttaṃ,"kabaḷīkāro āhāro, oḷāriko vā sukhumo vā, phasso dutiyo, <b>manosañcetanā</b> tatiyā, viññāṇaṃ catutthaṃ."
57297,sañcetanā,sañcetanā,sn12.12,moḷiyaphaggunasuttaṃ,"kabaḷīkāro āhāro, oḷāriko vā sukhumo vā, phasso dutiyo, mano<b>sañcetanā</b> tatiyā, viññāṇaṃ catutthaṃ."
16365,upādiyati,upādiyatī,sn12.12,moḷiyaphaggunasuttaṃ,"ko nu kho, bhante, <b>upādiyatī</b>'ti? no kallo pañho'ti bhagavā avoca, <b>upādiyatī</b>'ti ahaṃ na vadāmi."
7924,abhinivesa 1,abhinivesa,sn12.15,kaccānagottasuttaṃ,"tañ'c'āyaṃ upay'upādānaṃ cetaso adhiṭṭhānaṃ <b>abhinives</b>'ānusayaṃ na upeti na upādiyati n'ādhiṭṭhāti, attā me'ti."
11774,ānisaṃsa 1,ānisaṃsā,sn12.22,dutiyadasabalasuttaṃ,"yesañ'ca mayaṃ paribhuñjāma cīvara-piṇḍapāta-sen'āsana-gilānappaccaya-bhesajja-parikkhāraṃ tesaṃ te kārā amhesu mahapphalā bhavissanti mah'<b>ānisaṃsā</b>'ti, evañ'hi vo, bhikkhave, sikkhitabbaṃ."
50322,bhesajja,bhesajja,sn12.22,dutiyadasabalasuttaṃ,"yesañ'ca mayaṃ paribhuñjāma cīvara-piṇḍapāta-sen'āsana-gilānappaccaya-<b>bhesajja</b>-parikkhāraṃ tesaṃ te kārā amhesu mahapphalā bhavissanti mah'ānisaṃsā'ti, evañ'hi vo, bhikkhave, sikkhitabbaṃ."
44108,parisā 1,parisā,sn12.22,dutiyadasabalasuttaṃ,"dasabalasamannāgato, bhikkhave, tathāgato catūhi ca vesārajjehi samannāgato āsabhaṃ ṭhānaṃ paṭijānāti, <b>parisāsu</b> sīhanādaṃ nadati, brahmacakkaṃ pavatteti"
11528,ādāyī,ādāyī,sn12.41,pañcaverabhayasuttaṃ,"yaṃ, gahapati, adinn<b>ādāyī</b> ... kāmesumicchācārī ... musāvādī ... surāmerayamajjapamādaṭṭhāyī surā-meraya-majja-pamādaṭṭhāna-paccayā diṭṭhadhammikam'pi bhayaṃ veraṃ pasavati, samparāyikam'pi bhayaṃ veraṃ pasavati, cetasikam'pi dukkhaṃ domanassaṃ paṭisaṃvedayati, surāmerayamajjapamādaṭṭhānā paṭiviratassa evaṃ taṃ bhayaṃ veraṃ vūpasantaṃ hoti."
1077,acchidda 1,acchiddehi,sn12.41,pañcaverabhayasuttaṃ,ariyakantehi sīlehi samannāgato hoti akhaṇḍehi <b>acchiddehi</b> asabalehi akammāsehi bhujissehi viññuppasatthehi aparāmaṭṭhehi samādhisaṃvattanikehi.
2901,adinn'ādāyī 1,adinn'ādāyī,sn12.41,pañcaverabhayasuttaṃ,"yaṃ, gahapati, <b>adinn'ādāyī</b> ... kāmesumicchācārī ... musāvādī ... surāmerayamajjapamādaṭṭhāyī surā-meraya-majja-pamādaṭṭhāna-paccayā diṭṭhadhammikam'pi bhayaṃ veraṃ pasavati, samparāyikam'pi bhayaṃ veraṃ pasavati, cetasikam'pi dukkhaṃ domanassaṃ paṭisaṃvedayati, surāmerayamajjapamādaṭṭhānā paṭiviratassa evaṃ taṃ bhayaṃ veraṃ vūpasantaṃ hoti."
109,akammāsa,akammāsehi,sn12.41,pañcaverabhayasuttaṃ,ariyakantehi sīlehi samannāgato hoti akhaṇḍehi acchiddehi asabalehi <b>akammāsehi</b> bhujissehi viññuppasatthehi aparāmaṭṭhehi samādhisaṃvattanikehi.
441,akhaṇḍa,akhaṇḍehi,sn12.41,pañcaverabhayasuttaṃ,ariyakantehi sīlehi samannāgato hoti <b>akhaṇḍehi</b> acchiddehi asabalehi akammāsehi bhujissehi viññuppasatthehi aparāmaṭṭhehi samādhisaṃvattanikehi.
3946,anāthapiṇḍika,anāthapiṇḍiko,sn12.41,pañcaverabhayasuttaṃ,"atha kho <b>anāthapiṇḍiko</b> gahapati yena bhagavā ten'upasaṅkami, upasaṅkamitvā bhagavantaṃ abhivādetvā ekam'antaṃ nisīdi."
6331,aparāmaṭṭha,aparāmaṭṭhehi,sn12.41,pañcaverabhayasuttaṃ,ariyakantehi sīlehi samannāgato hoti akhaṇḍehi acchiddehi asabalehi akammāsehi bhujissehi viññuppasatthehi <b>aparāmaṭṭhehi</b> samādhisaṃvattanikehi.
9490,asabala,asabalehi,sn12.41,pañcaverabhayasuttaṃ,ariyakantehi sīlehi samannāgato hoti akhaṇḍehi acchiddehi <b>asabalehi</b> akammāsehi bhujissehi viññuppasatthehi aparāmaṭṭhehi samādhisaṃvattanikehi.
10771,avecca 1,avecca,sn12.41,pañcaverabhayasuttaṃ,"idha, gahapati, ariyasāvako buddhe <b>avecca</b>ppasādena samannāgato hoti, iti'pi so bhagavā arahaṃ sammāsambuddho vijjācaraṇasampanno sugato lokavidū anuttaro purisadammasārathi satthā devamanussānaṃ buddho bhagavā'ti."
10777,aveccappasāda,aveccappasādena,sn12.41,pañcaverabhayasuttaṃ,"idha, gahapati, ariyasāvako buddhe <b>aveccappasādena</b> samannāgato hoti, iti'pi so bhagavā arahaṃ sammāsambuddho vijjācaraṇasampanno sugato lokavidū anuttaro purisadammasārathi satthā devamanussānaṃ buddho bhagavā'ti."
33035,duggati,duggati,sn12.41,pañcaverabhayasuttaṃ,"khīṇanirayo'mhi khīṇatiracchānayoni khīṇapettivisayo khīṇ'āpāya<b>duggati</b>vinipāto, sot'āpanno'ham'asmi avinipātadhammo niyato sambodhiparāyano'ti."
21127,kāmesumicchācārī,kāmesumicchācārī,sn12.41,pañcaverabhayasuttaṃ,"yaṃ, gahapati, adinn'ādāyī ... <b>kāmesumicchācārī</b> ... musāvādī ... surāmerayamajjapamādaṭṭhāyī surā-meraya-majja-pamādaṭṭhāna-paccayā diṭṭhadhammikam'pi bhayaṃ veraṃ pasavati, samparāyikam'pi bhayaṃ veraṃ pasavati, cetasikam'pi dukkhaṃ domanassaṃ paṭisaṃvedayati, surāmerayamajjapamādaṭṭhānā paṭiviratassa evaṃ taṃ bhayaṃ veraṃ vūpasantaṃ hoti."
52586,micchācārī,micchācārī,sn12.41,pañcaverabhayasuttaṃ,"yaṃ, gahapati, adinn'ādāyī ... kāmesu<b>micchācārī</b> ... musāvādī ... surāmerayamajjapamādaṭṭhāyī surā-meraya-majja-pamādaṭṭhāna-paccayā diṭṭhadhammikam'pi bhayaṃ veraṃ pasavati, samparāyikam'pi bhayaṃ veraṃ pasavati, cetasikam'pi dukkhaṃ domanassaṃ paṭisaṃvedayati, surāmerayamajjapamādaṭṭhānā paṭiviratassa evaṃ taṃ bhayaṃ veraṃ vūpasantaṃ hoti."
23751,khīṇaniraya,khīṇanirayo,sn12.41,pañcaverabhayasuttaṃ,"so ākaṅkhamāno attanā'va attānaṃ byākareyya, <b>khīṇanirayo</b>'mhi khīṇatiracchānayoni khīṇapettivisayo khīṇ'āpāyaduggativinipāto, sot'āpanno'ham'asmi avinipātadhammo niyato sambodhiparāyano'ti."
53061,musāvādī,musāvādī,sn12.41,pañcaverabhayasuttaṃ,"yaṃ, gahapati, adinn'ādāyī ... kāmesumicchācārī ... <b>musāvādī</b> ... surāmerayamajjapamādaṭṭhāyī surā-meraya-majja-pamādaṭṭhāna-paccayā diṭṭhadhammikam'pi bhayaṃ veraṃ pasavati"
28961,ñāyappaṭipanna,ñāyappaṭipanno,sn12.41,pañcaverabhayasuttaṃ,"saṅghe aveccappasādena samannāgato hoti, suppaṭipanno bhagavato sāvakasaṅgho, ujuppaṭipanno bhagavato sāvakasaṅgho, <b>ñāyappaṭipanno</b> bhagavato sāvakasaṅgho, sāmīcippaṭipanno bhagavato sāvakasaṅgho, yadidaṃ cattāri purisayugāni aṭṭha purisapuggalā, esa bhagavato sāvakasaṅgho āhuneyyo pāhuneyyo dakkhiṇeyyo añjalikaraṇīyo anuttaraṃ puññakkhettaṃ lokassā'ti."
