id,pali,selected_pali_word,sutta_number,sutta_name,class_example
49846,bhāvetabba,bhāvetabbaṃ,sn56.29,pariññeyyasuttaṃ,dukkhanirodhagāminī paṭipadā ariyasaccaṃ <b>bhāvetabbaṃ</b>.
49849,bhāveti,bhāvetha,sn56.1,samādhisuttaṃ,"samādhiṃ, bhikkhave, <b>bhāvetha</b>."
50151,bhūta 04,,sn56.1,samādhisuttaṃ,"samāhito, bhikkhave, bhikkhu yathā<b>bhūtaṃ</b> pajānāti."
27166,cela 2,cela,sn56.34,celasuttaṃ,"āditte, bhikkhave, <b>cele</b> vā sīse vā, kim'assa karaṇīyan'ti?"
32721,dīgha 1,dīgham,sn56.21,paṭhamakoṭigāmasuttaṃ,"tatra kho bhagavā bhikkhū āmantesi, catunnaṃ, bhikkhave, ariyasaccānaṃ ananubodhā appaṭivedhā evam'idaṃ <b>dīgham</b>'addhānaṃ sandhāvitaṃ saṃsaritaṃ mamañ'c'eva tumhākañ'ca."
32750,dīghamaddhānaṃ,dīgham'addhānaṃ,sn56.21,paṭhamakoṭigāmasuttaṃ,"tatra kho bhagavā bhikkhū āmantesi, catunnaṃ, bhikkhave, ariyasaccānaṃ ananubodhā appaṭivedhā evam'idaṃ <b>dīgham'addhānaṃ</b> sandhāvitaṃ saṃsaritaṃ mamañ'c'eva tumhākañ'ca."
32479,diṭṭhi 1,,sn56.37,paṭhamasūriyasuttaṃ,"evam'eva kho, bhikkhave, bhikkhuno catunnaṃ ariyasaccānaṃ yathābhūtaṃ abhisamayāya etaṃ pubbaṅ'gamaṃ etaṃ pubbanimittaṃ, yadidaṃ sammā<b>diṭṭhi</b>."
17887,etarahi,eta'r'ahi,sn56.5,paṭhamasamaṇabrāhmaṇasuttaṃ,"ye hi keci, bhikkhave, <b>eta'r'ahi</b> samaṇā vā brāhmaṇā vā yathābhūtaṃ abhisambojjhanti, sabbe te cattāri ariyasaccāni yathābhūtaṃ abhisambojjhanti."
18095,evamidaṃ,evam'idaṃ,sn56.21,paṭhamakoṭigāmasuttaṃ,"tatra kho bhagavā bhikkhū āmantesi, catunnaṃ, bhikkhave, ariyasaccānaṃ ananubodhā appaṭivedhā <b>evam'idaṃ</b> dīgham'addhānaṃ sandhāvitaṃ saṃsaritaṃ mamañ'c'eva tumhākañ'ca."
13822,imesaṃ 2,imesaṃ,sn56.29,pariññeyyasuttaṃ,"<b>imesaṃ</b> kho, bhikkhave, catunnaṃ ariyasaccānaṃ atthi ariyasaccaṃ pariññeyyaṃ, atthi ariyasaccaṃ pahātabbaṃ, atthi ariyasaccaṃ sacchikātabbaṃ, atthi ariyasaccaṃ bhāvetabbaṃ."
28304,jānanta,jānato,sn56.25,āsavakkhayasuttaṃ,"<b>jānato</b>haṃ, bhikkhave, passato āsavānaṃ khayaṃ vadāmi, no a<b>jānato</b> apassato."
20423,kara 1,,sn56.38,dutiyasūriyasuttaṃ,andhatamaṃ tadā hoti andha<b>kāra</b>timisā.
20559,karoti 2,,sn56.44,kūṭāgārasuttaṃ,"dukkhanirodhagāminiṃ paṭipadaṃ ariyasaccaṃ yathābhūtaṃ anabhisamecca sammā dukkhass'antaṃ <b>karissāmī</b>'ti, n'etaṃ ṭhānaṃ vijjati."
23437,khandha 1,khandho,sn56.13,khandhasuttaṃ,"pañcupādāna<b>kkhandhā</b>tissa vacanīyaṃ, seyyath'īdaṃ, rūp'upādāna<b>kkhandho</b>, vedan'upādāna<b>kkhandho</b>, saññ'upādāna<b>kkhandho</b>, saṅkhār'upādāna<b>kkhandho</b>, viññāṇ'upādāna<b>kkhandho</b>."
23520,khaya,khayaṃ,sn56.25,āsavakkhayasuttaṃ,"jānatohaṃ, bhikkhave, passato āsavānaṃ <b>khayaṃ</b> vadāmi, no ajānato apassato."
21956,kiṃ 1,,sn56.1,samādhisuttaṃ,<b>kiñ</b>'ca yathābhūtaṃ pajānāti?
22785,kūṭāgāra 1,kūṭ'āgārassa,sn56.44,kūṭāgārasuttaṃ,"seyyathā'pi, bhikkhave, yo evaṃ vadeyya, ahaṃ <b>kūṭ'āgārassa</b> heṭṭhimaṃ gharaṃ akaritvā uparimaṃ gharaṃ āropessāmī'ti, n'etaṃ ṭhānaṃ vijjati, evam'eva kho, bhikkhave, yo evaṃ vadeyya, ahaṃ dukkhaṃ ariyasaccaṃ yathābhūtaṃ anabhisamecca"
55972,loka 1,loke,sn56.38,dutiyasūriyasuttaṃ,"yāvakīvañ'ca, bhikkhave, candimasūriyā <b>loke</b> n'uppajjanti, n'eva tāva mahato ālokassa pātubhāvo hoti mahato obhāsassa."
51943,mahāsamudda,mahāsamudde,sn56.47,paṭhamachiggaḷayugasuttaṃ,"seyyathā'pi, bhikkhave, puriso <b>mahāsamudde</b> ekacchiggaḷaṃ yugaṃ"
35708,nappajānāti,nappajānanti,sn56.42,papātasuttaṃ,"ye hi keci, bhikkhave, samaṇā vā brāhmaṇā vā idaṃ dukkhan'ti yathā-bhūtaṃ <b>nappajānanti</b>, ayaṃ dukkhasamudayo'ti yathābhūtaṃ nappajānanti, ayaṃ dukkhanirodho'ti yathābhūtaṃ nappajānanti, ayaṃ dukkhanirodhagāminī paṭipadā'ti yathābhūtaṃ nappajānanti,"
38739,netaṃ ṭhānaṃ vijjati,n'etaṃ ṭhānaṃ vijjati,sn56.44,kūṭāgārasuttaṃ,"yo hi, bhikkhave, evaṃ vadeyya, ahaṃ dukkhaṃ ariyasaccaṃ yathābhūtaṃ anabhisamecca … dukkhanirodhagāminiṃ paṭipadaṃ ariyasaccaṃ yathābhūtaṃ anabhisamecca sammā dukkhass'antaṃ karissāmī'ti, <b>n'etaṃ ṭhānaṃ vijjati</b>."
37660,nibbidā,nibbidāya,sn56.7,vitakkasuttaṃ,"n'ete, bhikkhave, vitakkā atthasaṃhitā n'ādibrahmacariyakā na <b>nibbidāya</b> na virāgāya na nirodhāya na upasamāya na abhiññāya na sambodhāya na nibbānāya saṃvattanti."
45383,pāṇi 1,pāṇinā,sn56.31,sīsapāvanasuttaṃ,"atha kho bhagavā parittāni sīsapāpaṇṇāni <b>pāṇinā</b> gahetvā bhikkhū āmantesi, taṃ kiṃ maññatha, bhikkhave, katamaṃ nu kho bahutaraṃ, yāni vā mayā parittāni sīsapāpaṇṇāni pāṇinā gahitāni yāni vā upari sīsapāvane'ti?"
40072,paññāyati 1,paññāyanti,sn56.38,dutiyasūriyasuttaṃ,"n'eva tāva rattin'divā paññāyanti, na mās'addhamāsā <b>paññāyanti</b>, na utusaṃvaccharā paññāyanti."
43900,parimuccati,parimuccanti,sn56.42,papātasuttaṃ,te na <b>parimuccanti</b> jātiyā jarāya maraṇena sokehi paridevehi dukkhehi domanassehi upāyāsehi.
47464,ponobhavika,ponobhavikā,sn56.13,khandhasuttaṃ,"y'āyaṃ taṇhā <b>ponobhavikā</b> nandirāgasahagatā tatratatr'ābhinandinī, seyyath'īdaṃ, kāmataṇhā, bhavataṇhā, vibhavataṇhā."
55331,rūpupādānakkhandha,rūp'upādānakkhandho,sn56.13,khandhasuttaṃ,"pañcupādānakkhandhātissa vacanīyaṃ, seyyath'īdaṃ, <b>rūp'upādānakkhandho</b>, vedan'upādānakkhandho, saññ'upādānakkhandho, saṅkhār'upādānakkhandho, viññāṇ'upādānakkhandho."
58771,sabba 1,sabbe,sn56.5,paṭhamasamaṇabrāhmaṇasuttaṃ,"ye hi keci, bhikkhave, atītam'addhānaṃ samaṇā vā brāhmaṇā vā yathābhūtaṃ abhisambojjhiṃsu, <b>sabbe</b> te cattāri ariyasaccāni yathābhūtaṃ abhisambojjhiṃsu."
59062,sabrahmaka,sabrahmake,sn56.28,lokasuttaṃ,"sadevake loke samārake <b>sabrahmake</b>, sassamaṇabrāhmaṇiyā pajāya sadevamanussāya, tathāgato ariyo, tasmā ariyasaccānī'ti vuccanti."
57122,sacca 2,,sn56.5,paṭhamasamaṇabrāhmaṇasuttaṃ,"ye hi keci, bhikkhave, atītam'addhānaṃ samaṇā vā brāhmaṇā vā yathābhūtaṃ abhisambojjhiṃsu, sabbe te cattāri ariya<b>saccāni</b> yathābhūtaṃ abhisambojjhiṃsu."
61369,sahagata,sahagatā,sn56.13,khandhasuttaṃ,"y'āyaṃ taṇhā ponobhavikā nandirāga<b>sahagatā</b> tatratatr'ābhinandinī, seyyath'īdaṃ, kāmataṇhā, bhavataṇhā, vibhavataṇhā."
59177,samaṇa 1,samaṇā,sn56.5,paṭhamasamaṇabrāhmaṇasuttaṃ,"ye hi keci, bhikkhave, atītam'addhānaṃ <b>samaṇā</b> vā brāhmaṇā vā yathābhūtaṃ abhisambojjhiṃsu, sabbe te cattāri ariyasaccāni yathābhūtaṃ abhisambojjhiṃsu."
61773,saṃsaranta,saṃsarantā,sn56.33,daṇḍasuttaṃ,"evam'eva kho, bhikkhave, avijjānīvaraṇā sattā taṇhāsaṃyojanā sandhāvantā <b>saṃsarantā</b> sakim'pi asmā lokā paraṃ lokaṃ gacchanti, sakim'pi parasmā lokā imaṃ lokaṃ āgacchanti."
61776,saṃsarita 2,saṃsaritaṃ,sn56.21,paṭhamakoṭigāmasuttaṃ,"tatra kho bhagavā bhikkhū āmantesi, catunnaṃ, bhikkhave, ariyasaccānaṃ ananubodhā appaṭivedhā evam'idaṃ dīgham'addhānaṃ sandhāvitaṃ <b>saṃsaritaṃ</b> mamañ'c'eva tumhākañ'ca."
60048,samudda,samudayo,sn56.1,samādhisuttaṃ,"idaṃ dukkhan'ti yathābhūtaṃ pajānāti, ayaṃ dukkha<b>samudayo</b>'ti yathābhūtaṃ pajānāti, ayaṃ dukkhanirodho'ti yathābhūtaṃ pajānāti, ayaṃ dukkhanirodhagāminī paṭipadā'ti yathābhūtaṃ pajānāti."
58457,sandhāvanta,sandhāvantā,sn56.33,daṇḍasuttaṃ,"evam'eva kho, bhikkhave, avijjānīvaraṇā sattā taṇhāsaṃyojanā <b>sandhāvantā</b> saṃsarantā sakim'pi asmā lokā paraṃ lokaṃ gacchanti, sakim'pi parasmā lokā imaṃ lokaṃ āgacchanti."
56819,saṅkhārupādānakkhandha,saṅkhār'upādānakkhandho,sn56.13,khandhasuttaṃ,"pañcupādānakkhandhātissa vacanīyaṃ, seyyath'īdaṃ, rūp'upādānakkhandho, vedan'upādānakkhandho, saññ'upādānakkhandho, <b>saṅkhār'upādānakkhandho</b>, viññāṇ'upādānakkhandho."
57474,saññupādānakkhandha,saññ'upādānakkhandho,sn56.13,khandhasuttaṃ,"pañcupādānakkhandhātissa vacanīyaṃ, seyyath'īdaṃ, rūp'upādānakkhandho, vedan'upādānakkhandho, <b>saññ'upādānakkhandho</b>, saṅkhār'upādānakkhandho, viññāṇ'upādānakkhandho."
29404,taṇhāsaṃyojana 1,taṇhāsaṃyojanā,sn56.33,daṇḍasuttaṃ,"evam'eva kho, bhikkhave, avijjānīvaraṇā sattā <b>taṇhāsaṃyojanā</b> sandhāvantā saṃsarantā sakim'pi asmā lokā paraṃ lokaṃ gacchanti, sakim'pi parasmā lokā imaṃ lokaṃ āgacchanti."
29033,ṭhāna 02,ṭhānaṃ,sn56.44,kūṭāgārasuttaṃ,"yo hi, bhikkhave, evaṃ vadeyya, ahaṃ dukkhaṃ ariyasaccaṃ yathābhūtaṃ anabhisamecca … dukkhanirodhagāminiṃ paṭipadaṃ ariyasaccaṃ yathābhūtaṃ anabhisamecca sammā dukkhass'antaṃ karissāmī'ti, n'etaṃ <b>ṭhānaṃ</b> vijjati."
14367,ucchinna,ucchinnā,sn56.21,paṭhamakoṭigāmasuttaṃ,"ta'y'idaṃ, bhikkhave, dukkhaṃ ariyasaccaṃ anubuddhaṃ paṭividdhaṃ, dukkhasamudayaṃ ariyasaccaṃ anubuddhaṃ paṭividdhaṃ, dukkhanirodhaṃ ariyasaccaṃ anubuddhaṃ paṭividdhaṃ, dukkhanirodhagāminī paṭipadā ariyasaccaṃ anubuddhaṃ paṭividdhaṃ, <b>ucchinnā</b> bhavataṇhā, khīṇā bhavanetti, n'atth'idāni punabbhavo'ti."
17195,ussāha,ussāho,sn56.34,celasuttaṃ,"ādittaṃ, bhikkhave, celaṃ vā sīsaṃ vā ajjhupekkhitvā amanasikaritvā anabhisametānaṃ catunnaṃ ariyasaccānaṃ yathābhūtaṃ abhisamayāya adhimatto chando ca vāyāmo ca <b>ussāho</b> ca ussoḷhī ca appaṭivānī ca sati ca sampajaññañ'ca karaṇīyaṃ."
70293,vedanupādānakkhandha,vedan'upādānakkhandho,sn56.13,khandhasuttaṃ,"pañcupādānakkhandhātissa vacanīyaṃ, seyyath'īdaṃ, rūp'upādānakkhandho, <b>vedan'upādānakkhandho</b>, saññ'upādānakkhandho, saṅkhār'upādānakkhandho, viññāṇ'upādānakkhandho."
68603,vibhava 2,,sn56.13,khandhasuttaṃ,"y'āyaṃ taṇhā ponobhavikā nandirāgasahagatā tatratatr'ābhinandinī, seyyath'īdaṃ, kāmataṇhā, bhavataṇhā, <b>vibhava</b>taṇhā."
67758,viññāṇupādānakkhandha,viññāṇ'upādānakkhandho,sn56.13,khandhasuttaṃ,"pañcupādānakkhandhātissa vacanīyaṃ, seyyath'īdaṃ, rūp'upādānakkhandho, vedan'upādānakkhandho, saññ'upādānakkhandho, saṅkhār'upādānakkhandho, <b>viññāṇ'upādānakkhandho</b>."
68871,virāga 1.1,virāgāya,sn56.7,vitakkasuttaṃ,"n'ete, bhikkhave, vitakkā atthasaṃhitā n'ādibrahmacariyakā na nibbidāya na <b>virāgāya</b> na nirodhāya na upasamāya na abhiññāya na sambodhāya na nibbānāya saṃvattanti."
53973,yāni,yāni,sn56.31,sīsapāvanasuttaṃ,"atha kho bhagavā parittāni sīsapāpaṇṇāni pāṇinā gahetvā bhikkhū āmantesi, taṃ kiṃ maññatha, bhikkhave, katamaṃ nu kho bahutaraṃ, <b>yāni</b> vā mayā parittāni sīsapāpaṇṇāni pāṇinā gahitāni yāni vā upari sīsapāvane'ti?"
54208,yo,yo,sn56.13,khandhasuttaṃ,<b>yo</b> tassā'y'eva taṇhāya asesavirāganirodho cāgo paṭinissaggo mutti anālayo.
