id,pali,selected_pali_word,class_source,extra,class_example,english_translation
13345,iccetaṃ 1,iccetaṃ,VIN PAT NP 10,yes,"catukkhattuṃ pañcakkhattuṃ chakkhattuṃ paramaṃ tuṇhībhūto uddissa tiṭṭhamāno taṃ cīvaraṃ abhinipphādeyya, <b>iccetaṃ</b> kusalaṃ","[If after] (a monk) standing silently for the sake of [it] four times, five times, six times at the most, (a helper) should come up with that robe cloth, that is good."
13686,idha 1,,,,,
13800,imā,imāhi,SNP23,,bhagavā āyasmantaṃ rāhulaṃ <b>imāhi</b> gāthāhi abhiṇhaṃ ovadatī'ti,The Blessed One frequently advises Venerable Rāhula with these verses.
13809,iminā,iminā,VIN PAT PC 73,,"ce bhikkhuṃ aññe bhikkhū jāneyyuṃ nisinnapubbaṃ <b>iminā</b> bhikkhunā dvattikkhattuṃ pātimokkhe uddissamāne, ko pana vādo bhiyyo'ti","If other monks should know [about] [that] monk: ""this monk has sat in two or three times before, while the disciplinary code was being recited, what to say of more [times]""."
13836,iriyā 2,iriyā,TH257 (simpl),yes,"aññathā lokanāthamhi, tiṭṭhante puris'uttame. <b>iriyā</b> āsi bhikkhūnaṃ, aññathā dāni dissati.","It was different when the Protector of the world, the supreme man, was still alive. Conduct of the monks was different; now [it] is seen [to be] otherwise."
14352,ucchijjati,ucchijjantu,AN10.176,,ime sattā haññantu vā bajjhantu vā <b>ucchijjantu</b> vā vinassantu vā mā vā ahesun'ti,"""May these beings be killed, be tied up, be chopped up, be destroyed, may they cease to exist!"""
14500,uṭṭhahati 1,uṭṭhahatha,SNP22,yes,"<b>uṭṭhahatha</b> nisīdatha, ko attho supitena vo, āturānaṃ hi kā niddā, sallaviddhānaṃ ruppataṃ.","Arouse yourselves, sit up! What benefit [is there] for you by sleeping; What indeed is sleep for the afflicted, when they are being hurt, pierced by an arrow."
15130,uddissa 1,uddissamāne,VIN PAT PC 73,,"ce bhikkhuṃ aññe bhikkhū jāneyyuṃ nisinnapubbaṃ iminā bhikkhunā dvattikkhattuṃ pātimokkhe <b>uddissamāne</b>, ko pana vādo bhiyyo'ti","If other monks should know [about] [that] monk: ""this monk has sat in two or three times before, while the disciplinary code was being recited, what to say of more [times]""."
15136,uddissamāna,uddissamāne,VIN PAT PC 73,,"ce bhikkhuṃ aññe bhikkhū jāneyyuṃ nisinnapubbaṃ iminā bhikkhunā dvattikkhattuṃ pātimokkhe <b>uddissamāne</b>, ko pana vādo bhiyyo'ti","If other monks should know [about] [that] monk: ""this monk has sat in two or three times before, while the disciplinary code was being recited, what to say of more [times]""."
15209,uddharati 1,uddharati,DN30.2,,"samaṃ pādaṃ bhūmiyaṃ nikkhipati, samaṃ <b>uddharati</b>, samaṃ sabbāvantehi pādatalehi bhūmiṃ phusati.",He puts down [his] foot evenly on the earth. He lifts [his foot] up in a balanced manner. He touches the earth evenly with the entire sole of [his] foot.
15233,uddhaṃ adho tiriyaṃ,uddhaṃ adho tiriyaṃ,SNP8 (simpl),yes,"mettaṃ ca sabbalokasmiṃ, mānasaṃ bhāvaye aparimāṇaṃ; <b>uddhaṃ adho</b> ca <b>tiriyaṃ ca</b>, asambādhaṃ, averaṃ, asapattaṃ.","One should cultivate a measureless and friendly mind for the entire world. Above, below and across; unobstructed, without enmity, without adversary."
15234,uddhaṃ 1,uddhaṃ,SNP8,yes,"mettaṃ ca sabbalokasmiṃ, mānasaṃ bhāvaye aparimāṇaṃ; <b>uddhaṃ</b> adho ca tiriyaṃ ca, asambādhaṃ, averaṃ, asapattaṃ.","One should cultivate a measureless and friendly mind for the entire world. Above, below and across; unobstructed, without enmity, without adversary."
15325,upakappati,upakappati,KHP7,yes,"ayaṃ ca kho dakkhiṇā dinnā, saṅghamhi supatiṭṭhitā. dīgharattaṃ hitāya assa, ṭhānaso <b>upakappati</b>.","And, indeed, this gift that has been given, [and is] well placed among the community of monks, could be for the benefit for a long time, and [also] is serving immediately."
16102,upasanta 1,upasanto,DHP201,,"jayaṃ veraṃ pasavati, dukkhaṃ seti parājito, <b>upasanto</b> sukhaṃ seti, hitvā jayaparājayaṃ.","Victory generates ill-will, the conquered one sleeps with difficulty. The one who is at peace sleeps comfortably, having left behind victory and defeat."
16859,ubhayamantarena,ubhayam'antarena,UD10,,"tato tvaṃ, bāhiya, n'eva idha na huraṃ na <b>ubhayam'antarena</b>. es'ev'anto dukkhassā'ti.","""Therefore, Bāhiya, you [are] neither not here, nor in another world, nor in-between the two; just this is the end of suffering."""
18028,esā,es'ev'anto,UD10,,"tato tvaṃ, bāhiya, na tena; yato tvaṃ, bāhiya, na tena tato tvaṃ, bāhiya, na tattha; yato tvaṃ, bāhiya, na tattha, tato tvaṃ, bāhiya, n'eva idha na huraṃ na ubhayam'antarena. <b>es'ev'anto</b> dukkhassā'ti.","""Therefore, Bāhiya, you [won't be] with that; because you [are] not with that, therefore, you, Bāhiya, [will] not [be] there. Since, you, Bāhiya, [are] not there, therefore, you, Bāhiya, [are] neither not here, nor in another world, nor in-between the two; just this is the end of suffering."""
18042,esī,esī,SNP8 (simpl),yes,"diṭṭhā vā ye ca adiṭṭhā, ye сa dūre vasanti avidūre, bhūtā vā sambhavaṃ <b>esī</b> vā.","Those that are seen or unseen and those that live far away or near, [those] [who] have been born or [those] seeking existence."
18047,esevanto,es'ev'anto,UD10,,"tato tvaṃ, bāhiya, na tena; yato tvaṃ, bāhiya, na tena tato tvaṃ, bāhiya, na tattha; yato tvaṃ, bāhiya, na tattha, tato tvaṃ, bāhiya, n'eva idha na huraṃ na ubhayam'antarena. <b>es'ev'anto</b> dukkhassā'ti.","""Therefore, Bāhiya, you [won't be] with that; because you [are] not with that, therefore, you, Bāhiya, [will] not [be] there. Since, you, Bāhiya, [are] not there, therefore, you, Bāhiya, [are] neither not here, nor in another world, nor in-between the two; just this is the end of suffering."""
18053,eva 3,evam'eva,SN22.79,,ahaṃ kho eta'r'ahi rūpena khajjāmi. atītam'p'āhaṃ addhānaṃ <b>evam'eva</b> rūpena khajjiṃ,"Right now, I am truly being eaten by matter. In the past, I was also eaten by matter in the same way [as] at [this] time."
18114,evampi,evam'pi,MN22,,evam'pi kho bhikkhu tehi bhikkhūhi samanuyuñjiyamāno samanugāhiyamāno samanubhāsiyamāno taṃ eva pāpakaṃ diṭṭhigataṃ thāmasā parāmāsā abhinivissa voharati,"Similarly, a monk being cross-questioned, interrogated, admonished by those monks, speaks adhering to that very wrong view, obstinately and with attachment."
20878,kā 2.1,,,,,
20990,kāmataṇhā,kāmataṇhāhi,MN75,,aññe satte passāmi kāmesu avītarāge <b>kāmataṇhāhi</b> khajjamāne kāmapariḷāhena pariḍayhamāne kāme paṭisevante.,"I see other living beings not free from desire in regard to sensual pleasures, being devoured by cravings for sensual pleasures, being tormented by a burning passion for sensual objects, indulging in sensual pleasures."
21012,kāmapariḷāha,kāmapariḷāhena,MN75,,aññe satte passāmi kāmesu avītarāge kāmataṇhāhi khajjamāne <b>kāmapariḷāhena</b> pariḍayhamāne kāme paṭisevante.,"I see other living beings not free from desire in regard to sensual pleasures, being devoured by cravings for sensual pleasures, being tormented by a burning passion for sensual objects, indulging in sensual pleasures."
22529,kula 2,kulesu,SNP37,yes,"na munī gāmam'āgamma, <b>kulesu</b> sahasā care","A monk, having arrived in the village, should not walk rashly among the households."
22623,kusala 4,,,,,
22832,kena 1,kena,AN4.186,,"<b>kena</b> nu kho, bhante, loko nīyati, kena loko parikassati","Master, by what is the world lead? By what is the world dragged around?"
23289,khajjati 1,khajjāmi,SN22.79,,ahaṃ kho eta'r'ahi rūpena <b>khajjāmi</b>. atītam'p'āhaṃ addhānaṃ evam'eva rūpena khajjiṃ,"Right now, I am truly being eaten by matter. In the past, I was also eaten by matter in the same way [as] at [this] time."
23299,khajjamāna,khajjamāne,MN75,,aññe satte passāmi kāmesu avītarāge kāmataṇhāhi <b>khajjamāne</b> kāmapariḷāhena pariḍayhamāne kāme paṭisevante.,"I see other living beings not free from desire in regard to sensual pleasures, being devoured by cravings for sensual pleasures, being tormented by a burning passion for sensual objects, indulging in sensual pleasures."
23300,khajji,khajjiṃ,SN22.79,,ahaṃ kho eta'r'ahi rūpena khajjāmi. atītam'p'āhaṃ addhānaṃ evam'eva rūpena <b>khajjiṃ</b>,"Right now, I am truly being eaten by matter. In the past, I was also eaten by matter in the same way [as] at [this] time."
25178,gūthabhāṇī,gūthabhāṇī,AN3.28,,"tayo ime, bhikkhave, puggalā santo saṃvijjamānā lokasmiṃ. katame tayo? <b>gūthabhāṇī</b>, pupphabhāṇī, madhubhāṇī.","Monks, [there are] these three [types of] persons being found existing in the world. Which three? [Those] who lie, [those] who speak the truth, [and] [those] who talk sweetly."
25880,catukkhattuṃ,catukkhattuṃ,VIN PAT NP 10,yes,"catukkhattuṃ pañcakkhattuṃ chakkhattuṃ paramaṃ tuṇhībhūto uddissa tiṭṭhamāno taṃ cīvaraṃ abhinipphādeyya, iccetaṃ kusalaṃ","[If after] (a monk) standing silently for the sake of [it] four times, five times, six times at the most, (a helper) should come up with that robe cloth, that is good."
27279,chakkhattuparamaṃ,chakkhattuṃ,VIN PAT NP 10,yes,"catukkhattuṃ pañcakkhattuṃ <b>chakkhattuṃ</b> paramaṃ tuṇhībhūto uddissa tiṭṭhamāno taṃ cīvaraṃ abhinipphādeyya, iccetaṃ kusalaṃ","[If after] (a monk) standing silently for the sake of [it] four times, five times, six times at the most, (a helper) should come up with that robe cloth, that is good."
27280,chakkhattuṃ,chakkhattuṃ,VIN PAT NP 10,yes,"catukkhattuṃ pañcakkhattuṃ <b>chakkhattuṃ</b> paramaṃ tuṇhībhūto uddissa tiṭṭhamāno taṃ cīvaraṃ abhinipphādeyya, iccetaṃ kusalaṃ","[If after] (a monk) standing silently for the sake of [it] four times, five times, six times at the most, (a helper) should come up with that robe cloth, that is good."
27994,jaya 1,jayaṃ,DHP201,,"<b>jayaṃ</b> veraṃ pasavati, dukkhaṃ seti parājito, upasanto sukhaṃ seti, hitvā jayaparājayaṃ.","Victory generates ill-will, the conquered one sleeps with difficulty. The one who is at peace sleeps comfortably, having left behind victory and defeat."
28002,jayaparājaya,jayaparājayaṃ,DHP201,,"jayaṃ veraṃ pasavati, dukkhaṃ seti parājito, upasanto sukhaṃ seti, hitvā <b>jayaparājayaṃ</b>.","Victory generates ill-will, the conquered one sleeps with difficulty. The one who is at peace sleeps comfortably, having left behind victory and defeat."
28958,ñāyati 1,ñāyanti,APA3 (simpl),yes,"jahanti purimaṃ nāmaṃ, buddhaputtā'ti <b>ñāyanti</b>","They give up their former names and are known as ""Buddha's sons"""
29059,ṭhānaso 1,ṭhānaso,KHP7,yes,"ayaṃ ca kho dakkhiṇā dinnā, saṅghamhi supatiṭṭhitā. dīgharattaṃ hitāya assa, <b>ṭhānaso</b> upakappati.","And, indeed, this gift that has been given, [and is] well placed among the community of monks, could be for the benefit for a long time, and [also] is serving immediately."
29228,taggha,taggha,AN9.11,yes,"<b>taggha</b> taṃ, bhikkhu, accayo accagamā yathābālaṃ yathāmūḷhaṃ yathāakusalaṃ, yo tvaṃ sāriputtaṃ asatā tucchā musā abhūtena abbhācikkhi","O monk, truly you are at fault, you who so foolishly, so misguidedly, unjustly, baselessly, untruthfully and falsely slandered Sāriputta."
29562,tato 4,tato,UD10,,"<b>tato</b> tvaṃ, bāhiya, na tena; yato tvaṃ, bāhiya, na tena tato tvaṃ, bāhiya, na tattha; yato tvaṃ, bāhiya, na tattha, tato tvaṃ, bāhiya, n'eva idha na huraṃ na ubhayam'antarena. es'ev'anto dukkhassā'ti.","""Therefore, Bāhiya, you [won't be] with that; because you [are] not with that, therefore, you, Bāhiya, [will] not [be] there. Since, you, Bāhiya, [are] not there, therefore, you, Bāhiya, [are] neither not here, nor in another world, nor in-between the two; just this is the end of suffering."""
30154,tasmiṃ 2,tasmiṃ,MN105,,"taṃ kiṃ maññasi, sunakkhatta, api nu tassa purisassa <b>tasmiṃ</b> vante puna bhottu'kamyatā assā'ti?","What do you think, Sunakkhatta, after that man has vomited [some delectable food], would he have desire to eat [it] again?"
30431,ti 2,,,,,
30496,tiṭṭhanta 2,tiṭṭhamāno,VIN PAT NP 10,yes,"catukkhattuṃ pañcakkhattuṃ chakkhattuṃ paramaṃ tuṇhībhūto uddissa <b>tiṭṭhamāno</b> taṃ cīvaraṃ abhinipphādeyya, iccetaṃ kusalaṃ","[If after] (a monk) standing silently for the sake of [it] four times, five times, six times at the most, (a helper) should come up with that robe cloth, that is good."
30770,tiriyaṃ 1,tiriyaṃ,SNP8,yes,"mettaṃ ca sabbalokasmiṃ, mānasaṃ bhāvaye aparimāṇaṃ; uddhaṃ adho ca <b>tiriyaṃ</b> ca, asambādhaṃ, averaṃ, asapattaṃ.","One should cultivate a measureless and friendly mind for the entire world. Above, below and across; unobstructed, without enmity, without adversary."
30959,tucchā,tucchā,AN9.11,yes,"taggha taṃ, bhikkhu, accayo accagamā yathābālaṃ yathāmūḷhaṃ yathāakusalaṃ, yo tvaṃ sāriputtaṃ asatā <b>tucchā</b> musā abhūtena abbhācikkhi","O monk, truly you are at fault, you who so foolishly, so misguidedly, unjustly, baselessly, untruthfully and falsely slandered Sāriputta."
30992,tuṇhībhūta,tuṇhībhūto,VIN PAT NP 10,yes,"catukkhattuṃ pañcakkhattuṃ chakkhattuṃ paramaṃ <b>tuṇhībhūto</b> uddissa tiṭṭhamāno taṃ cīvaraṃ abhinipphādeyya, iccetaṃ kusalaṃ","[If after] (a monk) standing silently for the sake of [it] four times, five times, six times at the most, (a helper) should come up with that robe cloth, that is good."
31337,tehi 1,tehi,MN22,,evam'pi kho bhikkhu <b>tehi</b> bhikkhūhi samanuyuñjiyamāno samanugāhiyamāno samanubhāsiyamāno taṃ eva pāpakaṃ diṭṭhigataṃ thāmasā parāmāsā abhinivissa voharati,"Similarly, a monk being cross-questioned, interrogated, admonished by those monks, speaks adhering to that very wrong view, obstinately and with attachment."
31473,thāmasā,thāmasā,MN22,,evam'pi kho bhikkhu tehi bhikkhūhi samanuyuñjiyamāno samanugāhiyamāno samanubhāsiyamāno taṃ eva pāpakaṃ diṭṭhigataṃ <b>thāmasā</b> parāmāsā abhinivissa voharati,"Similarly, a monk being cross-questioned, interrogated, admonished by those monks, speaks adhering to that very wrong view, obstinately and with attachment."
31575,thūla 1,thūlāni,DHP265,yes,"yo ca sameti pāpāni, aṇuṃ <b>thūlāni</b> sabbaso, samitattā hi pāpānaṃ, samaṇo'ti pavuccati.","He [is one] who makes subside evil deeds, [both] miniscule and large; because of the subsiding completely of evil deeds, he is indeed called ""an ascetic."""
31709,dakkhiṇā 1,dakkhiṇā,KHP7,yes,"ayaṃ ca kho <b>dakkhiṇā</b> dinnā, saṅghamhi supatiṭṭhitā. dīgharattaṃ hitāya assa, ṭhānaso upakappati.","And, indeed, this gift that has been given, [and is] well placed among the community of monks, could be for the benefit for a long time, and [also] is serving immediately."
32290,dāni,dāni,TH257 (simpl),yes,"aññathā lokanāthamhi, tiṭṭhante puris'uttame. iriyā āsi bhikkhūnaṃ, aññathā <b>dāni</b> dissati.","It was different when the Protector of the world, the supreme man, was still alive. Conduct of the monks was different; now [it] is seen [to be] otherwise."
32669,dissati 2,dissanti,VIN PAT SA 13,,tassa kho pāpakā samācārā <b>dissanti</b> c'eva suyyanti ca kulāni ca tena duṭṭhāni dissanti c'eva suyyanti ca,His bad activities (lit: behaviors) are seen as well as heard [about] and the householders corrupted by him are seen as well as heard [about].
32757,dīgharattaṃ,dīgharattaṃ,KHP7,yes,"ayaṃ ca kho dakkhiṇā dinnā, saṅghamhi supatiṭṭhitā. <b>dīgharattaṃ</b> hitāya assa, ṭhānaso upakappati.","And, indeed, this gift that has been given, [and is] well placed among the community of monks, could be for the benefit for a long time, and [also] is serving immediately."
33087,duṭṭha 1,duṭṭhāni,VIN PAT SA 13,,tassa kho pāpakā samācārā dissanti c'eva suyyanti ca kulāni ca tena <b>duṭṭhāni</b> dissanti c'eva suyyanti ca,His bad activities (lit: behaviors) are seen as well as heard [about] and the householders corrupted by him are seen as well as heard [about].
34289,dvattikkhattuṃ,dvattikkhattuṃ,VIN PAT PC 73,,"ce bhikkhuṃ aññe bhikkhū jāneyyuṃ nisinnapubbaṃ iminā bhikkhunā <b>dvattikkhattuṃ</b> pātimokkhe uddissamāne, ko pana vādo bhiyyo'ti","If other monks should know [about] [that] monk: ""this monk has sat in two or three times before, while the disciplinary code was being recited, what to say of more [times]""."
36429,nāma 3,nāmaṃ,APA3 (simpl),yes,"jahanti purimaṃ <b>nāmaṃ</b>, buddhaputtā'ti ñāyanti","They give up their former names and are known as ""Buddha's sons"""
36803,nikkhipati 2,nikkhipati,DN30.2,,"samaṃ pādaṃ bhūmiyaṃ <b>nikkhipati</b>, samaṃ uddharati, samaṃ sabbāvantehi pādatalehi bhūmiṃ phusati.",He puts down [his] foot evenly on the earth. He lifts [his foot] up in a balanced manner. He touches the earth evenly with the entire sole of [his] foot.
37217,niddā,niddā,SNP22,yes,"uṭṭhahatha nisīdatha, ko attho supitena vo, āturānaṃ hi kā <b>niddā</b>, sallaviddhānaṃ ruppataṃ.","Arouse yourselves, sit up! What benefit [is there] for you by sleeping; What indeed is sleep for the afflicted, when they are being hurt, pierced by an arrow."
38065,nirujjhamāna,nirujjhamānā,MN10.18,,"yaṃ loke piyarūpaṃ sātarūpaṃ, ettha esā taṇhā pahīyamānā pahīyati, ettha <b>nirujjhamānā</b> nirujjhati.","For what [is] pleasant and enticing in the world this craving here is being abandoned, is abandoned, here it is ceasing, is ceased."
38198,nisinnapubba,nisinnapubba,VIN PAT PC 73,,"ce bhikkhuṃ aññe bhikkhū jāneyyuṃ <b>nisinnapubbaṃ</b> iminā bhikkhunā dvattikkhattuṃ pātimokkhe uddissamāne, ko pana vādo bhiyyo'ti","If other monks should know [about] [that] monk: ""this monk has sat in two or three times before, while the disciplinary code was being recited, what to say of more [times]""."
38572,nīyati 1.1,nīyati,AN4.186,,"kena nu kho, bhante, loko <b>nīyati</b>, kena loko parikassati","Master, by what is the world lead? By what is the world dragged around?"
39769,pañcakkhattuṃ,pañcakkhattuṃ,VIN PAT NP 10,yes,"catukkhattuṃ <b>pañcakkhattuṃ</b> chakkhattuṃ paramaṃ tuṇhībhūto uddissa tiṭṭhamāno taṃ cīvaraṃ abhinipphādeyya, iccetaṃ kusalaṃ","[If after] (a monk) standing silently for the sake of [it] four times, five times, six times at the most, (a helper) should come up with that robe cloth, that is good."
43084,parājita,parājito,DHP201,,"jayaṃ veraṃ pasavati, dukkhaṃ seti <b>parājito</b>, upasanto sukhaṃ seti, hitvā jayaparājayaṃ.","Victory generates ill-will, the conquered one sleeps with difficulty. The one who is at peace sleeps comfortably, having left behind victory and defeat."
43130,parāmāsā,parāmāsā,MN22,,evam'pi kho bhikkhu tehi bhikkhūhi samanuyuñjiyamāno samanugāhiyamāno samanubhāsiyamāno taṃ eva pāpakaṃ diṭṭhigataṃ thāmasā <b>parāmāsā</b> abhinivissa voharati,"Similarly, a monk being cross-questioned, interrogated, admonished by those monks, speaks adhering to that very wrong view, obstinately and with attachment."
43181,parikassati 1.1,parikassati,AN4.186,,"kena nu kho, bhante, loko nīyati, kena loko <b>parikassati</b>","Master, by what is the world lead? By what is the world dragged around?"
43423,pariḍayhamāna,pariḍayhamāne,MN75,,aññe satte passāmi kāmesu avītarāge kāmataṇhāhi khajjamāne kāmapariḷāhena <b>pariḍayhamāne</b> kāme paṭisevante.,"I see other living beings not free from desire in regard to sensual pleasures, being devoured by cravings for sensual pleasures, being tormented by a burning passion for sensual objects, indulging in sensual pleasures."
44618,pasavati 2,pasavati,DHP201,,"jayaṃ veraṃ <b>pasavati</b>, dukkhaṃ seti parājito, upasanto sukhaṃ seti, hitvā jayaparājayaṃ.","Victory generates ill-will, the conquered one sleeps with difficulty. The one who is at peace sleeps comfortably, having left behind victory and defeat."
44744,passaddhakāya,passaddhakāyassa,SN46.3,,<b>passaddhakāyassa</b> sukhino cittaṃ samādhiyati,"For one [whose] body [is] relaxed [and] who [is] at ease, the mind becomes composed."
44996,pavuccati,pavuccati,DHP265,yes,"yo ca sameti pāpāni, aṇuṃ thūlāni sabbaso, samitattā hi pāpānaṃ, samaṇo'ti <b>pavuccati</b>.","He [is one] who makes subside evil deeds, [both] miniscule and large; because of the subsiding completely of evil deeds, he is indeed called ""an ascetic."""
45140,pahīyati 1.1,pahīyamānā,MN10.18,,"yaṃ loke piyarūpaṃ sātarūpaṃ, ettha esā taṇhā <b>pahīyamānā</b> pahīyati, ettha nirujjhamānā nirujjhati.","For what [is] pleasant and enticing in the world this craving here is being abandoned, is abandoned, here it is ceasing, is ceased."
45142,pahīyamāna,pahīyamānā,MN10.18,,"yaṃ loke piyarūpaṃ sātarūpaṃ, ettha esā taṇhā <b>pahīyamānā</b> pahīyati, ettha nirujjhamānā nirujjhati.","For what [is] pleasant and enticing in the world this craving here is being abandoned, is abandoned, here it is ceasing, is ceased."
45508,pādatala,pādatalehi,DN30.2,,"samaṃ pādaṃ bhūmiyaṃ nikkhipati, samaṃ uddharati, samaṃ sabbāvantehi <b>pādatalehi</b> bhūmiṃ phusati.",He puts down [his] foot evenly on the earth. He lifts [his foot] up in a balanced manner. He touches the earth evenly with the entire sole of [his] foot.
45578,pāpa 3,pāpakā,VIN PAT SA 13,,tassa kho <b>pāpakā</b> samācārā dissanti c'eva suyyanti ca kulāni ca tena duṭṭhāni dissanti c'eva suyyanti ca,His bad activities (lit: behaviors) are seen as well as heard [about] and the householders corrupted by him are seen as well as heard [about].
