id,pali,selected_pali_word,class_source,extra,class_example,english_translation
9061,aruṇa 1,aruṇe,UD45,,"tatiyampi kho āyasmā ānando abhikkantāya rattiyā, nikkhante pacchime yāme, uddhaste <b>aruṇe</b>, nandimukhiyā rattiyā uṭṭhāyāsanā ekaṃsaṃ uttarāsaṅgaṃ karitvā yena bhagavā tenañjaliṃ paṇāmetvā bhagavantaṃ etadavoca.","And then for the third time, when the night had progressed, when the final watch had passed, when dawn had risen and the night had a cheerful face, Venerable Ananda rose from his seat, adjusted his robe on one shoulder, stretched out his palms together towards the Blessed One, and said this to the Blessed One"
10498,avicāra,avicāraṃ,DN22.18,yes,vitakkavicārānaṃ vūpasamā ajjhattaṃ sampasādanaṃ cetaso ekodibhāvaṃ avitakkaṃ <b>avicāraṃ</b> samādhijaṃ pītisukhaṃ dutiyaṃ jhānaṃ upasampajja viharati.,"With the settling of thoughts and examinations, [by gaining] settled assurance internally and singleness of mind, and having entered the second state of deep meditative calm, [which is ] free from thinking, free from examining, [and with] joy and happiness born from being collected, he dwells."
10579,avitakka,avitakkaṃ,DN22.18,yes,vitakkavicārānaṃ vūpasamā ajjhattaṃ sampasādanaṃ cetaso ekodibhāvaṃ <b>avitakkaṃ</b> avicāraṃ samādhijaṃ pītisukhaṃ dutiyaṃ jhānaṃ upasampajja viharati.,"With the settling of thoughts and examinations, [by gaining] settled assurance internally and singleness of mind, and having entered the second state of deep meditative calm, [which is ] free from thinking, free from examining, [and with] joy and happiness born from being collected, he dwells."
10702,avivāda,avivādāya,MN48,,"cha'y'ime, bhikkhave, dhammā sāraṇīyā piyakaraṇā garukaraṇā saṅgahāya <b>avivādāya</b> sāmaggiyā ekībhāvāya saṃvattanti.","[There are] these six qualities to be desired, monks, creating affection and respect, lead to mutual assistance, harmony, concord and unity."
10972,aṃsa 2.1,,,,,
11522,ādāya 1,ādāya,DN2.19,,"seyyathā'pi, mahārāja, puriso iṇaṃ <b>ādāya</b> kamm'ante payojeyya. tassa te kamm'antā samijjheyyuṃ.","Imagine if, o great king, a man taking [out] a loan would engage in work. And these activities of his would succeed."
11689,ādhipateyya,ādhipateyyā,AN10.58,,"sat'<b>ādhipateyyā</b> sabbe dhammā, paññ'uttarā sabbe dhammā, vimuttisārā sabbe dhammā, amat'ogadhā sabbe dhammā, nibbānapariyosānā sabbe dhammā'ti","“All things are governed by mindfulness, all things have understanding as (their) highest, all things have liberation as [their] core, all things are plunged into the deathless, all things are culminating in extinguishment.”"
12401,ārabhituṃ 1,ārabhituṃ,SN12.22,,alam'eva saddhāpabbajitena kulaputtena vīriyaṃ <b>ārabhituṃ</b>,It is quite enough for a respectable young man who ordained out of confidence to undertake the effort. (lit: it is enough to undertake the effort by a respectable young man…)
12746,āsaṅga,uttarāsaṅgaṃ,UD45,,"tatiyampi kho āyasmā ānando abhikkantāya rattiyā, nikkhante pacchime yāme, uddhaste aruṇe, nandimukhiyā rattiyā uṭṭhāyāsanā ekaṃsaṃ <b>uttarāsaṅgaṃ</b> karitvā yena bhagavā tenañjaliṃ paṇāmetvā bhagavantaṃ etadavoca.","And then for the third time, when the night had progressed, when the final watch had passed, when dawn had risen and the night had a cheerful face, Venerable Ananda rose from his seat, adjusted his robe on one shoulder, stretched out his palms together towards the Blessed One, and said this to the Blessed One"
13433,iṇa,iṇaṃ,DN2.19,,"seyyathā'pi, mahārāja, puriso <b>iṇaṃ</b> ādāya kamm'ante payojeyya. tassa te kamm'antā samijjheyyuṃ.","Imagine if, o great king, a man taking [out] a loan would engage in work. And these activities of his would succeed."
14138,uggacchanta,uggacchante,AN6.62,,"seyyathāpi vā panānanda, rattiyā paccūsasamayaṃ sūriye <b>uggacchante</b>, jāneyyāsi tvaṃ, ānanda, andhakāro antaradhāyissati, āloko pātubhavissatī”ti?","Just like Ananda, in the early dawn time of night, when the sun is rising, you would know, Ananda, “Darkness will disappear (and) light will appear.”"
14478,ujjhāyati,ujjhāyanti,VIN1.1.2,yes,ye te bhikkhū app'icchā santuṭṭhā lajjino kukkuccakā sikkhākāmā te <b>ujjhāyanti</b> khiyyanti vipācenti,"Those monks who are of few wishes, content, conscientious, scrupulous, [and] desiring training, find fault, criticise and discuss widely [about Venerable Dhaniya]. (source text uses past tense)"
14659,uttara 2.01,,,,,
15228,uddhasta 1,uddhaste,UD45,,"tatiyampi kho āyasmā ānando abhikkantāya rattiyā, nikkhante pacchime yāme, <b>uddhaste</b> aruṇe, nandimukhiyā rattiyā uṭṭhāyāsanā ekaṃsaṃ uttarāsaṅgaṃ karitvā yena bhagavā tenañjaliṃ paṇāmetvā bhagavantaṃ etadavoca.","And then for the third time, when the night had progressed, when the final watch had passed, when dawn had risen and the night had a cheerful face, Venerable Ananda rose from his seat, adjusted his robe on one shoulder, stretched out his palms together towards the Blessed One, and said this to the Blessed One"
15230,uddhaste aruṇe nandimukhiyā rattiyā,"uddhaste aruṇe, nandimukhiyā rattiyā",UD45,,"tatiyampi kho āyasmā ānando abhikkantāya rattiyā, nikkhante pacchime yāme, <b>uddhaste aruṇe, nandimukhiyā rattiyā</b> uṭṭhāyāsanā ekaṃsaṃ uttarāsaṅgaṃ karitvā yena bhagavā tenañjaliṃ paṇāmetvā bhagavantaṃ etadavoca.","And then for the third time, when the night had progressed, when the final watch had passed, when dawn had risen and the night had a cheerful face, Venerable Ananda rose from his seat, adjusted his robe on one shoulder, stretched out his palms together towards the Blessed One, and said this to the Blessed One"
16164,upasaṃhita 1,dhammūpasaṃhitaṃ,MN33,,"idha, bhikkhave, bhikkhu tathāgatappavedite dhammavinaye desiyamāne na labhati atthavedaṃ, na labhati dhammavedaṃ, na labhati <b>dhammūpasaṃhitaṃ</b> pāmojjaṃ.","Monks, in this case, when the doctrine and discipline declared by the Buddha is being preached, monk does not get inspiration from the meaning, he does not get inspiration from the teaching, he does not get the happiness connected with the teaching."
17770,ekībhāva 1,ekībhāvāya,MN48,,"cha'y'ime, bhikkhave, dhammā sāraṇīyā piyakaraṇā garukaraṇā saṅgahāya avivādāya sāmaggiyā <b>ekībhāvāya</b> saṃvattanti.","[There are] these six qualities to be desired, monks, creating affection and respect, lead to mutual assistance, harmony, concord and unity."
17823,ekodibhāva,ekodibhāvaṃ,DN22.18,yes,vitakkavicārānaṃ vūpasamā ajjhattaṃ sampasādanaṃ cetaso <b>ekodibhāvaṃ</b> avitakkaṃ avicāraṃ samādhijaṃ pītisukhaṃ dutiyaṃ jhānaṃ upasampajja viharati.,"With the settling of thoughts and examinations, [by gaining] settled assurance internally and singleness of mind, and having entered the second state of deep meditative calm, [which is ] free from thinking, free from examining, [and with] joy and happiness born from being collected, he dwells."
17861,etadattha 1,etad'attham'idaṃ,MN30,yes,"akuppā cetovimutti - <b>etad'attham'idaṃ</b>, brāhmaṇa, brahmacariyaṃ","Unshakable mental liberation, brahmin, - this holy life [has] that as a goal."
18372,ogadha 1,amat'ogadhā,AN10.58,,"sat'ādhipateyyā sabbe dhammā, paññ'uttarā sabbe dhammā, vimuttisārā sabbe dhammā, <b>amat'ogadhā</b> sabbe dhammā, nibbānapariyosānā sabbe dhammā'ti","“All things are governed by mindfulness, all things have understanding as (their) highest, all things have liberation as [their] core, all things are plunged into the deathless, all things are culminating in extinguishment.”"
19286,kacchamāna,kacchamānāya,AN5.157,,"dussīlo, bhikkhave, sīlakathāya <b>kacchamānāya</b> abhisajjati kuppati byāpajjati patitthīyati kopañca dosañca appaccayañca pātukaroti.","When talk about morality is being spoken, an immoral person curses, gets angry and is obstinate; he displays anger, ill will and outrage."
20301,kammanta 1,kamm'ante,DN2.19,,"seyyathā'pi, mahārāja, puriso iṇaṃ ādāya <b>kamm'ante</b> payojeyya. tassa te kamm'antā samijjheyyuṃ.","Imagine if, o great king, a man taking [out] a loan would engage in work. And these activities of his would succeed."
22037,kīva,kīva,MN70,yes,"<b>kīva</b> dūr'ev'ime, bhikkhave, moghapurisā apakkantā imamhā dhammavinayā.",Just how far are these foolish men who have departed from this doctrine and discipline?
22100,kukkuccaka,kukkuccakā,VIN1.1.2,yes,ye te bhikkhū app'icchā santuṭṭhā lajjino <b>kukkuccakā</b> sikkhākāmā te ujjhāyanti khiyyanti vipācenti,"Those monks who are of few wishes, content, conscientious, scrupulous, [and] desiring training, find fault, criticise and discuss widely [about Venerable Dhaniya]. (source text uses past tense)"
22668,kusalābhisanda,kusal'ābhisando,SN55.31,,ayaṃ paṭhamo puññ'ābhisando <b>kusal'ābhisando</b> sukhass'āhāro.,"This is the first outflow of merit, [the first] outflow of wholesome, [which is] a cause (or nutriment) for comfort."
23084,kopa 1,kopañca,AN5.157,,"dussīlo, bhikkhave, sīlakathāya kacchamānāya abhisajjati kuppati byāpajjati patitthīyati <b>kopañca</b> dosañca appaccayañca pātukaroti.","When talk about morality is being spoken, an immoral person curses, gets angry and is obstinate; he displays anger, ill will and outrage."
23732,khiyyati,khiyyanti,VIN1.1.2,yes,ye te bhikkhū app'icchā santuṭṭhā lajjino kukkuccakā sikkhākāmā te ujjhāyanti <b>khiyyanti</b> vipācenti,"Those monks who are of few wishes, content, conscientious, scrupulous, [and] desiring training, find fault, criticise and discuss widely [about Venerable Dhaniya]. (source text uses past tense)"
24452,gambhīra 3,gambhīrā,SN20.7,,ye te suttantā tathāgatabhāsitā <b>gambhīrā</b> gambhīratthā lokuttarā suññatāpaṭisaṃyuttā tesu bhaññamānesu na sussūsanti.,"There are those discourses preached by the Such Become One that are deep, with profound meaning, world transcending, concerned with emptiness. When they are being preached, they do not wish to listen."
24459,gambhīrattha,gambhīratthā,SN20.7,,ye te suttantā tathāgatabhāsitā gambhīrā <b>gambhīratthā</b> lokuttarā suññatāpaṭisaṃyuttā tesu bhaññamānesu na sussūsanti.,"There are those discourses preached by the Such Become One that are deep, with profound meaning, world transcending, concerned with emptiness. When they are being preached, they do not wish to listen."
24515,garukaraṇa,garukaraṇā,MN48,,"cha'y'ime, bhikkhave, dhammā sāraṇīyā piyakaraṇā <b>garukaraṇā</b> saṅgahāya avivādāya sāmaggiyā ekībhāvāya saṃvattanti.","[There are] these six qualities to be desired, monks, creating affection and respect, lead to mutual assistance, harmony, concord and unity."
27053,cetas,cetaso,DN22.18,yes,vitakkavicārānaṃ vūpasamā ajjhattaṃ sampasādanaṃ <b>cetaso</b> ekodibhāvaṃ avitakkaṃ avicāraṃ samādhijaṃ pītisukhaṃ dutiyaṃ jhānaṃ upasampajja viharati.,"With the settling of thoughts and examinations, [by gaining] settled assurance internally and singleness of mind, and having entered the second state of deep meditative calm, [which is ] free from thinking, free from examining, [and with] joy and happiness born from being collected, he dwells."
27524,chayime,cha'y'ime,MN48,,"<b>cha'y'ime</b>, bhikkhave, dhammā sāraṇīyā piyakaraṇā garukaraṇā saṅgahāya avivādāya sāmaggiyā ekībhāvāya saṃvattanti.","[There are] these six qualities to be desired, monks, creating affection and respect, lead to mutual assistance, harmony, concord and unity."
29674,tathāgatappavedita,tathāgatappavedite,MN33,,"idha, bhikkhave, bhikkhu <b>tathāgatappavedite</b> dhammavinaye desiyamāne na labhati atthavedaṃ, na labhati dhammavedaṃ, na labhati dhammūpasaṃhitaṃ pāmojjaṃ.","Monks, in this case, when the doctrine and discipline declared by the Buddha is being preached, monk does not get inspiration from the meaning, he does not get inspiration from the teaching, he does not get the happiness connected with the teaching."
29676,tathāgatabhāsita,tathāgatabhāsitā,SN20.7,,ye te suttantā <b>tathāgatabhāsitā</b> gambhīrā gambhīratthā lokuttarā suññatāpaṭisaṃyuttā tesu bhaññamānesu na sussūsanti.,"There are those discourses preached by the Such Become One that are deep, with profound meaning, world transcending, concerned with emptiness. When they are being preached, they do not wish to listen."
33839,dussīla 1,dussīlo,AN5.157,,"<b>dussīlo</b>, bhikkhave, sīlakathāya kacchamānāya abhisajjati kuppati byāpajjati patitthīyati kopañca dosañca appaccayañca pātukaroti.","When talk about morality is being spoken, an immoral person curses, gets angry and is obstinate; he displays anger, ill will and outrage."
33898,dūra 1,dūr'ev'ime,MN70,yes,"kīva <b>dūr'ev'ime</b>, bhikkhave, moghapurisā apakkantā imamhā dhammavinayā.",Just how far are these foolish men who have departed from this doctrine and discipline?
33996,desiyamāna,desiyamāne,MN33,,"idha, bhikkhave, bhikkhu tathāgatappavedite dhammavinaye <b>desiyamāne</b> na labhati atthavedaṃ, na labhati dhammavedaṃ, na labhati dhammūpasaṃhitaṃ pāmojjaṃ.","Monks, in this case, when the doctrine and discipline declared by the Buddha is being preached, monk does not get inspiration from the meaning, he does not get inspiration from the teaching, he does not get the happiness connected with the teaching."
34924,dhammaveda,dhammavedaṃ,MN33,,"idha, bhikkhave, bhikkhu tathāgatappavedite dhammavinaye desiyamāne na labhati atthavedaṃ, na labhati <b>dhammavedaṃ</b>, na labhati dhammūpasaṃhitaṃ pāmojjaṃ.","Monks, in this case, when the doctrine and discipline declared by the Buddha is being preached, monk does not get inspiration from the meaning, he does not get inspiration from the teaching, he does not get the happiness connected with the teaching."
34993,dhammūpasaṃhita,dhammūpasaṃhitaṃ,MN33,,"idha, bhikkhave, bhikkhu tathāgatappavedite dhammavinaye desiyamāne na labhati atthavedaṃ, na labhati dhammavedaṃ, na labhati <b>dhammūpasaṃhitaṃ</b> pāmojjaṃ.","Monks, in this case, when the doctrine and discipline declared by the Buddha is being preached, monk does not get inspiration from the meaning, he does not get inspiration from the teaching, he does not get the happiness connected with the teaching."
35648,nandimukhī,nandimukhiyā,UD45,,"tatiyampi kho āyasmā ānando abhikkantāya rattiyā, nikkhante pacchime yāme, uddhaste aruṇe, <b>nandimukhiyā</b> rattiyā uṭṭhāyāsanā ekaṃsaṃ uttarāsaṅgaṃ karitvā yena bhagavā tenañjaliṃ paṇāmetvā bhagavantaṃ etadavoca.","And then for the third time, when the night had progressed, when the final watch had passed, when dawn had risen and the night had a cheerful face, Venerable Ananda rose from his seat, adjusted his robe on one shoulder, stretched out his palms together towards the Blessed One, and said this to the Blessed One"
36759,nikkhanta 2,nikkhante,UD45,,"tatiyampi kho āyasmā ānando abhikkantāya rattiyā, <b>nikkhante</b> pacchime yāme, uddhaste aruṇe, nandimukhiyā rattiyā uṭṭhāyāsanā ekaṃsaṃ uttarāsaṅgaṃ karitvā yena bhagavā tenañjaliṃ paṇāmetvā bhagavantaṃ etadavoca.","And then for the third time, when the night had progressed, when the final watch had passed, when dawn had risen and the night had a cheerful face, Venerable Ananda rose from his seat, adjusted his robe on one shoulder, stretched out his palms together towards the Blessed One, and said this to the Blessed One"
37196,nidāna 4,nidānaṃ,SN1.13,yes,sāvatthi<b>nidānaṃ</b>. ekam'antaṃ ṭhitā kho sā devatā bhagavato santike imaṃ gāthaṃ abhāsi.,"[This] took place at Sāvatthi. That deity stood to one side in the presence of the Blessed One, [and] then spoke this verse."
37589,nibbānapariyosāna,nibbānapariyosānā,AN10.58,,"sat'ādhipateyyā sabbe dhammā, paññ'uttarā sabbe dhammā, vimuttisārā sabbe dhammā, amat'ogadhā sabbe dhammā, <b>nibbānapariyosānā</b> sabbe dhammā'ti","“All things are governed by mindfulness, all things have understanding as (their) highest, all things have liberation as [their] core, all things are plunged into the deathless, all things are culminating in extinguishment.”"
39543,paccuppanna 1,,,,,
39554,paccūsa,paccūsasamayaṃ,AN6.62,,"seyyathāpi vā panānanda, rattiyā <b>paccūsasamayaṃ</b> sūriye uggacchante, jāneyyāsi tvaṃ, ānanda, andhakāro antaradhāyissati, āloko pātubhavissatī”ti?","Just like Ananda, in the early dawn time of night, when the sun is rising, you would know, Ananda, “Darkness will disappear (and) light will appear.”"
39557,paccūsasamayaṃ,paccūsasamayaṃ,AN6.62,,"seyyathāpi vā panānanda, rattiyā <b>paccūsasamayaṃ</b> sūriye uggacchante, jāneyyāsi tvaṃ, ānanda, andhakāro antaradhāyissati, āloko pātubhavissatī”ti?","Just like Ananda, in the early dawn time of night, when the sun is rising, you would know, Ananda, “Darkness will disappear (and) light will appear.”"
40109,paññāvimutti,paññāvimuttiṃ,AN3.24,,puggalo āsavānaṃ khayā anāsavaṃ cetovimuttiṃ <b>paññāvimuttiṃ</b> diṭṭh'eva dhamme sayaṃ abhiññā sacchikatvā upasampajja viharati,"With the exhaustion of the taints, an individual, having personally experienced in this life directly knowing by himself the liberation of the mind without taints, liberation by wisdom, dwells having reached [this state]."
40127,paññuttara,paññ'uttarā,AN10.58,,"sat'ādhipateyyā sabbe dhammā, <b>paññ'uttarā</b> sabbe dhammā, vimuttisārā sabbe dhammā, amat'ogadhā sabbe dhammā, nibbānapariyosānā sabbe dhammā'ti","“All things are governed by mindfulness, all things have understanding as (their) highest, all things have liberation as [their] core, all things are plunged into the deathless, all things are culminating in extinguishment.”"
41806,patitthīyati,patitthīyati,AN5.157,,"dussīlo, bhikkhave, sīlakathāya kacchamānāya abhisajjati kuppati byāpajjati <b>patitthīyati</b> kopañca dosañca appaccayañca pātukaroti.","When talk about morality is being spoken, an immoral person curses, gets angry and is obstinate; he displays anger, ill will and outrage."
42383,papañcasaññāsaṅkhā,papañcasaññāsaṅkhā,MN18,yes,yaṃ papañceti tatonidānaṃ purisaṃ <b>papañcasaññāsaṅkhā</b> samudācaranti atītānāgatapaccuppannesu cakkhuviññeyyesu rūpesu.,"Whatever he proliferates about, because of that proliferations, perceptions, and concepts regarding forms perceivable by the eye in the past, future, and present overwhelm a man."
42397,papañceti,papañceti,MN18,yes,yaṃ <b>papañceti</b> tatonidānaṃ purisaṃ papañcasaññāsaṅkhā samudācaranti atītānāgatapaccuppannesu cakkhuviññeyyesu rūpesu.,"Whatever he proliferates about, because of that proliferations, perceptions, and concepts regarding forms perceivable by the eye in the past, future, and present overwhelm a man."
42844,payojeti 1,payojeyya,DN2.19,,"seyyathā'pi, mahārāja, puriso iṇaṃ ādāya kamm'ante <b>payojeyya</b>. tassa te kamm'antā samijjheyyuṃ.","Imagine if, o great king, a man taking [out] a loan would engage in work. And these activities of his would succeed."
45017,pavedita,tathāgatappavedite,MN33,,"idha, bhikkhave, bhikkhu <b>tathāgatappavedite</b> dhammavinaye desiyamāne na labhati atthavedaṃ, na labhati dhammavedaṃ, na labhati dhammūpasaṃhitaṃ pāmojjaṃ.","Monks, in this case, when the doctrine and discipline declared by the Buddha is being preached, monk does not get inspiration from the meaning, he does not get inspiration from the teaching, he does not get the happiness connected with the teaching."
45450,pātukaroti 1,pātukaroti,AN5.157,,"dussīlo, bhikkhave, sīlakathāya kacchamānāya abhisajjati kuppati byāpajjati patitthīyati kopañca dosañca appaccayañca <b>pātukaroti</b>.","When talk about morality is being spoken, an immoral person curses, gets angry and is obstinate; he displays anger, ill will and outrage."
45453,pātubhavati 1,pātubhavissati,AN6.62,,"seyyathāpi vā panānanda, rattiyā paccūsasamayaṃ sūriye uggacchante, jāneyyāsi tvaṃ, ānanda, andhakāro antaradhāyissati, āloko <b>pātubhavissatī</b>'ti?","Just like Ananda, in the early dawn time of night, when the sun is rising, you would know, Ananda, “Darkness will disappear (and) light will appear.”"
46178,piyakaraṇa,piyakaraṇā,MN48,,"cha'y'ime, bhikkhave, dhammā sāraṇīyā <b>piyakaraṇā</b> garukaraṇā saṅgahāya avivādāya sāmaggiyā ekībhāvāya saṃvattanti.","[There are] these six qualities to be desired, monks, creating affection and respect, lead to mutual assistance, harmony, concord and unity."
46559,puññābhisanda,puññ'ābhisando,SN55.31,,ayaṃ paṭhamo <b>puññ'ābhisando</b> kusal'ābhisando sukhass'āhāro.,"This is the first outflow of merit, [the first] outflow of wholesome, [which is] a cause (or nutriment) for comfort."
49788,bhāva 1,,,,,
51909,mahārāja,mahārāja,DN2.19,,"seyyathā'pi, <b>mahārāja</b>, puriso iṇaṃ ādāya kamm'ante payojeyya. tassa te kamm'antā samijjheyyuṃ.","Imagine if, o great king, a man taking [out] a loan would engage in work. And these activities of his would succeed."
53318,mogha,moghapurisā,MN70,yes,"kīva dūr'ev'ime, bhikkhave, <b>moghapurisā</b> apakkantā imamhā dhammavinayā.",Just how far are these foolish men who have departed from this doctrine and discipline?
53320,moghapurisa,moghapurisā,MN70,yes,"kīva dūr'ev'ime, bhikkhave, <b>moghapurisā</b> apakkantā imamhā dhammavinayā.",Just how far are these foolish men who have departed from this doctrine and discipline?
55550,lajjī,lajjino,VIN1.1.2,yes,ye te bhikkhū app'icchā santuṭṭhā <b>lajjino</b> kukkuccakā sikkhākāmā te ujjhāyanti khiyyanti vipācenti,"Those monks who are of few wishes, content, conscientious, scrupulous, [and] desiring training, find fault, criticise and discuss widely [about Venerable Dhaniya]. (source text uses past tense)"
55986,lokadhātu,lokadhātu,AN3.125,,imasmiñca pana veyyākaraṇasmiṃ bhaññamāne sahassī <b>lokadhātu</b> akampitthāti.,"“And when this explanation was being spoken, the one-thousand-world system shook.”"
56062,lokuttara,lokuttarā,SN20.7,,ye te suttantā tathāgatabhāsitā gambhīrā gambhīratthā <b>lokuttarā</b> suññatāpaṭisaṃyuttā tesu bhaññamānesu na sussūsanti.,"There are those discourses preached by the Such Become One that are deep, with profound meaning, world transcending, concerned with emptiness. When they are being preached, they do not wish to listen."
56751,saṅkhā 2,saṅkhā,MN18,yes,yaṃ papañceti tatonidānaṃ purisaṃ papañcasaññā<b>saṅkhā</b> samudācaranti atītānāgatapaccuppannesu cakkhuviññeyyesu rūpesu.,"Whatever he proliferates about, because of that proliferations, perceptions, and concepts regarding forms perceivable by the eye in the past, future, and present overwhelm a man."
56915,saṅgaha 3,saṅgahāya,MN48,,"cha'y'ime, bhikkhave, dhammā sāraṇīyā piyakaraṇā garukaraṇā <b>saṅgahāya</b> avivādāya sāmaggiyā ekībhāvāya saṃvattanti.","[There are] these six qualities to be desired, monks, creating affection and respect, lead to mutual assistance, harmony, concord and unity."
57176,sacchi,sacchikatvā,AN3.24,,puggalo āsavānaṃ khayā anāsavaṃ cetovimuttiṃ paññāvimuttiṃ diṭṭh'eva dhamme sayaṃ abhiññā <b>sacchikatvā</b> upasampajja viharati,"With the exhaustion of the taints, an individual, having personally experienced in this life directly knowing by himself the liberation of the mind without taints, liberation by wisdom, dwells having reached [this state]."
57611,satādhipateyya,sat'ādhipateyyā,AN10.58,,"sat'ādhipateyyā sabbe dhammā, paññ'uttarā sabbe dhammā, vimuttisārā sabbe dhammā, amat'ogadhā sabbe dhammā, nibbānapariyosānā sabbe dhammā'ti","“All things are governed by mindfulness, all things have understanding as (their) highest, all things have liberation as [their] core, all things are plunged into the deathless, all things are culminating in extinguishment.”"
58070,saddhā 2,saddhāpabbajitena,SN12.22,,alam'eva <b>saddhāpabbajitena</b> kulaputtena vīriyaṃ ārabhituṃ,It is quite enough for a respectable young man who ordained out of confidence to undertake the effort. (lit: it is enough to undertake the effort by a respectable young man…)
58082,saddhāpabbajita,saddhāpabbajitena,SN12.22,,alam'eva <b>saddhāpabbajitena</b> kulaputtena vīriyaṃ ārabhituṃ,It is quite enough for a respectable young man who ordained out of confidence to undertake the effort. (lit: it is enough to undertake the effort by a respectable young man…)
59632,samādhija,samādhijaṃ,DN22.18,yes,vitakkavicārānaṃ vūpasamā ajjhattaṃ sampasādanaṃ cetaso ekodibhāvaṃ avitakkaṃ avicāraṃ <b>samādhijaṃ</b> pītisukhaṃ dutiyaṃ jhānaṃ upasampajja viharati.,"With the settling of thoughts and examinations, [by gaining] settled assurance internally and singleness of mind, and having entered the second state of deep meditative calm, [which is ] free from thinking, free from examining, [and with] joy and happiness born from being collected, he dwells."
59830,samijjhati,samijjheyyuṃ,DN2.19,,"seyyathā'pi, mahārāja, puriso iṇaṃ ādāya kamm'ante payojeyya. tassa te kamm'antā <b>samijjheyyuṃ</b>.","Imagine if, o great king, a man taking [out] a loan would engage in work. And these activities of his would succeed."
