id,pali,selected_pali_word,class_source,extra,class_example,english_translation
19789,katvā 2,katvā,AN5.140,yes,"idha, bhikkhave, rañño nāgo yam'enaṃ hatthidammasārathi kāraṇaṃ kāreti, yadi vā katapubbaṃ yadi vā akatapubbaṃ, taṃ aṭṭhiṃ <b>katvā</b> manasi katvā sabbaṃ cetasā samannāharitvā ohitasoto suṇāti.","Here, monks, a king's bull elephant to whichever task the elephant trainer has him perform, whether [it] has been previously done or not previously done, having focused and paid attention on that (task), having concentrated completely with the mind, he listens with applied ear."
20450,karaṇa 1,kāraṇaṃ,AN5.140,yes,"idha, bhikkhave, rañño nāgo yam'enaṃ hatthidammasārathi <b>kāraṇaṃ</b> kāreti, yadi vā katapubbaṃ yadi vā akatapubbaṃ, taṃ aṭṭhiṃ katvā manasi katvā sabbaṃ cetasā samannāharitvā ohitasoto suṇāti.","Here, monks, a king's bull elephant to whichever task the elephant trainer has him perform, whether [it] has been previously done or not previously done, having focused and paid attention on that (task), having concentrated completely with the mind, he listens with applied ear."
21245,kāyassati,kāyassati,SN35.247,,"idha, bhikkhave, bhikkhu cakkhunā rūpaṃ disvā piyarūpe rūpe n'ādhimuccati, appiyarūpe rūpe na byāpajjati, upaṭṭhitakāyassati ca viharati appamāṇacetaso","Here, monks, having seen a form with the eye, a monk is not drawn to a pleasing form, and he is not repelled by an unpleasant form; with mindfulness of the body present, he dwells with an immeasurable mind."
21301,kāraṇa 1,kāraṇaṃ,AN5.140,yes,"idha, bhikkhave, rañño nāgo yam'enaṃ hatthidammasārathi <b>kāraṇaṃ</b> kāreti, yadi vā katapubbaṃ yadi vā akatapubbaṃ, taṃ aṭṭhiṃ katvā manasi katvā sabbaṃ cetasā samannāharitvā ohitasoto suṇāti.","Here, monks, a king's bull elephant to whichever task the elephant trainer has him perform, whether [it] has been previously done or not previously done, having focused and paid attention on that (task), having concentrated completely with the mind, he listens with applied ear."
21382,kāreti 1,kāreti,AN5.140,yes,"idha, bhikkhave, rañño nāgo yam'enaṃ hatthidammasārathi <b>kāreti</b>, yadi vā katapubbaṃ yadi vā akatapubbaṃ, taṃ aṭṭhiṃ katvā manasi katvā sabbaṃ cetasā samannāharitvā ohitasoto suṇāti.","Here, monks, a king's bull elephant to whichever task the elephant trainer has him perform, whether [it] has been previously done or not previously done, having focused and paid attention on that (task), having concentrated completely with the mind, he listens with applied ear."
21383,kāreti 2,kāreti,AN5.140,yes,"idha, bhikkhave, rañño nāgo yam'enaṃ hatthidammasārathi <b>kāreti</b>, yadi vā katapubbaṃ yadi vā akatapubbaṃ, taṃ aṭṭhiṃ katvā manasi katvā sabbaṃ cetasā samannāharitvā ohitasoto suṇāti.","Here, monks, a king's bull elephant to whichever task the elephant trainer has him perform, whether [it] has been previously done or not previously done, having focused and paid attention on that (task), having concentrated completely with the mind, he listens with applied ear."
22434,kumbha 1,,,,,
22811,kecime,kec'ime,SNP58,,"“ye <b>kec'ime</b> isayo manujā, (icc'āyasmā puṇṇako)",Whichever of these human beings [are] seers. (Thus said venerable Puṇṇaka)
23048,kodha 1.1,kodho,SN7.9,yes,"māno hi te brāhmaṇa khāribhāro, <b>kodho</b> dhūmo bhasmani mosavajjaṃ","Conceit, O brahmin, is indeed the burden carried across your shoulders; anger the smoke, false speech (is in) the ashes."
23652,khāri 1,khāribhāro,SN7.9,yes,"māno hi te brāhmaṇa <b>khāribhāro</b>, kodho dhūmo bhasmani mosavajjaṃ","Conceit, O brahmin, is indeed the burden carried across your shoulders; anger the smoke, false speech (is in) the ashes."
23657,khāribhāra,khāribhāro,SN7.9,yes,"māno hi te brāhmaṇa <b>khāribhāro</b>, kodho dhūmo bhasmani mosavajjaṃ","Conceit, O brahmin, is indeed the burden carried across your shoulders; anger the smoke, false speech (is in) the ashes."
24914,gimhā,gimhāna,VIN PAT PC 57,yes,tatth'āyaṃ samayo diyaḍḍho māso seso <b>gimhānan</b>'ti vassānassa paṭhamo māso icc'ete aḍḍhateyyamāsā,"This (is) the time in this case: One-and-a-half months (are) remaining of the hot season and the first month of the rainy season, thus these two-and-a-half months, ..."
25112,gunnaṃ 1,gunnaṃ,AN3.83,,"tassa na tādiso vaṇṇo hoti seyyathā'pi <b>gunnaṃ</b>, na tādiso saro hoti seyyathā'pi gunnaṃ, na tādisaṃ padaṃ hoti seyyathā'pi gunnaṃ.","His colour is not like that of the cows, his sound is not like that of the cows, his footprint is not like that of the cows."
25342,gopālaka,gopālako,AN3.71,yes,"gopālako sāyanhasamaye sāmikānaṃ gāvo niyyātetvā iti paṭisañcikkhati: ""ajja kho gāvo amukasmiñ'ca amukasmiñ'ca padese cariṃsu""","In the evening, a young cowherd, having handed over the cattle to the owners, reflects thus: “Today, indeed, the cattle grazed in this place and in that place…”"
25671,cakka 1,cakkavattimhi,DN16.32,,"cattāro'me, bhikkhave, acchariyā abbhutā dhammā raññe <b>cakkavattimhi</b>. katame cattāro?","Monks, [there are] these four wonderful, extraordinary qualities about a wheel-turning monarch. Which four?"
25702,cakkavattī,cakkavattimhi,DN16.32,,"cattāro'me, bhikkhave, acchariyā abbhutā dhammā raññe <b>cakkavattimhi</b>. katame cattāro?","Monks, [there are] these four wonderful, extraordinary qualities about a wheel-turning monarch. Which four?"
26212,caparaṃ,caparaṃ,DN22.6,,"puna <b>caparaṃ</b>, bhikkhave, bhikkhu imameva kāyaṃ yathāṭhitaṃ yathāpaṇihitaṃ dhātuso paccavekkhati, atthi imasmiṃ kāye pathavīdhātu āpodhātu tejodhātu vāyodhātū'ti.","And further, monks, a monk regards this body, as it is positioned, as it is directed, as elemental states. “In this very body there is the solid state, the liquid state, the fire state and the air state.”"
26295,cari 1.1,cariṃsu,AN3.71,yes,"gopālako sāyanhasamaye sāmikānaṃ gāvo niyyātetvā iti paṭisañcikkhati: ""ajja kho gāvo amukasmiñ'ca amukasmiñ'ca padese <b>cariṃsu</b>""","In the evening, a young cowherd, having handed over the cattle to the owners, reflects thus: “Today, indeed, the cattle grazed in this place and in that place…”"
26660,cittavipallāsa,cittavipallāso,AN4.49,,"anattani, bhikkhave, attāti saññāvipallāso <b>cittavipallāso</b> diṭṭhivipallāso.","""In regard to what is not (a) self, ""(This is) self"". (is) the distortion of perception, the distortion of thought, the distortion of view."
27872,janapada,janapade,AN2.40,,"yasmiṃ, bhikkhave, samaye rājāno balavanto honti, corā tasmiṃ samaye dubbalā honti. tasmiṃ, bhikkhave, samaye rañño phāsu hoti atiyātuṃ vā niyyātuṃ vā paccantime vā <b>janapade</b> anusaññātuṃ.","At whichever time kings are strong, robbers are weak. At that time it is easy for the king to re-enter or to go out and to visit the outlying districts."
29086,ṭhāyī,ṭhāyī,SN22.1,,"na rūpaṃ attato samanupassati, na rūpavantaṃ vā attānaṃ; na attani vā rūpaṃ, na rūpasmiṃ vā attānaṃ. ahaṃ rūpaṃ, mama rūpan'ti na pariyuṭṭha<b>ṭhāyī</b> hoti.","He does not consider physical form as the self, or the self as having physical form, or physical form as in the self, or the self as in physical form. He does not remain obsessed (by the idea) “I am physical form, physical form is mine.”"
29093,ṭhita 7,yathāṭhitaṃ,DN22.6,,"puna caparaṃ, bhikkhave, bhikkhu imameva kāyaṃ <b>yathāṭhitaṃ</b> yathāpaṇihitaṃ dhātuso paccavekkhati, atthi imasmiṃ kāye pathavīdhātu āpodhātu tejodhātu vāyodhātū'ti.","And further, monks, a monk regards this body, as it is positioned, as it is directed, as elemental states. “In this very body there is the solid state, the liquid state, the fire state and the air state.”"
29592,tatthāyaṃ,tatth'āyaṃ,VIN PAT PC 57,yes,tatth'āyaṃ samayo diyaḍḍho māso seso gimhānan'ti vassānassa paṭhamo māso icc'ete aḍḍhateyyamāsā,"This (is) the time in this case: One-and-a-half months (are) remaining of the hot season and the first month of the rainy season, thus these two-and-a-half months, ..."
30137,tasathāvara,tasathāvarāni,SNP54,,"theyyaṃ na kāre na musā bhaṇeyya, mettāya phasse <b>tasathāvarāni</b>, yadāvilattaṃ manaso vijaññā, kaṇhassa pakkho'ti vinodayeyya.","One should not perform theft, One should not speak falsely, One should touch unstable and firm beings with kindness, One should know any disturbance of mind and dispel it as “a flank of the Dark One.”"
31176,tejas 1,tejodhātu,DN22.6,,"puna caparaṃ, bhikkhave, bhikkhu imameva kāyaṃ yathāṭhitaṃ yathāpaṇihitaṃ dhātuso paccavekkhati, atthi imasmiṃ kāye pathavīdhātu āpodhātu <b>tejodhātu</b> vāyodhātū'ti.","And further, monks, a monk regards this body, as it is positioned, as it is directed, as elemental states. “In this very body there is the solid state, the liquid state, the fire state and the air state.”"
31600,theyya 1,theyyaṃ,SNP54,,"theyyaṃ na kāre na musā bhaṇeyya, mettāya phasse tasathāvarāni, yadāvilattaṃ manaso vijaññā, kaṇhassa pakkho'ti vinodayeyya.","One should not perform theft, One should not speak falsely, One should touch unstable and firm beings with kindness, One should know any disturbance of mind and dispel it as “a flank of the Dark One.”"
31974,damma 1.1,,,,,
32555,diṭṭhivipallāso,diṭṭhivipallāso,AN4.49,,"anattani, bhikkhave, attāti saññāvipallāso cittavipallāso <b>diṭṭhivipallāso</b>.","""In regard to what is not (a) self, ""(This is) self"". (is) the distortion of perception, the distortion of thought, the distortion of view."
32632,diyaḍḍha,diyaḍḍho,VIN PAT PC 57,yes,tatth'āyaṃ samayo <b>diyaḍḍho</b> māso seso gimhānan'ti vassānassa paṭhamo māso icc'ete aḍḍhateyyamāsā,"This (is) the time in this case: One-and-a-half months (are) remaining of the hot season and the first month of the rainy season, thus these two-and-a-half months, ..."
33673,dubbala 1,dubbalā,AN2.40,,"yasmiṃ, bhikkhave, samaye rājāno balavanto honti, corā tasmiṃ samaye <b>dubbalā</b> honti. tasmiṃ, bhikkhave, samaye rañño phāsu hoti atiyātuṃ vā niyyātuṃ vā paccantime vā janapade anusaññātuṃ.","At whichever time kings are strong, robbers are weak. At that time it is easy for the king to re-enter or to go out and to visit the outlying districts."
33690,dubbalī,dubbalā,AN2.40,,"yasmiṃ, bhikkhave, samaye rājāno balavanto honti, corā tasmiṃ samaye <b>dubbalā</b> honti. tasmiṃ, bhikkhave, samaye rañño phāsu hoti atiyātuṃ vā niyyātuṃ vā paccantime vā janapade anusaññātuṃ.","At whichever time kings are strong, robbers are weak. At that time it is easy for the king to re-enter or to go out and to visit the outlying districts."
33691,dubbalīkaraṇa,dubbalīkaraṇo,AN5.51,,"byāpādo, bhikkhave, āvaraṇo nīvaraṇo cetaso ajjhāruho paññāya <b>dubbalīkaraṇo</b>.","Monks, ill will is an obstruction, a hindrance of the mind, which overwhelms and weakens understanding."
33796,dullabha 1,dullabhaṃ,DHP160,,"attā hi attano nātho, ko hi nātho paro siyā, attanā hi sudantena, nāthaṃ labhati <b>dullabhaṃ</b>.","One is truly one's own protector, How could another be (one's) protector? With oneself truly well-tamed one obtains a protector that is hard to get."
35031,dhāta 1.1,dhātā,AN8.2,,tathārūpāssa dhammā bahussutā honti <b>dhātā</b> vacasā paricitā manasānupekkhitā diṭṭhiyā suppaṭividdhā.,"Teachings of such quality are well-learned by him, remembered, verbally practised, mentally reflected upon, and thoroughly understood by view."
35070,dhātuso 1,dhātuso,DN22.6,,"puna caparaṃ, bhikkhave, bhikkhu imameva kāyaṃ yathāṭhitaṃ yathāpaṇihitaṃ <b>dhātuso</b> paccavekkhati, atthi imasmiṃ kāye pathavīdhātu āpodhātu tejodhātu vāyodhātū'ti.","And further, monks, a monk regards this body, as it is positioned, as it is directed, as elemental states. “In this very body there is the solid state, the liquid state, the fire state and the air state.”"
35263,dhūma,dhūmo,SN7.9,yes,"māno hi te brāhmaṇa khāribhāro, kodho <b>dhūmo</b> bhasmani mosavajjaṃ","Conceit, O brahmin, is indeed the burden carried across your shoulders; anger the smoke, false speech (is in) the ashes."
36029,nāga 3,nāgo,AN5.140,yes,"idha, bhikkhave, rañño <b>nāgo</b> yam'enaṃ hatthidammasārathi kāraṇaṃ kāreti, yadi vā katapubbaṃ yadi vā akatapubbaṃ, taṃ aṭṭhiṃ katvā manasi katvā sabbaṃ cetasā samannāharitvā ohitasoto suṇāti.","Here, monks, a king's bull elephant to whichever task the elephant trainer has him perform, whether [it] has been previously done or not previously done, having focused and paid attention on that (task), having concentrated completely with the mind, he listens with applied ear."
36192,nātha,nātho,DHP160,,"attā hi attano <b>nātho</b>, ko hi nātho paro siyā, attanā hi sudantena, nāthaṃ labhati dullabhaṃ.","One is truly one's own protector, How could another be (one's) protector? With oneself truly well-tamed one obtains a protector that is hard to get."
36217,nādhimuccati 1,n'ādhimuccati,SN35.247,,"idha, bhikkhave, bhikkhu cakkhunā rūpaṃ disvā piyarūpe rūpe <b>n'ādhimuccati</b>, appiyarūpe rūpe na byāpajjati, upaṭṭhitakāyassati ca viharati appamāṇacetaso","Here, monks, having seen a form with the eye, a monk is not drawn to a pleasing form, and he is not repelled by an unpleasant form; with mindfulness of the body present, he dwells with an immeasurable mind."
37941,niyyātuṃ,niyyātuṃ,AN2.40,,"yasmiṃ, bhikkhave, samaye rājāno balavanto honti, corā tasmiṃ samaye dubbalā honti. tasmiṃ, bhikkhave, samaye rañño phāsu hoti atiyātuṃ vā <b>niyyātuṃ</b> vā paccantime vā janapade anusaññātuṃ.","At whichever time kings are strong, robbers are weak. At that time it is easy for the king to re-enter or to go out and to visit the outlying districts."
37945,niyyātetvā 1,niyyātetvā,AN3.71,yes,"gopālako sāyanhasamaye sāmikānaṃ gāvo <b>niyyātetvā</b> iti paṭisañcikkhati: ""ajja kho gāvo amukasmiñ'ca amukasmiñ'ca padese cariṃsu""","In the evening, a young cowherd, having handed over the cattle to the owners, reflects thus: “Today, indeed, the cattle grazed in this place and in that place…”"
38340,nissita 1,nissito,AN3.51,yes,"idha, bhikkhave, mahācoro rājānaṃ vā rājamahāmattānaṃ vā <b>nissito</b> hoti.","Here, monks, a master thief is dependent on kings or the royal ministers."
39106,pakkha 5,pakkho,SNP54,,"theyyaṃ na kāre na musā bhaṇeyya, mettāya phasse tasathāvarāni, yadāvilattaṃ manaso vijaññā, kaṇhassa <b>pakkho</b>'ti vinodayeyya.","One should not perform theft, One should not speak falsely, One should touch unstable and firm beings with kindness, One should know any disturbance of mind and dispel it as “a flank of the Dark One.”"
39364,paccantima,paccantime,AN2.40,,"yasmiṃ, bhikkhave, samaye rājāno balavanto honti, corā tasmiṃ samaye dubbalā honti. tasmiṃ, bhikkhave, samaye rañño phāsu hoti atiyātuṃ vā niyyātuṃ vā <b>paccantime</b> vā janapade anusaññātuṃ.","At whichever time kings are strong, robbers are weak. At that time it is easy for the king to re-enter or to go out and to visit the outlying districts."
39425,paccavekkhati,paccavekkhati,DN22.6,,"puna caparaṃ, bhikkhave, bhikkhu imameva kāyaṃ yathāṭhitaṃ yathāpaṇihitaṃ dhātuso <b>paccavekkhati</b>, atthi imasmiṃ kāye pathavīdhātu āpodhātu tejodhātu vāyodhātū'ti.","And further, monks, a monk regards this body, as it is positioned, as it is directed, as elemental states. “In this very body there is the solid state, the liquid state, the fire state and the air state.”"
