id,pali,selected_pali_word,class_source,extra,class_example,english_translation
35552,natthī,natthī,SNP46,yes,"visenikatvā pana ye caranti, diṭṭhīhi diṭṭhiṃ avirujjhamānā, tesu tvaṃ kiṃ labhetho pasūra, yesīdha <b>natthī</b> paramuggahītaṃ.","They wander around without an army, not opposing a view with views. In them, what could you get yourself, Pasura, in whom there is nothing grasped as the highest."
35716,nappaṭiggaṇhāti 2,nappaṭiggaṇhāti,SN11.24,,"tena kho pana samayena dve bhikkhū sampayojesuṃ, tatreko bhikkhu accasarā, atha kho so bhikkhu tassa bhikkhuno santike accayaṃ accayato deseti, so bhikkhu <b>nappaṭiggaṇhāti</b>.","And at that time two monks quarreled. There, one monk transgressed. Then that monk confessed his fault to that other monk, but that monk did not accept (his apology)."
36176,nātimaññati,n'ātimaññetha,KHP9,,"na paro paraṃ nikubbetha, <b>n'ātimaññetha</b> katthaci naṃ kiñci, byārosanā paṭighasaññā, nāññamaññassa dukkhamiccheyya.","One should not cheat another, nor despise anywhere anyone, out of anger and dislike, one should not wish suffering for another."
36426,nāma 1,,,,,
36619,nāhaṃ,nāhaṃ,AN2.19,,"kusalaṃ, bhikkhave, bhāvetha. sakkā, bhikkhave, kusalaṃ bhāvetuṃ. no cedaṃ, bhikkhave, sakkā abhavissa kusalaṃ bhāvetuṃ, <b>nāhaṃ</b> evaṃ vadeyyaṃ, kusalaṃ, bhikkhave, bhāvethā'ti.","You all must develop skillful qualities (lit: the good), monks. It is possible to develop skillful qualities. If it would not be possible to develop skillful qualities, I myself would not say this, “Monks, develop skillful qualities.”"
36698,nikubbetha,nikubbetha,KHP9,,"na paro paraṃ <b>nikubbetha</b>, n'ātimaññetha katthaci naṃ kiñci, byārosanā paṭighasaññā, nāññamaññassa dukkhamiccheyya.","One should not cheat another, nor despise anywhere anyone, out of anger and dislike, one should not wish suffering for another."
36912,niggahita 1,,,,,
38030,nirākaroti,nirākare,ITI87,,"tayo vitakke kusale vitakkaye, tayo pana akusale <b>nirākare</b>, sa ve vitakkāni vicāritāni, sameti vuṭṭhīva rajaṃ samūhataṃ, sa ve vitakkūpasamena cetasā, idheva so santipadaṃ samajjhagā'ti.","One should think three skilful thoughts, and one should reject three unskilful ones. One stills thoughts and plans, like the rain (stills) raised dust. With a mind with thought calmed, right here one has obtained that state of peace."
40082,paññāyetha,paññāyethā,MN79,,appevanām'imassa kevalassa dukkhakkhandhassa antakiriyā <b>paññāyethā</b>'ti,“If only the destruction of this whole mass of suffering would be apparent. (lit. make itself known)”
40347,paṭighasaññā 2,paṭighasaññā,KHP9,,"na paro paraṃ nikubbetha, n'ātimaññetha katthaci naṃ kiñci, byārosanā <b>paṭighasaññā</b>, nāññamaññassa dukkhamiccheyya.","One should not cheat another, nor despise anywhere anyone, out of anger and dislike, one should not wish suffering for another."
41814,patirūpa,patirūpan,AN3.39,,ahañceva kho pana jarādhammo samāno jaraṃ anatīto paraṃ jiṇṇaṃ disvā aṭṭīyeyyaṃ harāyeyyaṃ jiguccheyyaṃ na metaṃ assa <b>patirūpan</b>'ti.,"“And if I, being of a nature to get old, who is not exempt from old age, would see another old person and would become troubled, ashamed and disgusted, that would not be suitable for me”."
42875,parakkamati 2,parakkame,SN2.8,yes,"kayirā ce, kayirāth'enaṃ, daḷham'enaṃ <b>parakkame</b>.  sithilo hi paribbājo, bhiyyo ākirate rajaṃ.","If one should do (something), one should do (it) by oneself; one should undertake it vigorously. A wandering monk [who is] lax would certainly stir up for himself more dirt."
43007,paramuggahīta,paramuggahītaṃ,SNP46,yes,"visenikatvā pana ye caranti, diṭṭhīhi diṭṭhiṃ avirujjhamānā, tesu tvaṃ kiṃ labhetho pasūra, yesīdha natthī <b>paramuggahītaṃ</b>.","They wander around without an army, not opposing a view with views. In them, what could you get yourself, Pasura, in whom there is nothing grasped as the highest."
43743,paribbāja,paribbājo,SN2.8,yes,"sithilo hi <b>paribbājo</b>, bhiyyo ākirate rajaṃ.",A wandering monk [who is] lax would certainly stir up for himself more dirt.
44220,parivaṇṇayi,parivaṇṇayī,SNP13,,"yaṃ buddhaseṭṭho <b>parivaṇṇayī</b> suciṃ, samādhim'ānantarikañ'ñam'āhu.","The foremost Buddha extolled pure stillness of the mind, which they say with immediate results."
44406,paresa,paresa,SNP41,,"yo attano sīlavatāni jantu, anānupuṭṭho'va <b>paresa</b> pāva, anariyadhammaṃ kusalā tam'āhu, yo ātumānaṃ sayam'eva pāva.","A person who, unasked, boasts to others about his virtues and practices, the skillful ones call him [one of] ignoble nature, who boasts about himself just on his own accord."
44411,paro paraṃ,paro paraṃ,KHP9,,"na <b>paro paraṃ</b> nikubbetha, n'ātimaññetha katthaci naṃ kiñci, byārosanā paṭighasaññā, nāññamaññassa dukkhamiccheyya.","One should not cheat another, nor despise anywhere anyone, out of anger and dislike, one should not wish suffering for another."
44740,passati 3,passati,SNP70,,"evaṃ abhikkantadassāviṃ, atthi pañhena āgamaṃ, kathaṃ lokaṃ avekkhantaṃ, maccurājā na <b>passati</b>.","I myself, a seeker, have come to [the one] of such excellent vision, with a question. How is one viewing the world [and] the king of death does not see [him]?"
45621,pāpamāgamā,pāpam'āgamā,AN4.67,,"sabbe sattā sabbe pāṇā, sabbe bhūtā ca kevalā.  sabbe bhadrāni passantu, mā kiñci <b>pāpam'āgamā</b>.","May all creatures, all living beings, all existing entities, all of them, may they all encounter good fortune and may not any evil come to (them)."
45921,pāva,pāva,SNP41,,"yo attano sīlavatāni jantu, anānupuṭṭho'va paresa <b>pāva</b>, anariyadhammaṃ kusalā tam'āhu, yo ātumānaṃ sayam'eva pāva.","A person who, unasked, boasts to others about his virtues and practices, the skillful ones call him [one of] ignoble nature, who boasts about himself just on his own accord."
46910,pubbāpariya,pubbāpariyaṃ,UD5.10,,"ṭhitena kāyena ṭhitena cetasā, tiṭṭhaṃ nisinno uda vā sayāno, etaṃ satiṃ bhikkhu adhiṭṭhahāno, labhetha <b>pubbāpariyaṃ</b> visesaṃ, laddhāna pubbāpariyaṃ visesaṃ, adassanaṃ maccurājassa gacche'ti.","With stationary body, with stationary mind, standing or sitting or lying down, a monk focusing on this mindfulness, could get successive attainments, having obtained successive attainments, he could go out of the king of death's sight."
48559,buddhaseṭṭha,buddhaseṭṭho,SNP13,,"yaṃ <b>buddhaseṭṭho</b> parivaṇṇayī suciṃ, samādhim'ānantarikañ'ñam'āhu.","The foremost Buddha extolled pure stillness of the mind, which they say with immediate results."
48877,byārosanā,byārosanā,KHP9,,"na paro paraṃ nikubbetha, n'ātimaññetha katthaci naṃ kiñci, <b>byārosanā</b> paṭighasaññā, nāññamaññassa dukkhamiccheyya.","One should not cheat another, nor despise anywhere anyone, out of anger and dislike, one should not wish suffering for another."
49393,bhadra 3,bhadrāni,AN4.67,,"sabbe sattā sabbe pāṇā, sabbe bhūtā ca kevalā.  sabbe <b>bhadrāni</b> passantu, mā kiñci pāpam'āgamā.","May all creatures, all living beings, all existing entities, all of them, may they all encounter good fortune and may not any evil come to (them)."
50634,maccurāja,maccurājā,SNP70,,"evaṃ abhikkantadassāviṃ, atthi pañhena āgamaṃ, kathaṃ lokaṃ avekkhantaṃ, <b>maccurājā</b> na passati.","I myself, a seeker, have come to [the one] of such excellent vision, with a question. How is one viewing the world [and] the king of death does not see [him]?"
51514,malamacchera,,,,,
53194,metaṃ 2,,,,,
53723,yad,yad,SNP13,,"khayaṃ virāgaṃ amataṃ paṇītaṃ, <b>yad</b>'ajjhagā sakyamunī samāhito.","The wearing away, the dispassion, the deathless, the sublime (or sublime deathless) which the concentrated Sakyan sage attained…"
54110,yuñjantāyasmanto,yuñjant'āyasmanto,VIN PAT NP 10,yes,"yuñjant'āyasmanto sakaṃ, mā vo sakaṃ vinassā”ti.",“Let the venerables regain for [what is their] own; do not [let] what is your own get lost.”
54202,yesīdha,yesīdha,SNP46,yes,"visenikatvā pana ye caranti, diṭṭhīhi diṭṭhiṃ avirujjhamānā, tesu tvaṃ kiṃ labhetho pasūra, <b>yesīdha</b> natthī paramuggahītaṃ.","They wander around without an army, not opposing a view with views. In them, what could you get yourself, Pasura, in whom there is nothing grasped as the highest."
55595,laddhāna,laddhāna,UD5.10,,"ṭhitena kāyena ṭhitena cetasā, tiṭṭhaṃ nisinno uda vā sayāno, etaṃ satiṃ bhikkhu adhiṭṭhahāno, labhetha pubbāpariyaṃ visesaṃ, <b>laddhāna</b> pubbāpariyaṃ visesaṃ, adassanaṃ maccurājassa gacche'ti.","With stationary body, with stationary mind, standing or sitting or lying down, a monk focusing on this mindfulness, could get successive attainments, having obtained successive attainments, he could go out of the king of death's sight."
55632,labhate,labhate,TH251,yes,"na dīgham'āyuṃ <b>labhate</b> dhanena, na c'āpi vittena jaraṃ vihanti.  appaṃ h'idaṃ jīvitam'āhu dhīrā, asassataṃ vippariṇāmadhammaṃ.","Not by means of wealth does one get oneself a long life and not even by means of possessions does one banish old age. The sages say this life is indeed short, not eternal, and having the nature of changing (i.e. is changeable in nature)."
55641,labhetha,labhetha,UD5.10,,"ṭhitena kāyena ṭhitena cetasā, tiṭṭhaṃ nisinno uda vā sayāno, etaṃ satiṃ bhikkhu adhiṭṭhahāno, <b>labhetha</b> pubbāpariyaṃ visesaṃ, laddhāna pubbāpariyaṃ visesaṃ, adassanaṃ maccurājassa gacche'ti.","With stationary body, with stationary mind, standing or sitting or lying down, a monk focusing on this mindfulness, could get successive attainments, having obtained successive attainments, he could go out of the king of death's sight."
