id,pali,selected_pali_word,class_source,extra,class_example,english_translation
20946,kānici,kānici,MN65,yes,"tassa mukh'ādhāne kāraṇaṃ kāriyamānassa honti y'eva visūkāyitāni visevitāni vipphanditāni <b>kānici</b> <b>kānici</b>, yathā taṃ akāritapubbaṃ kāraṇaṃ kāriyamānassa.","While [the colt] is being made to do a task with the bit, there are just twistings, tricks, and vacillations in whichever way, [because] it is being made to do that task not previously done before."
21289,kāra 2,kāraṇaṃ,MN65,yes,"tassa mukh'ādhāne <b>kāraṇaṃ</b> kāriyamānassa honti y'eva visūkāyitāni visevitāni vipphanditāni kānici kānici, yathā taṃ akāritapubbaṃ kāraṇaṃ kāriyamānassa.","While [the colt] is being made to do a task with the bit, there are just twistings, tricks, and vacillations in whichever way, [because] it is being made to do that task not previously done before."
21321,kāraṇaṃ kāriyamāna,kāraṇaṃ kāriyamānassa,MN65,yes,"tassa mukh'ādhāne <b>kāraṇaṃ kāriyamānassa</b> honti y'eva visūkāyitāni visevitāni vipphanditāni kānici kānici, yathā taṃ akāritapubbaṃ <b>kāraṇaṃ kāriyamānassa</b>.","While [the colt] is being made to do a task with the bit, there are just twistings, tricks, and vacillations in whichever way, [because] it is being made to do that task not previously done before."
21370,kāriyamāna,kāriyamānassa,MN65,yes,"tassa mukh'ādhāne kāraṇaṃ <b>kāriyamānassa</b> honti y'eva visūkāyitāni visevitāni vipphanditāni kānici kānici, yathā taṃ akāritapubbaṃ kāraṇaṃ kāriyamānassa.","While [the colt] is being made to do a task with the bit, there are just twistings, tricks, and vacillations in whichever way, [because] it is being made to do that task not previously done before."
21372,kārī 2,kiccakārī,AN6.103,,"nibbāne ca santadassāvī bhavissāmi, anusayā ca me samugghātaṃ gacchissanti, <b>kiccakārī</b> ca bhavissāmi, satthā ca me pariciṇṇo bhavissati mettāvatāyā'ti.","“I will be one who has seen peacefulness in extinguishment, my underlying tendencies will be(come) exterminated (there will be extermination of my underlying tendencies), I will be one who has done his duty, and my teacher will (have) be(en) served with goodwill.”"
21485,kāsa 1.1,kāse,SN22.93,yes,"tassā puriso sotena vuyhamāno <b>kāse</b> ce'pi gaṇheyya, te palujjeyyuṃ. so tatonidānaṃ anayabyasanaṃ āpajjeyya.","A person being carried along by its (the rivers) current, even if he grabbed hold of the grasses (growing along the bank), they would break off and because of that he would experience misfortune and disaster."
21615,kicca 2,kiccakārī,AN6.103,,"nibbāne ca santadassāvī bhavissāmi, anusayā ca me samugghātaṃ gacchissanti, <b>kiccakārī</b> ca bhavissāmi, satthā ca me pariciṇṇo bhavissati mettāvatāyā'ti.","“I will be one who has seen peacefulness in extinguishment, my underlying tendencies will be(come) exterminated (there will be extermination of my underlying tendencies), I will be one who has done his duty, and my teacher will (have) be(en) served with goodwill.”"
21623,kiccakārī 2,kiccakārī,AN6.103,,"nibbāne ca santadassāvī bhavissāmi, anusayā ca me samugghātaṃ gacchissanti, <b>kiccakārī</b> ca bhavissāmi, satthā ca me pariciṇṇo bhavissati mettāvatāyā'ti.","“I will be one who has seen peacefulness in extinguishment, my underlying tendencies will be(come) exterminated (there will be extermination of my underlying tendencies), I will be one who has done his duty, and my teacher will (have) be(en) served with goodwill.”"
21931,kissa 2,kissa,SN1.71,,"kiṃsu chetvā sukhaṃ seti, kiṃsu chetvā na socati, <b>kissa</b>ssu ekadhammassa, vadhaṃ rocesi gotamā'ti.","Having severed what, he sleeps comfortably? Having severed what, he does not mourn? The slaughter of which one thing, O Gotama, do you consent to?"
21932,kissassu,kissassu,SN1.71,,"kiṃsu chetvā sukhaṃ seti, kiṃsu chetvā na socati, <b>kissassu</b> ekadhammassa, vadhaṃ rocesi gotamā'ti.","Having severed what, he sleeps comfortably? Having severed what, he does not mourn? The slaughter of which one thing, O Gotama, do you consent to?"
22014,kiṃsuka,kiṃsuko,SN35.245,yes,"seyyathāpi, bhikkhu, purisassa <b>kiṃsuko</b> adiṭṭhapubbo assa. so yen'aññataro puriso kiṃsukassa dassāvī ten'upasaṅkameyya.",Suppose there were (lit: would be) a man who had never seen a parrot tree before (lit: by whom a parrot tree had not been seen before); he would approach a certain person who has seen a parrot tree….
22359,kuppati 2,kuppissati,MN140,,"tañ'hi'ssa, bhikkhu, n'atthi yena jāyetha, ajāyamāno kiṃ jīyissati, ajīyamāno kiṃ mīyissati, amīyamāno kiṃ <b>kuppissati</b>, akuppamāno kissa pihessati?","Monk, there is indeed for him (i.e. he has indeed) not that by which he himself could be born. Not being born, how will he age? Not getting old, how will he die? Not dying, how will he be agitated? Not being agitated, for what will he long?"
22487,kumbhūpama,kumbh'ūpamaṃ,DHP40,,"<b>kumbh'ūpamaṃ</b> kāyam'imaṃ viditvā, nagar'ūpamaṃ cittam'idaṃ ṭhapetvā. yodhetha māraṃ paññ'āvudhena, jitañ'ca rakkhe anivesano siyā.","Having perceived this body [is fragile] like a clay pot, having set up this mind like a fortress, you should fight against death with the weapon of wisdom; one should protect the conquest and be without attachment."
23617,khādanīya 1,khādanīyaṃ,VIN PAT PC 35,,"yo pana bhikkhu bhuttāvī pavārito anatirittaṃ <b>khādanīyaṃ</b> vā bhojanīyaṃ vā khādeyya vā bhuñjeyya vā, pācittiyaṃ.","If any monk who has eaten (a meal), who has been invited (to take more and refused), should chew uncooked food or consume food to be savored, which is not left over, [this is a case] involving confession."
26010,catumahāpatha,catumahāpathe,SN22.95,yes,"seyyathā'pi, bhikkhave, māyākāro vā māyākār'antevāsī vā <b>catumahāpathe</b> māyaṃ vidaṃseyya.",Just as a magician or a magician's apprentice would display an illusion at a crossroads (i.e. at the meeting of four great roads).
26616,cittamidaṃ,cittam'idaṃ,DHP40,,"kumbh'ūpamaṃ kāyam'imaṃ viditvā, nagar'ūpamaṃ <b>cittam'idaṃ</b> ṭhapetvā. yodhetha māraṃ paññ'āvudhena, jitañ'ca rakkhe anivesano siyā.","Having perceived this body [is fragile] like a clay pot, having set up this mind like a fortress, you should fight against death with the weapon of wisdom; one should protect the conquest and be without attachment."
28459,jita 1,jitañ'ca,DHP40,,"kumbh'ūpamaṃ kāyam'imaṃ viditvā, nagar'ūpamaṃ cittam'idaṃ ṭhapetvā. yodhetha māraṃ paññ'āvudhena, <b>jitañ'ca</b> rakkhe anivesano siyā.","Having perceived this body [is fragile] like a clay pot, having set up this mind like a fortress, you should fight against death with the weapon of wisdom; one should protect the conquest and be without attachment."
28547,jīyati 1.2,jīyissati,MN140,,"tañ'hi'ssa, bhikkhu, n'atthi yena jāyetha, ajāyamāno kiṃ <b>jīyissati</b>, ajīyamāno kiṃ mīyissati, amīyamāno kiṃ kuppissati, akuppamāno kissa pihessati?","Monk, there is indeed for him (i.e. he has indeed) not that by which he himself could be born. Not being born, how will he age? Not getting old, how will he die? Not dying, how will he be agitated? Not being agitated, for what will he long?"
28852,ñassati 1,ñassāmī,ITI62,,"tīṇ'imāni, bhikkhave, indriyāni. katamāni tīṇi? anaññātañ<b>ñassāmī</b>'t'indriyaṃ, aññ'indriyaṃ, aññātāv'indriyaṃ","Monks, [there are] these three mental faculties. Which three? The faculty (that senses) “I will know the unknown,” the faculty of final knowledge, the faculty of one who has understood."
29019,ṭhapetvā 3,ṭhapetvā,DHP40,,"kumbh'ūpamaṃ kāyam'imaṃ viditvā, nagar'ūpamaṃ cittam'idaṃ <b>ṭhapetvā</b>. yodhetha māraṃ paññ'āvudhena, jitañ'ca rakkhe anivesano siyā.","Having perceived this body [is fragile] like a clay pot, having set up this mind like a fortress, you should fight against death with the weapon of wisdom; one should protect the conquest and be without attachment."
29306,tañhissa,tañ'hi'ssa,MN140,,"tañ'hi'ssa, bhikkhu, n'atthi yena jāyetha, ajāyamāno kiṃ jīyissati, ajīyamāno kiṃ mīyissati, amīyamāno kiṃ kuppissati, akuppamāno kissa pihessati?","Monk, there is indeed for him (i.e. he has indeed) not that by which he himself could be born. Not being born, how will he age? Not getting old, how will he die? Not dying, how will he be agitated? Not being agitated, for what will he long?"
30196,tasseva 2,tass'eva,AN10.51,,"seyyathā'pi, bhikkhave, ādittacelo vā ādittasīso vā, <b>tass'eva</b> celassa vā sīsassa vā nibbāpanāya adhimattaṃ chandañ'ca vāyāmañ'ca ussāhañ'ca ussoḷhiñ'ca appaṭivāniñ'ca satiñ'ca sampajaññañ'ca kareyya.","Imagine if, monks, someone's clothes or head was on fire. He would (set) extreme intention and (make) effort and exertion and tireless determination and (have) mindfulness and clear attention for putting out that exact clothes or head."
30917,tīṇimāni,tīṇ'imāni,ITI62,,"<b>tīṇ'imāni</b>, bhikkhave, indriyāni. katamāni tīṇi? anaññātaññassāmī't'indriyaṃ, aññ'indriyaṃ, aññātāv'indriyaṃ","Monks, [there are] these three mental faculties. Which three? The faculty (that senses) “I will know the unknown,” the faculty of final knowledge, the faculty of one who has understood."
31234,tenupasaṅkamati,ten'upasaṅkameyya,SN35.245,yes,"seyyathāpi, bhikkhu, purisassa kiṃsuko adiṭṭhapubbo assa. so yen'aññataro puriso kiṃsukassa dassāvī <b>ten'upasaṅkameyya</b>.",Suppose there were (lit: would be) a man who had never seen a parrot tree before (lit: by whom a parrot tree had not been seen before); he would approach a certain person who has seen a parrot tree….
