id,pali,selected_pali_word,class_source,extra,class_example,english_translation
4990,anubrūhanta,anubrūhantā,TH257,,"araññe rukkhamūlesu, kandarāsu guhāsu ca. vivekam'<b>anubrūhantā</b>, vihaṃsu tap'parāyanā","They lived in the forest, at the bases of trees, in grottoes and in caves, fostering seclusion, with that as [their] final goal."
5315,anussati,anussatimpāhaṃ,SN46.3,yes,"savanampāhaṃ, bhikkhave, tesaṃ bhikkhūnaṃ bahukāraṃ vadāmi; upasaṅkamanampāhaṃ … payirupāsanampāhaṃ … <b>anussatimpāhaṃ</b> … anupabbajjampāhaṃ","Just hearing of those monks, just approaching [them], just attending closely to [them], just recollecting [them], just following [them] into the monastic life, is very helpful I say."
5644,anta 4,,,,,
5657,antaguṇa,antaguṇam'pi,SN20.10,yes,"atha kho so, bhikkhave, mudumūsi gocarāya pakkāmi. tam'enaṃ biḷāro gahetvā sahasā asaṅkhāditvā ajjhohari. tassa so mudumūsi antam'pi khādi, <b>antaguṇam'pi</b> khādi.","Then, monks, that soft mouse set out for food. A cat grabbed it, and quickly swallowed it without chewing. That soft mouse ate the cat's intestines and it's mesentery."
5755,antalikkhe,antalikkhe,SNP13,yes,"yān'īdha bhūtāni samāgatāni,  bhummāni vā yāni va <b>antalikkhe</b>. sabb'eva bhūtā sumanā bhavantu,  atho'pi sakkacca suṇantu bhāsitaṃ.","Whichever living beings gathered here, earthly or in the sky: may all living beings be happy and then let them respectfully listen to what is said ([this] utterance)."
5971,anvāssavati,anvāssaveyyuṃ,MN107,yes,"cakkhunā rūpaṃ disvā mā nimittaggāhino ahuvattha, mā anubyañjanaggāhino. yatvādhikaraṇamenaṃ cakkhundriyaṃ asaṃvutaṃ viharantaṃ abhijjhādomanassā pāpakā akusalā dhammā <b>anvāssaveyyuṃ</b>.","Having seen a form with the eye, don't grasp the image or the other features. On account of which greed and grief, evil, unwholesome states, would flow upon him dwelling with an unrestrained faculty of sight."
6518,apasādeti,apasādenti,AN6.46,,"idh'āvuso, dhammayogā bhikkhū jhāyī bhikkhū <b>apasādenti</b>, ime pana jhāyino'mhā, jhāyino'mhā'ti jhāyanti pajjhāyanti nijjhāyanti avajjhāyanti.","Here friends, the monks devoted to the teaching belittle the meditator monks (saying), “These (monks say) ‘We are meditators, we are meditators!” but they meditate, over-meditate, under-meditate, mis-meditate.”"
6773,appakicca,appakicco,SNP8,,"santussako ca subharo ca, <b>appakicco</b> ca sallahukavutti, sant'indriyo ca nipako ca, appagabbho kulesu ananugiddho.","One who is satisfied and easy to support, with few obligations and whose livelihood is frugal; one whose (mental) faculties are calm and who is discerning, courteous among families and not greedy."
6776,appagabbha,appagabbho,SNP8,,"santussako ca subharo ca, appakicco ca sallahukavutti, sant'indriyo ca nipako ca, <b>appagabbho</b> kulesu ananugiddho.","One who is satisfied and easy to support, with few obligations and whose livelihood is frugal; one whose (mental) faculties are calm and who is discerning, courteous among families and not greedy."
7170,abandhana 1,abandhano,SNP53,,"yodha kāme accatari, saṅgaṃ loke duraccayaṃ, na so socati nājjheti, chinnasoto <b>abandhano</b>.","Whoever here has escaped sensual pleasures, an attachment to the world hard to overcome, he does not sorrow, he is not anxious, (he has) cut the stream, (he is) free."
7224,abbuyha,abbuyha,SN22.22,yes,"nikkhipitvā garuṃ bhāraṃ, aññaṃ bhāraṃ anādiya. samūlaṃ taṇham'<b>abbuyha</b>, nicchāto parinibbuto”ti.","“Having placed down the onerous burden [and] not taking up another burden, pulling out craving with the root, he is desireless (without being hungry), entirely liberated.”"
7255,abbhakkhāna,abbhakkhānaṃ,VIN PAT PC 68,,"mā, āyasmā, evaṃ avaca. mā bhagavantaṃ abbhācikkhi, na hi sādhu bhagavato <b>abbhakkhānaṃ</b>, na hi bhagavā evaṃ vadeyya.","Venerable, do not say so. Do not misrepresent the Blessed One. Misrepresenting the Blessed One [is] not good. The Blessed One would not speak in this way."
7595,abhigijjhati,abhigijjhanti,SN1.28,yes,"aññam'aññ'<b>abhigijjhanti</b>, kāmesu analaṅ'katā.",They are jealous of each other; they are insatiable in regard to sensual pleasures.
7816,abhiniggaṇhāti,abhiniggaṇheyya,MN20,yes,"seyyathā'pi, bhikkhave, balavā puriso dubbalataraṃ purisaṃ sīse vā gale vā khandhe vā gahetvā <b>abhiniggaṇheyya</b> abhinippīḷeyya abhisantāpeyya","Just as a powerful man, having seized a weaker man on the head or neck or shoulder, might firmly grab hold of [him] [and] completely crush [him] down, [and] torture [him]...."
7842,abhinippīḷeti 1,abhinippīḷeyya,MN20,yes,"seyyathā'pi, bhikkhave, balavā puriso dubbalataraṃ purisaṃ sīse vā gale vā khandhe vā gahetvā abhiniggaṇheyya <b>abhinippīḷeyya</b> abhisantāpeyya","Just as a powerful man, having seized a weaker man on the head or neck or shoulder, might firmly grab hold of [him] [and] completely crush [him] down, [and] torture [him]...."
7956,abhipatthayati,abhipatthayanti,TH251,yes,"passāmi loke sadhane manusse, laddhāna vittaṃ na dadanti mohā. luddhā dhanaṃ sannicayaṃ karonti, bhiyyo'va kāme <b>abhipatthayanti</b>.","I see wealthy persons in the world; having obtained wealth, they do not donate [it], because of delusion. [And] because of greed, they make a stockpile [of] wealth; they crave even more sensual pleasures"
7976,abhippakirati,abhippakiranti,DN16.27,,"sabbaphāliphullā kho, ānanda, yamakasālā akālapupphehi. te tathāgatassa sarīraṃ okiranti ajjhokiranti <b>abhippakiranti</b> tathāgatassa pūjāya.","Ananda, this pair of Sal tress is in full blossom with out of season flowers. They rain down, scatter down, completely cover the body of the Tathagata, in worship of the Tathagata."
8189,abhisantāpeti,abhisantāpeyya,MN20,yes,"seyyathā'pi, bhikkhave, balavā puriso dubbalataraṃ purisaṃ sīse vā gale vā khandhe vā gahetvā abhiniggaṇheyya abhinippīḷeyya <b>abhisantāpeyya</b>","Just as a powerful man, having seized a weaker man on the head or neck or shoulder, might firmly grab hold of [him] [and] completely crush [him] down, [and] torture [him]...."
8235,abhisambuddha 1,,,,,
8693,amhā 1.1,amhā,AN6.46,,"idh'āvuso, dhammayogā bhikkhū jhāyī bhikkhū apasādenti, ime pana jhāyino'<b>amhā</b>, jhāyino'<b>amhā</b>'ti jhāyanti pajjhāyanti nijjhāyanti avajjhāyanti.","Here friends, the monks devoted to the teaching belittle the meditator monks (saying), “These (monks say) ‘We are meditators, we are meditators!” but they meditate, over-meditate, under-meditate, mis-meditate.”"
8987,ariyañcaṭṭhaṅgikaṃ,ariyañ'c'aṭṭh'aṅgikaṃ,DHP191,,"(passati) dukkhaṃ dukkhasamuppādaṃ, dukkhassa ca atikkamaṃ, <b>ariyañ'c'aṭṭh'aṅgikaṃ</b> maggaṃ, dukkh'ūpasamagāminaṃ.","[one sees the four noble truths with right understanding:] suffering, the origin of suffering, the overcoming of suffering, and the noble eightfold path leading to release from suffering."
9331,asaṅkhāditvā,asaṅkhāditvā,SN20.10,yes,"atha kho so, bhikkhave, mudumūsi gocarāya pakkāmi. tam'enaṃ biḷāro gahetvā sahasā <b>asaṅkhāditvā</b> ajjhohari. tassa so mudumūsi antam'pi khādi, antaguṇam'pi khādi.","Then, monks, that soft mouse set out for food. A cat grabbed it, and quickly swallowed it without chewing. That soft mouse ate the cat's intestines and it's mesentery."
9661,asaṃvuta 2,,,,,
10042,assāda,assādañ'ca,SN22.26,yes,"yāvakīvañ'c'āhaṃ, bhikkhave, imesaṃ pañcannaṃ upādānakkhandhānaṃ evaṃ <b>assādañ'ca</b> assādato ādīnavañ'ca ādīnavato nissaraṇañ'ca nissaraṇato yathābhūtaṃ n'ābbhaññāsiṃ, neva tāv'āhaṃ, bhikkhave ... anuttaraṃ sammāsambodhiṃ abhisambuddho'ti paccaññāsiṃ","Monks, as long as I did not know the satisfaction of these five aggregates which are grasped to as satisfaction, the danger as the danger, and the escape as the escape,... I did not claim full realisation of enlightenment, “(I have) realised enlightenment”."
10223,avajjhāyati,avajjhāyanti,AN6.46,,"idh'āvuso, dhammayogā bhikkhū jhāyī bhikkhū apasādenti, ime pana jhāyino'mhā, jhāyino'mhā'ti jhāyanti pajjhāyanti nijjhāyanti <b>avajjhāyanti</b>.","Here friends, the monks devoted to the teaching belittle the meditator monks (saying), “These (monks say) ‘We are meditators, we are meditators!” but they meditate, over-meditate, under-meditate, mis-meditate.”"
10269,avatthāraka,tiṇavatthārakena,VIN5.4.7,,"yadi saṅghassa pattakallaṃ, saṅgho imaṃ adhikaraṇaṃ <b>tiṇavatthārakena</b> vūpasameyya, ṭhapetvā thullavajjaṃ, ṭhapetvā gihippaṭisaṃyuttan'ti.","If it is a suitable time for the community, the community may settle this dispute by covering it with grass, apart from serious offences and those connected with lay people."
11627,ādīnava 1,ādīnavañ'ca,SN22.26,yes,"yāvakīvañ'c'āhaṃ, bhikkhave, imesaṃ pañcannaṃ upādānakkhandhānaṃ evaṃ assādañ'ca assādato <b>ādīnavañ</b>'ca <b>ādīnavato</b> nissaraṇañ'ca nissaraṇato yathābhūtaṃ n'ābbhaññāsiṃ, neva tāv'āhaṃ, bhikkhave ... anuttaraṃ sammāsambodhiṃ abhisambuddho'ti paccaññāsiṃ","Monks, as long as I did not know the satisfaction of these five aggregates which are grasped to as satisfaction, the danger as the danger, and the escape as the escape,... I did not claim full realisation of enlightenment, “(I have) realised enlightenment”."
13108,āvibhāva,āvibhāvaṃ,AN5.23,,"so sace ākaṅkhati, anekavihitaṃ iddhividhaṃ paccanubhaveyyaṃ, eko'pi hutvā bahudhā assaṃ, bahudhā'pi hutvā eko assaṃ, <b>āvibhāvaṃ</b> tirobhāvaṃ","If he wishes, “I could manifest various kinds of psychic power. Having been one I could become many, having been many I could become one. (I could) appear and disappear.”"
13646,iddhi 1,iddhividhaṃ,AN5.23,,"so sace ākaṅkhati, anekavihitaṃ <b>iddhividhaṃ</b> paccanubhaveyyaṃ, eko'pi hutvā bahudhā assaṃ, bahudhā'pi hutvā eko assaṃ, āvibhāvaṃ tirobhāvaṃ","If he wishes, “I could manifest various kinds of psychic power. Having been one I could become many, having been many I could become one. (I could) appear and disappear.”"
13679,iddhividhā,iddhividhaṃ,AN5.23,,"so sace ākaṅkhati, anekavihitaṃ <b>iddhividhaṃ</b> paccanubhaveyyaṃ, eko'pi hutvā bahudhā assaṃ, bahudhā'pi hutvā eko assaṃ, āvibhāvaṃ tirobhāvaṃ","If he wishes, “I could manifest various kinds of psychic power. Having been one I could become many, having been many I could become one. (I could) appear and disappear.”"
13707,idhāvuso,idh'āvuso,AN6.46,,"<b>idh'āvuso</b>, dhammayogā bhikkhū jhāyī bhikkhū apasādenti, ime pana jhāyino'mhā, jhāyino'mhā'ti jhāyanti pajjhāyanti nijjhāyanti avajjhāyanti.","Here friends, the monks devoted to the teaching belittle the meditator monks (saying), “These (monks say) ‘We are meditators, we are meditators!” but they meditate, over-meditate, under-meditate, mis-meditate.”"
13969,īsī,,,,,
14271,ucca 1,,,,,
16088,upasaṅkamana,upasaṅkamanampāhaṃ,SN46.3,yes,"savanampāhaṃ, bhikkhave, tesaṃ bhikkhūnaṃ bahukāraṃ vadāmi; <b>upasaṅkamanampāhaṃ</b> … payirupāsanampāhaṃ … anussatimpāhaṃ … anupabbajjampāhaṃ","Just hearing of those monks, just approaching [them], just attending closely to [them], just recollecting [them], just following [them] into the monastic life, is very helpful I say."
16318,upādānakkhandha,upādānakkhandhānaṃ,SN22.26,yes,"yāvakīvañ'c'āhaṃ, bhikkhave, imesaṃ pañcannaṃ <b>upādānakkhandhānaṃ</b> evaṃ assādañ'ca assādato ādīnavañ'ca ādīnavato nissaraṇañ'ca nissaraṇato yathābhūtaṃ n'ābbhaññāsiṃ, neva tāv'āhaṃ, bhikkhave ... anuttaraṃ sammāsambodhiṃ abhisambuddho'ti paccaññāsiṃ","Monks, as long as I did not know the satisfaction of these five aggregates which are grasped to as satisfaction, the danger as the danger, and the escape as the escape,... I did not claim full realisation of enlightenment, “(I have) realised enlightenment”."
18112,evamevaṃ,evaṃ,VIN PAT PC 68,,"mā, āyasmā, <b>evaṃ</b> avaca. mā bhagavantaṃ abbhācikkhi, na hi sādhu bhagavato abbhakkhānaṃ, na hi bhagavā evaṃ vadeyya.","Venerable, do not say so. Do not misrepresent the Blessed One. Misrepresenting the Blessed One [is] not good. The Blessed One would not speak in this way."
18555,ottappati 1,ottappati,AN7.67,yes,"seyyathā'pi rañño paccantime nagare anupariyāyapatho hoti ucco c'eva vitthato ca, evam'evaṃ kho, ariyasāvako ottappī hoti, <b>ottappati</b> kāyaduccaritena vacīduccaritena manoduccaritena","Just as the encircling path around the frontier fortress of the king is high and even broad [for protecting its inhabitants]; in the same way, indeed, a noble disciple is afraid of doing wrong and feels conscience about bodily misconduct, verbal misconduct, and mental misconduct."
19254,kacca,,,,,
19763,kattukāma,kattukāmo,MN61,,"sace tvaṃ, rāhula, paccavekkhamāno evaṃ jāneyyāsi, yaṃ kho ahaṃ idaṃ kāyena kammaṃ <b>kattukāmo</b> idaṃ me kāyakammaṃ attabyābādhāya'pi saṃvatteyya","If you know this while reflecting, “Whichever action that I wish to do by body, that physical action could lead to harm to myself” ..."
19770,kattuṃ,,,,,
20559,karoti 2,,,,,
21168,kāyaduccarita,kāyaduccaritena,AN7.67,yes,"seyyathā'pi rañño paccantime nagare anupariyāyapatho hoti ucco c'eva vitthato ca, evam'evaṃ kho, ariyasāvako ottappī hoti, ottappati <b>kāyaduccaritena</b> vacīduccaritena manoduccaritena","Just as the encircling path around the frontier fortress of the king is high and even broad [for protecting its inhabitants]; in the same way, indeed, a noble disciple is afraid of doing wrong and feels conscience about bodily misconduct, verbal misconduct, and mental misconduct."
23438,khandha 2,khandhe,MN20,yes,"seyyathā'pi, bhikkhave, balavā puriso dubbalataraṃ purisaṃ sīse vā gale vā <b>khandhe</b> vā gahetvā abhiniggaṇheyya abhinippīḷeyya abhisantāpeyya","Just as a powerful man, having seized a weaker man on the head or neck or shoulder, might firmly grab hold of [him] [and] completely crush [him] down, [and] torture [him]...."
23629,khādi,khādi,SN20.10,yes,"atha kho so, bhikkhave, mudumūsi gocarāya pakkāmi. tam'enaṃ biḷāro gahetvā sahasā asaṅkhāditvā ajjhohari. tassa so mudumūsi antam'pi <b>khādi</b>, antaguṇam'pi khādi.","Then, monks, that soft mouse set out for food. A cat grabbed it, and quickly swallowed it without chewing. That soft mouse ate the cat's intestines and it's mesentery."
24504,garu 1,garuṃ,SN22.22,yes,"nikkhipitvā <b>garuṃ</b> bhāraṃ, aññaṃ bhāraṃ anādiya. samūlaṃ taṇham'abbuyha, nicchāto parinibbuto”ti.","“Having placed down the onerous burden [and] not taking up another burden, pulling out craving with the root, he is desireless (without being hungry), entirely liberated.”"
24557,gala 2.1,gale,MN20,yes,"seyyathā'pi, bhikkhave, balavā puriso dubbalataraṃ purisaṃ sīse vā <b>gale</b> vā khandhe vā gahetvā abhiniggaṇheyya abhinippīḷeyya abhisantāpeyya","Just as a powerful man, having seized a weaker man on the head or neck or shoulder, might firmly grab hold of [him] [and] completely crush [him] down, [and] torture [him]...."
24818,gāmī 1,,,,,
25014,gihippaṭisaṃyutta,gihippaṭisaṃyuttan,VIN5.4.7,,"yadi saṅghassa pattakallaṃ, saṅgho imaṃ adhikaraṇaṃ tiṇavatthārakena vūpasameyya, ṭhapetvā thullavajjaṃ, ṭhapetvā <b>gihippaṭisaṃyuttan</b>'ti.","If it is a suitable time for the community, the community may settle this dispute by covering it with grass, apart from serious offences and those connected with lay people."
25037,gihī,gihippaṭisaṃyuttan,VIN5.4.7,,"yadi saṅghassa pattakallaṃ, saṅgho imaṃ adhikaraṇaṃ tiṇavatthārakena vūpasameyya, ṭhapetvā thullavajjaṃ, ṭhapetvā <b>gihippaṭisaṃyuttan</b>'ti.","If it is a suitable time for the community, the community may settle this dispute by covering it with grass, apart from serious offences and those connected with lay people."
25065,guṇa 1.5,antaguṇam,SN20.10,yes,"atha kho so, bhikkhave, mudumūsi gocarāya pakkāmi. tam'enaṃ biḷāro gahetvā sahasā asaṅkhāditvā ajjhohari. tassa so mudumūsi antam'pi khādi, <b>antaguṇam</b>'pi khādi.","Then, monks, that soft mouse set out for food. A cat grabbed it, and quickly swallowed it without chewing. That soft mouse ate the cat's intestines and it's mesentery."
25137,guhā,guhāsu,TH257,,"araññe rukkhamūlesu, kandarāsu <b>guhāsu</b> ca. vivekam'anubrūhantā, vihaṃsu tap'parāyanā","They lived in the forest, at the bases of trees, in grottoes and in caves, fostering seclusion, with that as [their] final goal."
25239,gocara 1,gocarāya,SN20.10,yes,"atha kho so, bhikkhave, mudumūsi <b>gocarāya</b> pakkāmi. tam'enaṃ biḷāro gahetvā sahasā asaṅkhāditvā ajjhohari. tassa so mudumūsi antam'pi khādi, antaguṇam'pi khādi.","Then, monks, that soft mouse set out for food. A cat grabbed it, and quickly swallowed it without chewing. That soft mouse ate the cat's intestines and it's mesentery."
25530,ghara 1,,,,,
25730,cakkhundriya 1,cakkhundriyaṃ,MN107,yes,"cakkhunā rūpaṃ disvā mā nimittaggāhino ahuvattha, mā anubyañjanaggāhino. yatvādhikaraṇamenaṃ <b>cakkhundriyaṃ</b> asaṃvutaṃ viharantaṃ abhijjhādomanassā pāpakā akusalā dhammā anvāssaveyyuṃ.","Having seen a form with the eye, don't grasp the image or the other features. On account of which greed and grief, evil, unwholesome states, would flow upon him dwelling with an unrestrained faculty of sight."
26375,cāgasampadā,cāgasampadā,AN4.61,,"idha, gahapati, ariyasāvako vigatamalamaccherena cetasā agāraṃ ajjhāvasati muttacāgo payatapāṇi vossaggarato yācayogo dānasaṃvibhāgarato. ayaṃ vuccati, gahapati, <b>cāgasampadā</b>.","Here, householder, the master of the house [who is] a noble disciple lives the household life with a mind free from the stain of stinginess, giving freely, open-handed, delighting in generosity, ready to give to beggars, and who delights in sharing gifts. This, householder, is called the attainment of generosity."
27671,chinna 5,chinnasoto,SNP53,,"yodha kāme accatari, saṅgaṃ loke duraccayaṃ, na so socati nājjheti, <b>chinnasoto</b> abandhano.","Whoever here has escaped sensual pleasures, an attachment to the world hard to overcome, he does not sorrow, he is not anxious, (he has) cut the stream, (he is) free."
27697,chinnasota,chinnasoto,SNP53,,"yodha kāme accatari, saṅgaṃ loke duraccayaṃ, na so socati nājjheti, <b>chinnasoto</b> abandhano.","Whoever here has escaped sensual pleasures, an attachment to the world hard to overcome, he does not sorrow, he is not anxious, (he has) cut the stream, (he is) free."
28829,jhāyī 1,jhāyino,AN6.46,,"idh'āvuso, dhammayogā bhikkhū <b>jhāyī</b> bhikkhū apasādenti, ime pana <b>jhāyino</b>'mhā, jhāyino'mhā'ti jhāyanti pajjhāyanti nijjhāyanti avajjhāyanti.","Here friends, the monks devoted to the teaching belittle the meditator monks (saying), “These (monks say) ‘We are meditators, we are meditators!” but they meditate, over-meditate, under-meditate, mis-meditate.”"
28830,jhāyī 2,jhāyino,AN6.46,,"idh'āvuso, dhammayogā bhikkhū jhāyī bhikkhū apasādenti, ime pana <b>jhāyino</b>'mhā, jhāyino'mhā'ti jhāyanti pajjhāyanti nijjhāyanti avajjhāyanti.","Here friends, the monks devoted to the teaching belittle the meditator monks (saying), “These (monks say) ‘We are meditators, we are meditators!” but they meditate, over-meditate, under-meditate, mis-meditate.”"
29018,ṭhapetvā 2,ṭhapetvā,VIN5.4.7,,"yadi saṅghassa pattakallaṃ, saṅgho imaṃ adhikaraṇaṃ tiṇavatthārakena vūpasameyya, <b>ṭhapetvā</b> thullavajjaṃ, <b>ṭhapetvā</b> gihippaṭisaṃyuttan'ti.","If it is a suitable time for the community, the community may settle this dispute by covering it with grass, apart from serious offences and those connected with lay people."
29343,taṇhamabbuyha,taṇham'abbuyha,SN22.22,yes,"nikkhipitvā garuṃ bhāraṃ, aññaṃ bhāraṃ anādiya. samūlaṃ <b>taṇham'abbuyha</b>, nicchāto parinibbuto”ti.","“Having placed down the onerous burden [and] not taking up another burden, pulling out craving with the root, he is desireless (without being hungry), entirely liberated.”"
29973,tapparāyaṇa,tap'parāyanā,TH257,,"araññe rukkhamūlesu, kandarāsu guhāsu ca. vivekam'anubrūhantā, vihaṃsu <b>tap'parāyanā</b>","They lived in the forest, at the bases of trees, in grottoes and in caves, fostering seclusion, with that as [their] final goal."
30404,tāvāhaṃ,,,,,
30549,tiṇavatthāraka,tiṇavatthārakena,VIN5.4.7,,"yadi saṅghassa pattakallaṃ, saṅgho imaṃ adhikaraṇaṃ <b>tiṇavatthārakena</b> vūpasameyya, ṭhapetvā thullavajjaṃ, ṭhapetvā gihippaṭisaṃyuttan'ti.","If it is a suitable time for the community, the community may settle this dispute by covering it with grass, apart from serious offences and those connected with lay people."
30778,tiro,tirobhāvaṃ,AN5.23,,"so sace ākaṅkhati, anekavihitaṃ iddhividhaṃ paccanubhaveyyaṃ, eko'pi hutvā bahudhā assaṃ, bahudhā'pi hutvā eko assaṃ, āvibhāvaṃ <b>tirobhāvaṃ</b>","If he wishes, “I could manifest various kinds of psychic power. Having been one I could become many, having been many I could become one. (I could) appear and disappear.”"
30800,tirobhāva,tirobhāvaṃ,AN5.23,,"so sace ākaṅkhati, anekavihitaṃ iddhividhaṃ paccanubhaveyyaṃ, eko'pi hutvā bahudhā assaṃ, bahudhā'pi hutvā eko assaṃ, āvibhāvaṃ <b>tirobhāvaṃ</b>","If he wishes, “I could manifest various kinds of psychic power. Having been one I could become many, having been many I could become one. (I could) appear and disappear.”"
31546,thullavajja,thullavajjaṃ,VIN5.4.7,,"yadi saṅghassa pattakallaṃ, saṅgho imaṃ adhikaraṇaṃ tiṇavatthārakena vūpasameyya, ṭhapetvā <b>thullavajjaṃ</b>, ṭhapetvā gihippaṭisaṃyuttan'ti.","If it is a suitable time for the community, the community may settle this dispute by covering it with grass, apart from serious offences and those connected with lay people."
