id,pali,selected_pali_word,class_source,extra,class_example,english_translation
7823,abhinipajjati 1,abhinipajjeyya,VIN PAT PC 18,yes,"yo pana bhikkhu saṅghike vihāre uparivehāsakuṭiyā āhaccapādakaṃ mañcaṃ vā pīṭhaṃ vā abhinisīdeyya vā <b>abhinipajjeyya</b> vā, pācittiyaṃ.","If any monk should sit down hard on a bench or lie down on a bed with detachable legs in an upper-floor room in a dwelling belonging to the community, [this is] an offence requiring confession."
7893,abhinisīdati 1,abhinisīdeyya,VIN PAT PC 18,yes,"yo pana bhikkhu saṅghike vihāre uparivehāsakuṭiyā āhaccapādakaṃ mañcaṃ vā pīṭhaṃ vā <b>abhinisīdeyya</b> vā abhinipajjeyya vā, pācittiyaṃ.","If any monk should sit down hard on a bench or lie down on a bed with detachable legs in an upper-floor room in a dwelling belonging to the community, [this is] an offence requiring confession."
8425,abhojaneyya,abhojaneyyaṃ,SNP4,yes,"gāth'ābhigītaṃ me <b>abhojaneyyaṃ</b>, sampassataṃ brāhmaṇa n'esa dhammo, gāth'ābhigītaṃ panudanti buddhā, dhamme satī brāhmaṇa vutti'r'esā.","[Food] chanted over with verses is not fit for me to eat; this is not the principle of those who are seeing, Brahmin. The Awakened Ones reject [things] chanted over with verses; [that] being [their] principle, Brahmin, this is [their] way of life."
9140,alajjitāya,alajjitāye,DHP316,,"<b>alajjitāye</b> lajjanti, lajjitāye na lajjare, micchādiṭṭhisamādānā, sattā gacchanti duggatiṃ.","They [who] are ashamed of [what] they should not be ashamed, [and] do not embarrass themselves about what they should – undertaking wrong views – living beings go to a bad destination."
9443,asantiyā,asantiyā,VIN PAT NID,,"yassa siyā āpatti, so āvikareyya, <b>asantiyā</b> āpattiyā tuṇhī bhavitabbaṃ, tuṇhībhāvena kho pan'āyasmante parisuddhā'ti vedissāmi.","For whoever there may be an offence, he should disclose [it]. When there is not an offence (lit: when an offence is not existing), it is to be silent. By being silent, then, indeed, I shall know “the Venerables [are] pure.”"
9549,asampakampiya,asampakampiyo,SNP13,,"yath'indakhīlo pathaviṃ sito siyā, catubbhi vātehi <b>asampakampiyo</b>.","Like Inda's column [that] would be planted [firmly] in the earth, unshakeable by the four winds, similar to that, I say [is] a virtuous man who perfectly understands the noble truths."
9565,asamphuṭṭha,asamphuṭṭhā,SN35.95,yes,"ye te kāyaviññeyyā phoṭṭhabbā <b>asamphuṭṭhā</b> asamphuṭṭhapubbā, na ca phusasi, na ca te hoti phuseyyan'ti?","[Do you have any lust, desire, or affection] for those tangible objects  known by the body, that [you have] not felt, never felt before, that you do not feel and could be felt by you?"
9566,asamphuṭṭhapubba,asamphuṭṭhapubbā,SN35.95,yes,"ye te kāyaviññeyyā phoṭṭhabbā asamphuṭṭhā <b>asamphuṭṭhapubbā</b>, na ca phusasi, na ca te hoti phuseyyan'ti?","[Do you have any lust, desire, or affection] for those tangible objects  known by the body, that [you have] not felt, never felt before, that you do not feel and could be felt by you?"
10153,avakkāra,avakkārapātiṃ,MN31,,"idha, bhante, amhākaṃ yo paṭhamaṃ gāmato piṇḍāya paṭikkamati so āsanāni paññapeti, pānīyaṃ paribhojanīyaṃ upaṭṭhāpeti, <b>avakkārapātiṃ</b> upaṭṭhāpeti","In this regard, Venerable Sir, whichever of us returns first from the village for the purpose of collecting alms food prepares the seats, sets out the drinking water, and water for rinsing, [and] sets out the bowl for leftovers."
10154,avakkārapāti,avakkārapātiṃ,MN31,,"idha, bhante, amhākaṃ yo paṭhamaṃ gāmato piṇḍāya paṭikkamati so āsanāni paññapeti, pānīyaṃ paribhojanīyaṃ upaṭṭhāpeti, <b>avakkārapātiṃ</b> upaṭṭhāpeti","In this regard, Venerable Sir, whichever of us returns first from the village for the purpose of collecting alms food prepares the seats, sets out the drinking water, and water for rinsing, [and] sets out the bowl for leftovers."
10392,avasitta,muddh'āvasittassa,MN35,,"taṃ kiṃ maññasi, aggivessana, vatteyya rañño khattiyassa <b>muddh'āvasittassa</b> sakasmiṃ vijite vaso, ghātetāyaṃ vā ghātetuṃ, jāpetāyaṃ vā jāpetuṃ, pabbājetāyaṃ vā pabbājetuṃ?","What do you think, Aggivessana, would a noble, head-anointed king have a power in his own realm, to execute one worthy to be executed, or fine one worthy to be fined, or banish one worthy to be banished?"
10832,aha 1.1,ahaṃ,DN9.7,,"oḷārikassa'pi kho <b>ahaṃ</b>, poṭṭhapāda, attapaṭilābhassa pahānāya dhammaṃ desemi, yathāpaṭipannānaṃ vo saṃkilesikā dhammā pahīyissanti, vodāniyā dhammā abhivaḍḍhissanti","But I teach, Poṭṭhapāda, the doctrine for the giving up of the acquisition of the gross self, for those who practice accordingly, surely the defiling mental states will be abandoned and mental states to be purified will increase more and more."
12300,āyusaṅkhāra 1,āyusaṅkhārā,MN43,yes,"te ca h'āvuso, <b>āyusaṅkhārā</b> abhaviṃsu te vedaniyā dhammā, na'y'idaṃ saññāvedayitanirodhaṃ samāpannassa bhikkhuno vuṭṭhānaṃ paññāyetha.","And if, friend, life forces were things that could be felt, [then] for a monk [who had] entered into the cessation of perception and feeling, emerging (from it) would not be evident."
13171,āhacca 2.1,āhaccapādakaṃ,VIN PAT PC 18,yes,"yo pana bhikkhu saṅghike vihāre uparivehāsakuṭiyā <b>āhaccapādakaṃ</b> mañcaṃ vā pīṭhaṃ vā abhinisīdeyya vā abhinipajjeyya vā, pācittiyaṃ.","If any monk should sit down hard on a bench or lie down on a bed with detachable legs in an upper-floor room in a dwelling belonging to the community, [this is] an offence requiring confession."
13172,āhaccapādaka,āhaccapādakaṃ,VIN PAT PC 18,yes,"yo pana bhikkhu saṅghike vihāre uparivehāsakuṭiyā <b>āhaccapādakaṃ</b> mañcaṃ vā pīṭhaṃ vā abhinisīdeyya vā abhinipajjeyya vā, pācittiyaṃ.","If any monk should sit down hard on a bench or lie down on a bed with detachable legs in an upper-floor room in a dwelling belonging to the community, [this is] an offence requiring confession."
13724,indakhīla 1,indakhīlo,SNP13,,"yath'<b>indakhīlo</b> pathaviṃ sito siyā, catubbhi vātehi asampakampiyo. tath'ūpamaṃ sappurisaṃ vadāmi, yo ariyasaccāni avecca passati.","Like Inda's column [that] would be planted [firmly] in the earth, unshakeable by the four winds, similar to that, I say [is] a virtuous man who perfectly understands the noble truths."
15559,upaṭṭhāpeti 1,upaṭṭhāpeti,MN31,,"idha, bhante, amhākaṃ yo paṭhamaṃ gāmato piṇḍāya paṭikkamati so āsanāni paññapeti, pānīyaṃ paribhojanīyaṃ <b>upaṭṭhāpeti</b>, avakkārapātiṃ upaṭṭhāpeti","In this regard, Venerable Sir, whichever of us returns first from the village for the purpose of collecting alms food prepares the seats, sets out the drinking water, and water for rinsing, [and] sets out the bowl for leftovers."
16011,uparivehāsa,uparivehāsakuṭiyā,VIN PAT PC 18,yes,"yo pana bhikkhu saṅghike vihāre <b>uparivehāsakuṭiyā</b> āhaccapādakaṃ mañcaṃ vā pīṭhaṃ vā abhinisīdeyya vā abhinipajjeyya vā, pācittiyaṃ.","If any monk should sit down hard on a bench or lie down on a bed with detachable legs in an upper-floor room in a dwelling belonging to the community, [this is] an offence requiring confession."
16012,uparivehāsakuṭi,uparivehāsakuṭiyā,VIN PAT PC 18,yes,"yo pana bhikkhu saṅghike vihāre <b>uparivehāsakuṭiyā</b> āhaccapādakaṃ mañcaṃ vā pīṭhaṃ vā abhinisīdeyya vā abhinipajjeyya vā, pācittiyaṃ.","If any monk should sit down hard on a bench or lie down on a bed with detachable legs in an upper-floor room in a dwelling belonging to the community, [this is] an offence requiring confession."
16785,ubbhata 2,ubbhatasmiṃ,VIN PAT NP 1,,"niṭṭhitacīvarasmiṃ bhikkhunā <b>ubbhatasmiṃ</b> kathine das'āhaparamaṃ atirekacīvaraṃ dhāretabbaṃ, taṃ atikkāmayato nissaggiyaṃ pācittiyaṃ.","When the robe(-cloth) is finished by a monk, [and] when the Kathina [privileges] have been withdrawn, [then] excess robe-cloth is to be kept for ten days at the most. For [one] exceeding [the ten days], this is an offence requiring confession and forfeiture."
17281,ūna 1,ūno,VIN PAT SA,,"ekena'pi ce <b>ūno</b> vīsatigaṇo bhikkhusaṅgho taṃ bhikkhuṃ abbheyya, so ca bhikkhu anabbhito, te ca bhikkhū gārayhā","If a community of monks, [which is] a quorum of twenty, [is] deficient even by one [monk], and should reinstate that monk, [then] that monk is not reinstated and those monks are blameworthy."
17812,ekenapi,ekena'pi,VIN PAT SA,,"ekena'pi ce ūno vīsatigaṇo bhikkhusaṅgho taṃ bhikkhuṃ abbheyya, so ca bhikkhu anabbhito, te ca bhikkhū gārayhā","If a community of monks, [which is] a quorum of twenty, [is] deficient even by one [monk], and should reinstate that monk, [then] that monk is not reinstated and those monks are blameworthy."
21252,kāyaviññeyya,kāyaviññeyyā,SN35.95,yes,"ye te <b>kāyaviññeyyā</b> phoṭṭhabbā asamphuṭṭhā asamphuṭṭhapubbā, na ca phusasi, na ca te hoti phuseyyan'ti?","[Do you have any lust, desire, or affection] for those tangible objects  known by the body, that [you have] not felt, never felt before, that you do not feel and could be felt by you?"
21380,kāretabba 2,kāretabbo,VIN PAT AN 1,,nisajjaṃ bhikkhu paṭijānamāno tiṇṇaṃ dhammānaṃ aññatarena <b>kāretabbo</b> pārājikena vā saṅghādisesena vā pācittiyena vā,The monk admitting the sitting down should be made to do by one of three rules: [what is] according to [a case] involving disqualification or [what is] according to [a case] involving the community from start to finish or [what is] according to a case involving confession.
21616,kicca 1,kiccam,MN131,,"ajj'eva <b>kiccam</b>'ātappaṃ, ko jaññā maraṇaṃ suve",Effort should be made this very day; who could know [if] death [is] tomorrow?
21624,kiccamātappaṃ,kiccam'ātappaṃ,MN131,,"ajj'eva <b>kiccam'ātappaṃ</b>, ko jaññā maraṇaṃ suve",Effort should be made this very day; who could know [if] death [is] tomorrow?
24066,gaṇa 1,vīsatigaṇo,VIN PAT SA,,"ekena'pi ce ūno <b>vīsatigaṇo</b> bhikkhusaṅgho taṃ bhikkhuṃ abbheyya, so ca bhikkhu anabbhito, te ca bhikkhū gārayhā","If a community of monks, [which is] a quorum of twenty, [is] deficient even by one [monk], and should reinstate that monk, [then] that monk is not reinstated and those monks are blameworthy."
24733,gāthābhigīta,gāth'ābhigītaṃ,SNP4,yes,"gāth'ābhigītaṃ me abhojaneyyaṃ, sampassataṃ brāhmaṇa n'esa dhammo, <b>gāth'ābhigītaṃ</b> panudanti buddhā, dhamme satī brāhmaṇa vutti'r'esā.","[Food] chanted over with verses is not fit for me to eat; this is not the principle of those who are seeing, Brahmin. The Awakened Ones reject [things] chanted over with verses; [that] being [their] principle, Brahmin, this is [their] way of life."
24775,gāmato,gāmato,MN31,,"idha, bhante, amhākaṃ yo paṭhamaṃ <b>gāmato</b> piṇḍāya paṭikkamati so āsanāni paññapeti, pānīyaṃ paribhojanīyaṃ upaṭṭhāpeti, avakkārapātiṃ upaṭṭhāpeti","In this regard, Venerable Sir, whichever of us returns first from the village for the purpose of collecting alms food prepares the seats, sets out the drinking water, and water for rinsing, [and] sets out the bowl for leftovers."
24834,gārayha,gārayhā,VIN PAT SA,,"ekena'pi ce ūno vīsatigaṇo bhikkhusaṅgho taṃ bhikkhuṃ abbheyya, so ca bhikkhu anabbhito, te ca bhikkhū <b>gārayhā</b>","If a community of monks, [which is] a quorum of twenty, [is] deficient even by one [monk], and should reinstate that monk, [then] that monk is not reinstated and those monks are blameworthy."
25586,ghātetāya,ghātetāyaṃ,MN35,,"taṃ kiṃ maññasi, aggivessana, vatteyya rañño khattiyassa muddh'āvasittassa sakasmiṃ vijite vaso, <b>ghātetāyaṃ</b> vā ghātetuṃ, jāpetāyaṃ vā jāpetuṃ, pabbājetāyaṃ vā pabbājetuṃ?","What do you think, Aggivessana, would a noble, head-anointed king have a power in his own realm, to execute one worthy to be executed, or fine one worthy to be fined, or banish one worthy to be banished?"
25589,ghātetuṃ,ghātetuṃ,MN35,,"taṃ kiṃ maññasi, aggivessana, vatteyya rañño khattiyassa muddh'āvasittassa sakasmiṃ vijite vaso, ghātetāyaṃ vā <b>ghātetuṃ</b>, jāpetāyaṃ vā jāpetuṃ, pabbājetāyaṃ vā pabbājetuṃ?","What do you think, Aggivessana, would a noble, head-anointed king have a power in his own realm, to execute one worthy to be executed, or fine one worthy to be fined, or banish one worthy to be banished?"
26001,catubbhi,catubbhi,SNP13,,"yath'indakhīlo pathaviṃ sito siyā, <b>catubbhi</b> vātehi asampakampiyo. tath'ūpamaṃ sappurisaṃ vadāmi, yo ariyasaccāni avecca passati.","Like Inda's column [that] would be planted [firmly] in the earth, unshakeable by the four winds, similar to that, I say [is] a virtuous man who perfectly understands the noble truths."
27859,jana 2,,,,,
28346,jāpetāya,jāpetāyaṃ,MN35,,"taṃ kiṃ maññasi, aggivessana, vatteyya rañño khattiyassa muddh'āvasittassa sakasmiṃ vijite vaso, ghātetāyaṃ vā ghātetuṃ, <b>jāpetāyaṃ</b> vā jāpetuṃ, pabbājetāyaṃ vā pabbājetuṃ?","What do you think, Aggivessana, would a noble, head-anointed king have a power in his own realm, to execute one worthy to be executed, or fine one worthy to be fined, or banish one worthy to be banished?"
28348,jāpetuṃ,jāpetuṃ,MN35,,"taṃ kiṃ maññasi, aggivessana, vatteyya rañño khattiyassa muddh'āvasittassa sakasmiṃ vijite vaso, ghātetāyaṃ vā ghātetuṃ, <b>jāpetāyaṃ</b> vā <b>jāpetuṃ</b>, pabbājetāyaṃ vā pabbājetuṃ?","What do you think, Aggivessana, would a noble, head-anointed king have a power in his own realm, to execute one worthy to be executed, or fine one worthy to be fined, or banish one worthy to be banished?"
30991,tuṇhībhāva,tuṇhībhāvena,VIN PAT NID,,"yassa siyā āpatti, so āvikareyya, asantiyā āpattiyā tuṇhī bhavitabbaṃ, <b>tuṇhībhāvena</b> kho pan'āyasmante parisuddhā'ti vedissāmi.","For whoever there may be an offence, he should disclose [it]. When there is not an offence (lit: when an offence is not existing), it is to be silent. By being silent, then, indeed, I shall know “the Venerables [are] pure.”"
32088,dasāhaparamaṃ,das'āhaparamaṃ,VIN PAT NP 1,,"niṭṭhitacīvarasmiṃ bhikkhunā ubbhatasmiṃ kathine <b>das'āhaparamaṃ</b> atirekacīvaraṃ dhāretabbaṃ, taṃ atikkāmayato nissaggiyaṃ pācittiyaṃ.","When the robe(-cloth) is finished by a monk, [and] when the Kathina [privileges] have been withdrawn, [then] excess robe-cloth is to be kept for ten days at the most. For [one] exceeding [the ten days], this is an offence requiring confession and forfeiture."
32429,diṭṭha 1.2,diṭṭhena,SNP42,yes,"diṭṭhena ce suddhi narassa hoti, ñāṇena vā so pajahāti dukkhaṃ, aññena so sujjhati sopadhīko, diṭṭhī hi naṃ pāva tathā vadānaṃ.","If by the seen (i.e. what is seen) a man's purity comes or by knowing he abandons suffering, then he who has attachments is purified by something else; who has (such/wrong) view, indeed, told that, speaking in such a way."
32563,diṭṭhī 2,diṭṭhī,SNP42,yes,"diṭṭhena ce suddhi narassa hoti, ñāṇena vā so pajahāti dukkhaṃ, aññena so sujjhati sopadhīko, <b>diṭṭhī</b> hi naṃ pāva tathā vadānaṃ.","If by the seen (i.e. what is seen) a man's purity comes or by knowing he abandons suffering, then he who has attachments is purified by something else; who has (such/wrong) view, indeed, told that, speaking in such a way."
33035,duggati,duggatiṃ,DHP316,,"alajjitāye lajjanti, lajjitāye na lajjare, micchādiṭṭhisamādānā, sattā gacchanti <b>duggatiṃ</b>.","They [who] are ashamed of [what] they should not be ashamed, [and] do not embarrass themselves about what they should – undertaking wrong views – living beings go to a bad destination."
37116,niṭṭhita 1,niṭṭhitacīvarasmiṃ,VIN PAT NP 1,,"<b>niṭṭhitacīvarasmiṃ</b> bhikkhunā ubbhatasmiṃ kathine das'āhaparamaṃ atirekacīvaraṃ dhāretabbaṃ, taṃ atikkāmayato nissaggiyaṃ pācittiyaṃ.","When the robe(-cloth) is finished by a monk, [and] when the Kathina [privileges] have been withdrawn, [then] excess robe-cloth is to be kept for ten days at the most. For [one] exceeding [the ten days], this is an offence requiring confession and forfeiture."
37119,niṭṭhitacīvara 1,niṭṭhitacīvarasmiṃ,VIN PAT NP 1,,"<b>niṭṭhitacīvarasmiṃ</b> bhikkhunā ubbhatasmiṃ kathine das'āhaparamaṃ atirekacīvaraṃ dhāretabbaṃ, taṃ atikkāmayato nissaggiyaṃ pācittiyaṃ.","When the robe(-cloth) is finished by a monk, [and] when the Kathina [privileges] have been withdrawn, [then] excess robe-cloth is to be kept for ten days at the most. For [one] exceeding [the ten days], this is an offence requiring confession and forfeiture."
37121,niṭṭhitacīvarasmiṃ,niṭṭhitacīvarasmiṃ,VIN PAT NP 1,,"<b>niṭṭhitacīvarasmiṃ</b> bhikkhunā ubbhatasmiṃ kathine das'āhaparamaṃ atirekacīvaraṃ dhāretabbaṃ, taṃ atikkāmayato nissaggiyaṃ pācittiyaṃ.","When the robe(-cloth) is finished by a monk, [and] when the Kathina [privileges] have been withdrawn, [then] excess robe-cloth is to be kept for ten days at the most. For [one] exceeding [the ten days], this is an offence requiring confession and forfeiture."
38258,nissaggiya pācittiya,nissaggiyaṃ pācittiyaṃ,VIN PAT NP 1,,"niṭṭhitacīvarasmiṃ bhikkhunā ubbhatasmiṃ kathine das'āhaparamaṃ atirekacīvaraṃ dhāretabbaṃ, taṃ atikkāmayato <b>nissaggiyaṃ pācittiyaṃ</b>.","When the robe(-cloth) is finished by a monk, [and] when the Kathina [privileges] have been withdrawn, [then] excess robe-cloth is to be kept for ten days at the most. For [one] exceeding [the ten days], this is an offence requiring confession and forfeiture."
38802,nesa,n'esa,SNP4,yes,"gāth'ābhigītaṃ me abhojaneyyaṃ, sampassataṃ brāhmaṇa <b>n'esa</b> dhammo, gāth'ābhigītaṃ panudanti buddhā, dhamme satī brāhmaṇa vutti'r'esā.","[Food] chanted over with verses is not fit for me to eat; this is not the principle of those who are seeing, Brahmin. The Awakened Ones reject [things] chanted over with verses; [that] being [their] principle, Brahmin, this is [their] way of life."
39986,paññapeti 3,paññapeti,MN31,,"idha, bhante, amhākaṃ yo paṭhamaṃ gāmato piṇḍāya paṭikkamati so āsanāni <b>paññapeti</b>, pānīyaṃ paribhojanīyaṃ upaṭṭhāpeti, avakkārapātiṃ upaṭṭhāpeti","In this regard, Venerable Sir, whichever of us returns first from the village for the purpose of collecting alms food prepares the seats, sets out the drinking water, and water for rinsing, [and] sets out the bowl for leftovers."
40244,paṭikkamati 1,paṭikkamati,MN31,,"idha, bhante, amhākaṃ yo paṭhamaṃ gāmato piṇḍāya <b>paṭikkamati</b> so āsanāni paññapeti, pānīyaṃ paribhojanīyaṃ upaṭṭhāpeti, avakkārapātiṃ upaṭṭhāpeti","In this regard, Venerable Sir, whichever of us returns first from the village for the purpose of collecting alms food prepares the seats, sets out the drinking water, and water for rinsing, [and] sets out the bowl for leftovers."
40437,paṭijānamāna 1,paṭijānamāno,VIN PAT AN 1,,nisajjaṃ bhikkhu <b>paṭijānamāno</b> tiṇṇaṃ dhammānaṃ aññatarena kāretabbo pārājikena vā saṅghādisesena vā pācittiyena vā,The monk admitting the sitting down should be made to do by one of three rules: [what is] according to [a case] involving disqualification or [what is] according to [a case] involving the community from start to finish or [what is] according to a case involving confession.
40558,paṭipanna 1,paṭipannānaṃ,DN9.7,,"oḷārikassa'pi kho ahaṃ, poṭṭhapāda, attapaṭilābhassa pahānāya dhammaṃ desemi, yathā<b>paṭipannānaṃ</b> vo saṃkilesikā dhammā pahīyissanti, vodāniyā dhammā abhivaḍḍhissanti","But I teach, Poṭṭhapāda, the doctrine for the giving up of the acquisition of the gross self, for those who practice accordingly, surely the defiling mental states will be abandoned and mental states to be purified will increase more and more."
41468,paṭhamaṃ 1,paṭhamaṃ,MN31,,"idha, bhante, amhākaṃ yo <b>paṭhamaṃ</b> gāmato piṇḍāya paṭikkamati so āsanāni paññapeti, pānīyaṃ paribhojanīyaṃ upaṭṭhāpeti, avakkārapātiṃ upaṭṭhāpeti","In this regard, Venerable Sir, whichever of us returns first from the village for the purpose of collecting alms food prepares the seats, sets out the drinking water, and water for rinsing, [and] sets out the bowl for leftovers."
42322,panudati,panudanti,SNP4,yes,"gāth'ābhigītaṃ me abhojaneyyaṃ, sampassataṃ brāhmaṇa n'esa dhammo, gāth'ābhigītaṃ <b>panudanti</b> buddhā, dhamme satī brāhmaṇa vutti'r'esā.","[Food] chanted over with verses is not fit for me to eat; this is not the principle of those who are seeing, Brahmin. The Awakened Ones reject [things] chanted over with verses; [that] being [their] principle, Brahmin, this is [their] way of life."
42543,pabbājetāya,pabbājetāya,MN35,,"taṃ kiṃ maññasi, aggivessana, vatteyya rañño khattiyassa muddh'āvasittassa sakasmiṃ vijite vaso, ghātetāyaṃ vā ghātetuṃ, jāpetāyaṃ vā jāpetuṃ, <b>pabbājetāyaṃ</b> vā pabbājetuṃ?","What do you think, Aggivessana, would a noble, head-anointed king have a power in his own realm, to execute one worthy to be executed, or fine one worthy to be fined, or banish one worthy to be banished?"
42546,pabbājetuṃ,pabbājetuṃ,MN35,,"taṃ kiṃ maññasi, aggivessana, vatteyya rañño khattiyassa muddh'āvasittassa sakasmiṃ vijite vaso, ghātetāyaṃ vā ghātetuṃ, jāpetāyaṃ vā jāpetuṃ, <b>pabbājetāyaṃ</b> vā <b>pabbājetuṃ</b>?","What do you think, Aggivessana, would a noble, head-anointed king have a power in his own realm, to execute one worthy to be executed, or fine one worthy to be fined, or banish one worthy to be banished?"
43002,paramaṃ,paramaṃ,VIN PAT NP 1,,"niṭṭhitacīvarasmiṃ bhikkhunā ubbhatasmiṃ kathine das'āhaparamaṃ atirekacīvaraṃ dhāretabbaṃ, taṃ atikkāmayato nissaggiyaṃ pācittiyaṃ.","When the robe(-cloth) is finished by a monk, [and] when the Kathina [privileges] have been withdrawn, [then] excess robe-cloth is to be kept for ten days at the most. For [one] exceeding [the ten days], this is an offence requiring confession and forfeiture."
43853,paribhojanīya,paribhojanīyaṃ,MN31,,"idha, bhante, amhākaṃ yo paṭhamaṃ gāmato piṇḍāya paṭikkamati so āsanāni paññapeti, pānīyaṃ <b>paribhojanīyaṃ</b> upaṭṭhāpeti, avakkārapātiṃ upaṭṭhāpeti","In this regard, Venerable Sir, whichever of us returns first from the village for the purpose of collecting alms food prepares the seats, sets out the drinking water, and water for rinsing, [and] sets out the bowl for leftovers."
45253,pācittiya 2,pācittiyaṃ,VIN PAT NP 1,,"niṭṭhitacīvarasmiṃ bhikkhunā ubbhatasmiṃ kathine das'āhaparamaṃ atirekacīvaraṃ dhāretabbaṃ, taṃ atikkāmayato nissaggiyaṃ <b>pācittiyaṃ</b>.","When the robe(-cloth) is finished by a monk, [and] when the Kathina [privileges] have been withdrawn, [then] excess robe-cloth is to be kept for ten days at the most. For [one] exceeding [the ten days], this is an offence requiring confession and forfeiture."
