id,pali,selected_pali_word,sutta_number,sutta_name,class_example
11940,āpānīya,āpānīyakaṃso,sn12.66,sammasasuttaṃ,"seyyathā'pi, bhikkhave, <b>āpānīyakaṃso</b> vaṇṇasampanno gandhasampanno rasasampanno."
11941,āpānīyakaṃsa,āpānīyakaṃso,sn12.66,sammasasuttaṃ,"seyyathā'pi, bhikkhave, <b>āpānīyakaṃso</b> vaṇṇasampanno gandhasampanno rasasampanno."
12528,ārogya 1,,,,
13639,iddha,iddhañ,sn12.65,nagarasuttaṃ,tadassa nagaraṃ aparena samayena <b>iddhañ</b>'c'eva phītañ'ca bāhujaññaṃ ākiṇṇamanussaṃ vuddhivepullappattaṃ.
13716,idheva,,,,
13825,imehi 1,,,,
14370,ucchinnamūla,ucchinnamūlo,sn12.55,mahārukkhasuttaṃ,"evañ'hi so, bhikkhave, mahārukkho <b>ucchinnamūlo</b> assa tāl'āvatthukato anabhāvaṃkato āyatiṃ anuppādadhammo."
14407,ujuppaṭipanna,ujuppaṭipanno,sn12.41,pañcaverabhayasuttaṃ,"suppaṭipanno bhagavato sāvakasaṅgho, <b>ujuppaṭipanno</b> bhagavato sāvakasaṅgho, ñāyappaṭipanno bhagavato sāvakasaṅgho, sāmīcippaṭipanno bhagavato sāvakasaṅgho, yadidaṃ cattāri purisayugāni aṭṭha purisapuggalā, esa bhagavato sāvakasaṅgho āhuneyyo pāhuneyyo dakkhiṇeyyo añjalikaraṇīyo anuttaraṃ puññakkhettaṃ lokassā'ti."
15209,uddharati 1,uddharitvā,sn12.51,parivīmaṃsanasuttaṃ,"seyyathā'pi, bhikkhave, puriso kumbhakārapākā uṇhaṃ kumbhaṃ <b>uddharitvā</b> same bhūmibhāge paṭisisseyya."
15236,uddhaṃ 3,uddhaṃ,sn12.51,parivīmaṃsanasuttaṃ,"kāyassa bhedā <b>uddhaṃ</b> jīvitapariyādānā idh'eva sabbavedayitāni anabhinanditāni sītībhavissanti, sarīrāni avasissantīti pajānāti."
15683,upadhi,,,,
15855,upapajjati 1,upapajjati,sn12.10,gotamasuttaṃ,"pubb'eva me, bhikkhave, sambodhā anabhisambuddhassa bodhisattass'eva sato etadahosi, kicchaṃ vat'āyaṃ loko āpanno jāyati ca jīyati ca mīyati ca cavati ca <b>upapajjati</b> ca."
16365,upādiyati,upādiyatī,sn12.12,moḷiyaphaggunasuttaṃ,"ko nu kho, bhante, <b>upādiyatī</b>'ti? no kallo pañho'ti bhagavā avoca, <b>upādiyatī</b>'ti ahaṃ na vadāmi."
16430,upāsikā,,,,
18047,esevanto,es'ev'anto,sn12.51,parivīmaṃsanasuttaṃ,"saddahatha me taṃ, bhikkhave, adhimuccatha, nikkaṅkhā ettha hotha nibbicikicchā. <b>es'ev'anto</b> dukkhassā'ti."
18689,opaneyyika,opaneyyiko,sn12.41,pañcaverabhayasuttaṃ,"dhamme aveccappasādena samannāgato hoti, svākkhāto bhagavatā dhammo sandiṭṭhiko akāliko ehipassiko <b>opaneyyiko</b> paccattaṃ veditabbo viññūhī'ti."
20396,kammāsadhamma,kammāsadhammaṃ,sn12.66,sammasasuttaṃ,"evaṃ me sutaṃ, ekaṃ samayaṃ bhagavā kurūsu viharati <b>kammāsadhammaṃ</b> nāma kurūnaṃ nigamo."
20867,kaṃsa 3,,,,
21127,kāmesumicchācārī,kāmesumicchācārī,sn12.41,pañcaverabhayasuttaṃ,"yaṃ, gahapati, adinn'ādāyī ... <b>kāmesumicchācārī</b> ... musāvādī ... surāmerayamajjapamādaṭṭhāyī surā-meraya-majja-pamādaṭṭhāna-paccayā diṭṭhadhammikam'pi bhayaṃ veraṃ pasavati, samparāyikam'pi bhayaṃ veraṃ pasavati, cetasikam'pi dukkhaṃ domanassaṃ paṭisaṃvedayati, surāmerayamajjapamādaṭṭhānā paṭiviratassa evaṃ taṃ bhayaṃ veraṃ vūpasantaṃ hoti."
21185,kāyapariyantika,kāyapariyantikaṃ,sn12.51,parivīmaṃsanasuttaṃ,"so kāyapariyantikaṃ vedanaṃ vedayamāno <b>kāyapariyantikaṃ</b> vedanaṃ vedayāmī'ti pajānāti, jīvitapariyantikaṃ vedanaṃ vedayamāno jīvitapariyantikaṃ vedanaṃ vedayāmī'ti pajānāti."
21632,kiccha 2,kicchaṃ,sn12.10,gotamasuttaṃ,"pubb'eva me, bhikkhave, sambodhā anabhisambuddhassa bodhisattass'eva sato etadahosi, <b>kicchaṃ</b> vat'āyaṃ loko āpanno jāyati ca jīyati ca mīyati ca cavati ca upapajjati ca."
22318,kudā,kudā,sn12.10,gotamasuttaṃ,<b>kudā</b>ssu nāma imassa dukkhassa nissaraṇaṃ paññāyissati jarāmaraṇassā'ti?
22324,kudāssu,kudāssu,sn12.10,gotamasuttaṃ,kudāssu nāma imassa dukkhassa nissaraṇaṃ paññāyissati jarāmaraṇassā'ti?
22434,kumbha 1,,,,
22524,kurū,kurūsu,sn12.66,sammasasuttaṃ,"evaṃ me sutaṃ, ekaṃ samayaṃ bhagavā <b>kurūsu</b> viharati kammāsadhammaṃ nāma kurūnaṃ nigamo."
22905,kevala 1,kevalassa,sn12.1,paṭiccasamuppādasuttaṃ,evam'etassa <b>kevalassa</b> dukkhakkhandhassa samudayo hoti.
23751,khīṇaniraya,khīṇanirayo,sn12.41,pañcaverabhayasuttaṃ,"so ākaṅkhamāno attanā'va attānaṃ byākareyya, <b>khīṇanirayo</b>'mhi khīṇatiracchānayoni khīṇapettivisayo khīṇ'āpāyaduggativinipāto, sot'āpanno'ham'asmi avinipātadhammo niyato sambodhiparāyano'ti."
23880,khetta 1,,,,
24349,gandhasampanna,gandhasampanno,sn12.66,sammasasuttaṃ,"seyyathā'pi, bhikkhave, āpānīyakaṃso vaṇṇasampanno <b>gandhasampanno</b> rasasampanno."
24950,gilāna 1,,,,
25671,cakka 1,cakkhuṃ,sn12.10,gotamasuttaṃ,"samudayo, samudayo'ti kho me, bhikkhave, pubbe ananussutesu dhammesu <b>cakkhuṃ</b> udapādi, ñāṇaṃ udapādi, paññā udapādi, vijjā udapādi, āloko udapādi."
26350,cavati 2,cavati,sn12.10,gotamasuttaṃ,"pubb'eva me, bhikkhave, sambodhā anabhisambuddhassa bodhisattass'eva sato etadahosi, kicchaṃ vat'āyaṃ loko āpanno jāyati ca jīyati ca mīyati ca <b>cavati</b> ca upapajjati ca."
26516,cāhaṃ 1,c'āhaṃ,sn12.12,moḷiyaphaggunasuttaṃ,"āhāretī'ti c'āhaṃ vadeyyaṃ, tatr'assa kallo pañho, ko nu kho, bhante, āhāretī'ti? evaṃ <b>c'āhaṃ</b> na vadāmi."
27058,cetasika 1,,,,
28043,jarāmaraṇanirodha,jarāmaraṇanirodho,sn12.10,gotamasuttaṃ,"tassa mayhaṃ, bhikkhave, yoniso manasikārā ahu paññāya abhisamayo, jātiyā kho asati jarāmaraṇaṃ na hoti, jātinirodhā <b>jarāmaraṇanirodho</b>'ti."
28352,jāyati 1,jāyati,sn12.10,gotamasuttaṃ,"pubb'eva me, bhikkhave, sambodhā anabhisambuddhassa bodhisattass'eva sato etadahosi, kicchaṃ vat'āyaṃ loko āpanno <b>jāyati</b> ca jīyati ca mīyati ca cavati ca upapajjati ca."
28547,jīyati 1.2,jīyati,sn12.10,gotamasuttaṃ,"pubb'eva me, bhikkhave, sambodhā anabhisambuddhassa bodhisattass'eva sato etadahosi, kicchaṃ vat'āyaṃ loko āpanno jāyati ca <b>jīyati</b> ca mīyati ca cavati ca upapajjati ca."
28594,jīvita 1,jīvita,sn12.51,parivīmaṃsanasuttaṃ,"so kāyapariyantikaṃ vedanaṃ vedayamāno kāyapariyantikaṃ vedanaṃ vedayāmī'ti pajānāti, <b>jīvita</b>pariyantikaṃ vedanaṃ vedayamāno <b>jīvita</b>pariyantikaṃ vedanaṃ vedayāmī'ti pajānāti."
28605,jīvitapariyantika,jīvitapariyantikaṃ,sn12.51,parivīmaṃsanasuttaṃ,"so kāyapariyantikaṃ vedanaṃ vedayamāno kāyapariyantikaṃ vedanaṃ vedayāmī'ti pajānāti, <b>jīvitapariyantikaṃ</b> vedanaṃ vedayamāno jīvitapariyantikaṃ vedanaṃ vedayāmī'ti pajānāti."
28606,jīvitapariyādāna,jīvitapariyādānā,sn12.51,parivīmaṃsanasuttaṃ,"kāyassa bhedā uddhaṃ <b>jīvitapariyādānā</b> idh'eva sabbavedayitāni anabhinanditāni sītībhavissanti, sarīrāni avasissantīti pajānāti."
28961,ñāyappaṭipanna,ñāyappaṭipanno,sn12.41,pañcaverabhayasuttaṃ,"saṅghe aveccappasādena samannāgato hoti, suppaṭipanno bhagavato sāvakasaṅgho, ujuppaṭipanno bhagavato sāvakasaṅgho, <b>ñāyappaṭipanno</b> bhagavato sāvakasaṅgho, sāmīcippaṭipanno bhagavato sāvakasaṅgho, yadidaṃ cattāri purisayugāni aṭṭha purisapuggalā, esa bhagavato sāvakasaṅgho āhuneyyo pāhuneyyo dakkhiṇeyyo añjalikaraṇīyo anuttaraṃ puññakkhettaṃ lokassā'ti."
29032,ṭhāna 01,,,,
29236,taca 1,,,,
30323,tāla 1.1,,sn12.55,mahārukkhasuttaṃ,"evañ'hi so, bhikkhave, mahārukkho ucchinnamūlo assa <b>tāl</b>'āvatthukato anabhāvaṃkato āyatiṃ anuppādadhammo."
30349,tālāvatthukata,tāl'āvatthukato,sn12.55,mahārukkhasuttaṃ,"evañ'hi so, bhikkhave, mahārukkho ucchinnamūlo assa <b>tāl'āvatthukato</b> anabhāvaṃkato āyatiṃ anuppādadhammo."
32680,divasa 1,,,,
33035,duggati,duggati,sn12.41,pañcaverabhayasuttaṃ,"khīṇanirayo'mhi khīṇatiracchānayoni khīṇapettivisayo khīṇ'āpāya<b>duggati</b>vinipāto, sot'āpanno'ham'asmi avinipātadhammo niyato sambodhiparāyano'ti."
36463,nāmarūpapaccayā,nāmarūpapaccayā,sn12.1,paṭiccasamuppādasuttaṃ,"avijjāpaccayā, bhikkhave, saṅkhārā, saṅkhārapaccayā viññāṇaṃ, viññāṇapaccayā nāmarūpaṃ, <b>nāmarūpapaccayā</b> saḷāyatanaṃ, saḷāyatanapaccayā phasso, phassapaccayā vedanā, vedanāpaccayā taṇhā, taṇhāpaccayā upādānaṃ, upādānapaccayā bhavo, bhavapaccayā jāti, jātipaccayā jarāmaraṇaṃ soka-parideva-dukkha-domanass'upāyāsā sambhavanti."
37192,nidāna 1,,,,
37876,niyata 2,,,,
37999,niraya,,,,
38455,nivisati,,,,
39003,pakāra 1,,,,
39317,paccattaññeva,,,,
41851,patta 3.1,,,,
42304,panāyaṃ,,,,
43137,parāyana 1,parāyano,sn12.41,pañcaverabhayasuttaṃ,"khīṇanirayo'mhi khīṇatiracchānayoni khīṇapettivisayo khīṇ'āpāyaduggativinipāto, sot'āpanno'ham'asmi avinipātadhammo niyato sambodhi<b>parāyano</b>'ti."
43463,paritassati,,,,
43937,pariyantika,pariyantikaṃ,sn12.51,parivīmaṃsanasuttaṃ,"so kāyapariyantikaṃ vedanaṃ vedayamāno kāyapariyantikaṃ vedanaṃ vedayāmī'ti pajānāti, jīvitapariyantikaṃ vedanaṃ vedayamāno jīvitapariyantikaṃ vedanaṃ vedayāmī'ti pajānāti."
43942,pariyādāna 1,pariyādānā,sn12.51,parivīmaṃsanasuttaṃ,"kāyassa bhedā uddhaṃ jīvitapariyādānā idh'eva sabbavedayitāni anabhinanditāni sītībhavissanti, sarīrāni avasissantīti pajānāti."
44108,parisā 1,parisāsu,sn12.22,dutiyadasabalasuttaṃ,"dasabalasamannāgato, bhikkhave, tathāgato catūhi ca vesārajjehi samannāgato āsabhaṃ ṭhānaṃ paṭijānāti, <b>parisāsu</b> sīhanādaṃ nadati, brahmacakkaṃ pavatteti"
44404,pareta 1,,,,
44587,pasattha,,,,
44647,pasāda 1,,,,
44810,pavaḍḍhati 1,pavaḍḍhati,sn12.55,mahārukkhasuttaṃ,"upādāniyesu, bhikkhave, dhammesu assād'ānupassino viharato taṇhā <b>pavaḍḍhati</b>."
46156,pipāsita,pipāsito,sn12.66,sammasasuttaṃ,atha puriso āgaccheyya ghamm'ābhitatto ghammapareto kilanto tasito <b>pipāsito</b>.
46299,pivanta,,,,
47745,phīta,phītañ,sn12.65,nagarasuttaṃ,tadassa nagaraṃ aparena samayena iddhañ'c'eva <b>phītañ</b>'ca bāhujaññaṃ ākiṇṇamanussaṃ vuddhivepullappattaṃ.
48511,buddha 1,,,,
49642,bhāga 1,,,,
50077,bhujissa 1,,,,
50270,bheda 2,,,,
50322,bhesajja,bhesajja,sn12.22,dutiyadasabalasuttaṃ,"yesañ'ca mayaṃ paribhuñjāma cīvara-piṇḍapāta-sen'āsana-gilānappaccaya-<b>bhesajja</b>-parikkhāraṃ tesaṃ te kārā amhesu mahapphalā bhavissanti mah'ānisaṃsā'ti, evañ'hi vo, bhikkhave, sikkhitabbaṃ."
50689,majja 1,,,,
51128,manasikāra,manasi,sn12.1,paṭiccasamuppādasuttaṃ,"paṭiccasamuppādaṃ vo, bhikkhave, desessāmi, taṃ suṇātha, sādhukaṃ <b>manasi</b> karotha, bhāsissāmī'ti."
51280,manosañcetanā,manosañcetanā,sn12.12,moḷiyaphaggunasuttaṃ,"kabaḷīkāro āhāro, oḷāriko vā sukhumo vā, phasso dutiyo, <b>manosañcetanā</b> tatiyā, viññāṇaṃ catutthaṃ."
52105,maṃsa 1,,,,
52586,micchācārī,kāmesumicchācārī,sn12.41,pañcaverabhayasuttaṃ,"yaṃ, gahapati, adinn'ādāyī ... <b>kāmesumicchācārī</b> ... musāvādī ... surāmerayamajjapamādaṭṭhāyī surā-meraya-majja-pamādaṭṭhāna-paccayā diṭṭhadhammikam'pi bhayaṃ veraṃ pasavati, samparāyikam'pi bhayaṃ veraṃ pasavati, cetasikam'pi dukkhaṃ domanassaṃ paṭisaṃvedayati, surāmerayamajjapamādaṭṭhānā paṭiviratassa evaṃ taṃ bhayaṃ veraṃ vūpasantaṃ hoti."
52747,mīyati,mīyati,sn12.10,gotamasuttaṃ,"pubb'eva me, bhikkhave, sambodhā anabhisambuddhassa bodhisattass'eva sato etadahosi, kicchaṃ vat'āyaṃ loko āpanno jāyati ca jīyati ca <b>mīyati</b> ca cavati ca upapajjati ca."
53061,musāvādī,musāvādī,sn12.41,pañcaverabhayasuttaṃ,"yaṃ, gahapati, adinn'ādāyī ... kāmesumicchācārī ... <b>musāvādī</b> ... surāmerayamajjapamādaṭṭhāyī surā-meraya-majja-pamādaṭṭhāna-paccayā diṭṭhadhammikam'pi bhayaṃ veraṃ pasavati"
53287,meraya,,,,
54308,yoni 3,,,,
54723,rasasampanna,,,,
56789,saṅkhāranirodhagāmī,saṅkhāranirodhagāminiṃ,sn12.65,nagarasuttaṃ,"saṅkhāre abbhaññāsiṃ, saṅkhārasamudayaṃ abbhaññāsiṃ, saṅkhāranirodhaṃ abbhaññāsiṃ, <b>saṅkhāranirodhagāminiṃ</b> paṭipadaṃ abbhaññāsiṃ."
56791,saṅkhārapaccayā,saṅkhārapaccayā,sn12.1,paṭiccasamuppādasuttaṃ,"avijjāpaccayā, bhikkhave, saṅkhārā, <b>saṅkhārapaccayā</b> viññāṇaṃ, viññāṇapaccayā nāmarūpaṃ, nāmarūpapaccayā saḷāyatanaṃ, saḷāyatanapaccayā phasso, phassapaccayā vedanā, vedanāpaccayā taṇhā, taṇhāpaccayā upādānaṃ, upādānapaccayā bhavo, bhavapaccayā jāti, jātipaccayā jarāmaraṇaṃ soka-parideva-dukkha-domanass'upāyāsā sambhavanti."
57297,sañcetanā,manosañcetanā,sn12.12,moḷiyaphaggunasuttaṃ,"kabaḷīkāro āhāro, oḷāriko vā sukhumo vā, phasso dutiyo, <b>manosañcetanā</b> tatiyā, viññāṇaṃ catutthaṃ."
57673,sato,sato,sn12.10,gotamasuttaṃ,"pubb'eva me, bhikkhave, sambodhā anabhisambuddhassa bodhisattass'eva <b>sato</b> etadahosi, kicchaṃ vat'āyaṃ loko āpanno jāyati ca jīyati ca mīyati ca cavati ca upapajjati ca."
58980,sabbaso 1,sabbaso,sn12.51,parivīmaṃsanasuttaṃ,"ayaṃ vuccati, bhikkhave, bhikkhu <b>sabbaso</b> sammā dukkhakkhayāya paṭipanno jarāmaraṇanirodhāya."
58996,sabbavedayita,sabbavedayitāni,sn12.51,parivīmaṃsanasuttaṃ,"kāyassa bhedā uddhaṃ jīvitapariyādānā idh'eva <b>sabbavedayitāni</b> anabhinanditāni sītībhavissanti, sarīrāni avasissantīti pajānāti."
59672,samādhisaṃvattanika,samādhisaṃvattanikehi,sn12.41,pañcaverabhayasuttaṃ,ariyakantehi sīlehi samannāgato hoti akhaṇḍehi acchiddehi asabalehi akammāsehi bhujissehi viññuppasatthehi aparāmaṭṭhehi <b>samādhisaṃvattanikehi</b>.
60611,sambodhiparāyana,sambodhiparāyano,sn12.41,pañcaverabhayasuttaṃ,"so ākaṅkhamāno attanā'va attānaṃ byākareyya, khīṇanirayo'mhi khīṇatiracchānayoni khīṇapettivisayo khīṇ'āpāyaduggativinipāto, sot'āpanno'ham'asmi avinipātadhammo niyato <b>sambodhiparāyano</b>'ti."
61424,sahasā 1,sahasā,sn12.66,sammasasuttaṃ,"so taṃ āpānīyakaṃsaṃ <b>sahasā</b> appaṭisaṅkhā piveyya, nappaṭinissajjeyya."
62384,sāmīcippaṭipanna,sāmīcippaṭipanno,sn12.41,pañcaverabhayasuttaṃ,"saṅghe aveccappasādena samannāgato hoti, suppaṭipanno bhagavato sāvakasaṅgho, ujuppaṭipanno bhagavato sāvakasaṅgho, ñāyappaṭipanno bhagavato sāvakasaṅgho, <b>sāmīcippaṭipanno</b> bhagavato sāvakasaṅgho, yadidaṃ cattāri purisayugāni aṭṭha purisapuggalā, esa bhagavato sāvakasaṅgho āhuneyyo pāhuneyyo dakkhiṇeyyo añjalikaraṇīyo anuttaraṃ puññakkhettaṃ lokassā'ti."
62546,sāruppa,sāruppa,sn12.51,parivīmaṃsanasuttaṃ,"so jarāmaraṇañ'ca pajānāti, jarāmaraṇasamudayañ'ca pajānāti, jarāmaraṇanirodhañ'ca pajānāti, yā ca jarāmaraṇa-nirodha-<b>sāruppa</b>-gāminī paṭipadā tañ'ca pajānāti, tathā paṭipanno ca hoti anudhammacārī, ayaṃ vuccati, bhikkhave, bhikkhu sabbaso sammā dukkhakkhayāya paṭipanno jarāmaraṇanirodhāya."
63093,sīta 2,,,,
63119,sītībhavati,sītībhavissanti,sn12.51,parivīmaṃsanasuttaṃ,"kāyassa bhedā uddhaṃ jīvitapariyādānā idh'eva sabbavedayitāni anabhinanditāni <b>sītībhavissanti</b>, sarīrāni avasissantīti pajānāti."
63559,sukhāya,,,,
64140,suppaṭipanna,suppaṭipanno,sn12.41,pañcaverabhayasuttaṃ,"saṅghe aveccappasādena samannāgato hoti, <b>suppaṭipanno</b> bhagavato sāvakasaṅgho, ujuppaṭipanno bhagavato sāvakasaṅgho, ñāyappaṭipanno bhagavato sāvakasaṅgho, sāmīcippaṭipanno bhagavato sāvakasaṅgho, yadidaṃ cattāri purisayugāni aṭṭha purisapuggalā, esa bhagavato sāvakasaṅgho āhuneyyo pāhuneyyo dakkhiṇeyyo añjalikaraṇīyo anuttaraṃ puññakkhettaṃ lokassā'ti."
64349,surā,surā,sn12.41,pañcaverabhayasuttaṃ,"musāvādī ... <b>surā</b>merayamajjapamādaṭṭhāyī surā-meraya-majja-pamādaṭṭhāna-paccayā diṭṭhadhammikam'pi bhayaṃ veraṃ pasavati, samparāyikam'pi bhayaṃ veraṃ pasavati, cetasikam'pi dukkhaṃ domanassaṃ paṭisaṃvedayati, surāmerayamajjapamādaṭṭhānā paṭiviratassa evaṃ taṃ bhayaṃ veraṃ vūpasantaṃ hoti."
64373,surāmerayamajjapamādaṭṭhāna,surā-meraya-majja-pamādaṭṭhāna,sn12.41,pañcaverabhayasuttaṃ,"surāmerayamajjapamādaṭṭhāyī <b>surāmerayamajjapamādaṭṭhāna</b>-paccayā diṭṭhadhammikam'pi bhayaṃ veraṃ pasavati, samparāyikam'pi bhayaṃ veraṃ pasavati"
65101,sokaparidevadukkhadomanassupāyāsā,soka-parideva-dukkha-domanass'upāyāsā,sn12.1,paṭiccasamuppādasuttaṃ,jātipaccayā jarāmaraṇaṃ <b>sokaparidevadukkhadomanass'upāyāsā</b> sambhavanti.
65894,vaṇṇa 1.01,vaṇṇasampanno,sn12.66,sammasasuttaṃ,"seyyathā'pi, bhikkhave, āpānīyakaṃso <b>vaṇṇasampanno</b> gandhasampanno rasasampanno."
65937,vaṇṇasampanna,vaṇṇasampanno,sn12.66,sammasasuttaṃ,"seyyathā'pi, bhikkhave, āpānīyakaṃso <b>vaṇṇasampanno</b> gandhasampanno rasasampanno."
